Engine_speed,Clutch_torque,Percentage
3830.75,186.531,0.0019982215827913158
4058.5,46.531,0.0019982215827913158
4447.0,52.0935,0.0019982215827913158
4380.75,88.969,0.0019982215827913158
4914.875,67.875,0.0019982215827913158
4898.125,127.531,0.0019982215827913158
4243.25,70.438,0.0009991107913956579
4012.75,134.812,0.0009991107913956579
4156.75,144.875,0.0009991107913956579
4303.0,2.188,0.0009991107913956579
4388.0,37.25,0.0009991107913956579
4398.0,75.0,0.0009991107913956579
4284.0,128.375,0.0009991107913956579
4272.5,165.688,0.0009991107913956579
4706.5,47.375,0.0009991107913956579
4803.25,37.25,0.0009991107913956579
4940.75,111.688,0.0009991107913956579
5233.75,79.062,0.0009991107913956579
5271.5,16.062,0.0009991107913956579
