time,timestamp_received,timestamp,trip,signal,isLive,Battery_voltage,0313,0314,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,033d,0345,0348,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,0409,040a,RON_factor,altitude,latitude,longitude,satelites,bearing,angular_speed
119525,2024-08-20 12:09:02,2024-08-20 11:47:58,8,54,FALSE,12.2,96,32,77.255,87,7.537,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1279,35.706261,51.266731,5,180,0
120525,2024-08-20 11:48:03,2024-08-20 11:48:01,8,51,TRUE,12.2,96,32,77.647,87,7.592,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1278,35.706261,51.266731,7,180,0
121525,2024-08-20 11:48:03,2024-08-20 11:48:01,8,51,TRUE,12.2,96,32,77.255,87,7.586,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1278,35.706261,51.266731,7,180,0
122525,2024-08-20 11:48:03,2024-08-20 11:48:01,8,51,TRUE,12.2,96,32,77.647,87,7.547,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1278,35.706261,51.266731,7,180,0
123525,2024-08-20 11:48:07,2024-08-20 11:48:04,8,51,TRUE,12.2,96,32,77.255,87,7.559,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1277,35.706261,51.266731,7,180,0
124525,2024-08-20 11:48:07,2024-08-20 11:48:04,8,51,TRUE,12.2,96,32,77.647,87,7.525,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1277,35.706261,51.266731,7,180,0
125525,2024-08-20 11:48:07,2024-08-20 11:48:04,8,51,TRUE,12.2,96,32,77.255,87,7.568,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1277,35.706261,51.266731,7,180,0
126525,2024-08-20 11:48:10,2024-08-20 11:48:07,8,54,TRUE,12.2,96,32,77.647,87,7.547,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706261,51.266731,7,180,0
127525,2024-08-20 11:48:10,2024-08-20 11:48:07,8,54,TRUE,12.2,96,32,77.255,87,7.57,0,43,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706261,51.266731,7,180,0
128525,2024-08-20 11:48:10,2024-08-20 11:48:07,8,54,TRUE,12.2,96,32,77.647,87,7.57,0,43,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706261,51.266731,7,180,0
129525,2024-08-20 12:09:04,2024-08-20 11:48:10,8,54,FALSE,12.2,96,32,77.647,87,7.592,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706261,51.266731,6,180,0
130525,2024-08-20 12:09:04,2024-08-20 11:48:10,8,54,FALSE,12.2,96,32,77.255,87,7.549,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706261,51.266731,6,180,0
131525,2024-08-20 12:09:04,2024-08-20 11:48:10,8,54,FALSE,12.2,96,32,77.647,87,7.504,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706261,51.266731,6,180,0
132525,2024-08-20 11:48:15,2024-08-20 11:48:13,8,54,TRUE,12.2,96,32,77.255,87,7.553,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706264,51.266739,6,65.21,-2.003463448
133525,2024-08-20 11:48:15,2024-08-20 11:48:13,8,54,TRUE,12.2,96,32,77.255,87,7.568,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706264,51.266739,6,65.21,0
134525,2024-08-20 11:48:15,2024-08-20 11:48:13,8,54,TRUE,12.2,96,32,77.647,87,7.617,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706264,51.266739,6,65.21,0
135525,2024-08-20 11:48:18,2024-08-20 11:48:16,8,54,TRUE,11.8,96,32,77.255,87,7.592,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706264,51.266739,6,65.21,0
136525,2024-08-20 11:48:18,2024-08-20 11:48:16,8,54,TRUE,12.2,96,32,77.647,87,7.57,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706264,51.266739,6,65.21,0
137525,2024-08-20 11:48:18,2024-08-20 11:48:16,8,54,TRUE,11.8,96,32,77.647,87,7.561,0,43,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706264,51.266739,6,65.21,0
138525,2024-08-20 11:48:22,2024-08-20 11:48:19,8,54,TRUE,11.7,96,32,77.647,87,7.531,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706264,51.266739,6,65.21,0
139525,2024-08-20 11:48:22,2024-08-20 11:48:19,8,54,TRUE,11.7,96,32,77.255,87,7.57,0,43,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706264,51.266739,6,65.21,0
140525,2024-08-20 11:48:22,2024-08-20 11:48:19,8,54,TRUE,12.2,96,32,77.255,87,7.607,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706264,51.266739,6,65.21,0
141525,2024-08-20 11:48:24,2024-08-20 11:48:22,8,54,TRUE,12.2,96,32,77.255,87,7.547,0,43,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706272,51.266739,6,0,-1.138129205
142525,2024-08-20 11:48:24,2024-08-20 11:48:22,8,54,TRUE,11.8,96,32,77.255,87,7.568,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706272,51.266739,6,0,0
143525,2024-08-20 11:48:24,2024-08-20 11:48:22,8,54,TRUE,12.2,96,32,77.255,87,7.504,0,43,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706272,51.266739,6,0,0
144525,2024-08-20 11:48:27,2024-08-20 11:48:25,8,54,TRUE,12.2,96,32,77.255,87,7.527,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706276,51.266739,6,0,0
145525,2024-08-20 11:48:27,2024-08-20 11:48:25,8,54,TRUE,12.2,96,32,77.255,87,7.512,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706276,51.266739,6,0,0
146525,2024-08-20 11:48:27,2024-08-20 11:48:25,8,54,TRUE,12.2,96,32,77.647,87,7.547,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706276,51.266739,6,0,0
147525,2024-08-20 11:48:30,2024-08-20 11:48:28,8,54,TRUE,11.8,96,32,77.255,87,7.5,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.70628,51.266739,6,0,0
148525,2024-08-20 11:48:30,2024-08-20 11:48:28,8,54,TRUE,12.2,96,32,77.255,87,7.568,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.70628,51.266739,6,0,0
149525,2024-08-20 11:48:30,2024-08-20 11:48:28,8,54,TRUE,11.8,96,32,77.255,87,7.57,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.70628,51.266739,6,0,0
150525,2024-08-20 11:48:34,2024-08-20 11:48:31,8,54,TRUE,12.2,96,32,77.255,87,7.568,0,43,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706284,51.266739,6,0,0
151525,2024-08-20 11:48:34,2024-08-20 11:48:31,8,54,TRUE,12.2,96,32,77.255,87,7.512,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706284,51.266739,6,0,0
152525,2024-08-20 11:48:34,2024-08-20 11:48:31,8,54,TRUE,12.2,96,32,77.255,87,7.537,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706284,51.266739,6,0,0
153525,2024-08-20 11:48:37,2024-08-20 11:48:34,8,54,TRUE,12.2,96,32,77.647,87,7.559,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706287,51.266739,6,0,0
154525,2024-08-20 11:48:37,2024-08-20 11:48:34,8,54,TRUE,12.2,96,32,77.255,87,7.539,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706287,51.266739,6,0,0
155525,2024-08-20 11:48:37,2024-08-20 11:48:34,8,54,TRUE,12.2,96,32,77.255,87,7.607,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706287,51.266739,6,0,0
156525,2024-08-20 12:09:06,2024-08-20 11:48:37,8,54,FALSE,12.2,96,32,77.255,87,7.539,0,43,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706291,51.266739,6,0,0
157525,2024-08-20 12:09:06,2024-08-20 11:48:37,8,54,FALSE,12.2,96,32,77.255,87,7.568,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706291,51.266739,6,0,0
158525,2024-08-20 12:09:06,2024-08-20 11:48:37,8,54,FALSE,12.2,96,32,77.255,87,7.547,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706291,51.266739,6,0,0
159525,2024-08-20 11:48:43,2024-08-20 11:48:40,8,54,TRUE,12.2,96,32,77.255,87,7.553,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706299,51.266739,6,0,0
160525,2024-08-20 11:48:43,2024-08-20 11:48:40,8,54,TRUE,12.2,96,32,77.255,87,7.52,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706299,51.266739,6,0,0
161525,2024-08-20 11:48:43,2024-08-20 11:48:40,8,54,TRUE,12.2,96,32,77.255,87,7.547,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706299,51.266739,6,0,0
162525,2024-08-20 11:48:45,2024-08-20 11:48:43,8,54,TRUE,12.2,96,32,77.647,87,7.609,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706303,51.266739,6,0,0
163525,2024-08-20 11:48:45,2024-08-20 11:48:43,8,54,TRUE,12.2,96,32,77.255,87,7.549,0,43,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706303,51.266739,6,0,0
164525,2024-08-20 11:48:45,2024-08-20 11:48:43,8,54,TRUE,12.2,96,32,77.255,87,7.504,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706303,51.266739,6,0,0
165525,2024-08-20 11:48:54,2024-08-20 11:48:46,8,54,TRUE,12.2,96,32,77.255,87,7.547,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.70631,51.266747,6,42.86,0.748048117
166525,2024-08-20 11:48:54,2024-08-20 11:48:46,8,54,TRUE,12.2,96,32,77.255,87,7.576,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.70631,51.266747,6,42.86,0
167525,2024-08-20 11:48:54,2024-08-20 11:48:46,8,54,TRUE,12.2,96,32,77.647,87,7.527,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.70631,51.266747,6,42.86,0
168525,2024-08-20 12:09:07,2024-08-20 11:48:49,8,54,FALSE,12.2,96,32,77.255,87,7.559,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706333,51.266766,6,33.85,-0.157254166
169525,2024-08-20 12:09:07,2024-08-20 11:48:49,8,54,FALSE,12.2,96,32,77.647,87,7.57,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706333,51.266766,6,33.85,0
170525,2024-08-20 12:09:07,2024-08-20 11:48:49,8,54,FALSE,12.2,96,32,77.255,87,7.539,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706333,51.266766,6,33.85,0
171525,2024-08-20 12:09:08,2024-08-20 11:48:52,8,54,FALSE,12.2,96,32,77.255,87,7.592,0,43,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706341,51.266773,6,35.39,0.02687807
172525,2024-08-20 12:09:08,2024-08-20 11:48:52,8,54,FALSE,12.2,96,32,77.255,87,7.527,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706341,51.266773,6,35.39,0
173525,2024-08-20 12:09:08,2024-08-20 11:48:52,8,54,FALSE,12.2,96,32,77.647,87,7.592,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706341,51.266773,6,35.39,0
174525,2024-08-20 11:48:57,2024-08-20 11:48:55,8,51,TRUE,12.2,96,32,77.255,87,7.57,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706345,51.266781,6,58.38,0.401251195
175525,2024-08-20 11:48:58,2024-08-20 11:48:55,8,51,TRUE,12.2,96,32,77.647,87,7.547,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706345,51.266781,6,58.38,0
176525,2024-08-20 11:48:58,2024-08-20 11:48:55,8,51,TRUE,12.2,96,32,77.647,87,7.553,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706345,51.266781,6,58.38,0
177525,2024-08-20 11:49:01,2024-08-20 11:48:58,8,51,TRUE,12.2,96,32,77.255,87,7.57,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706348,51.266781,6,0,-1.018923217
178525,2024-08-20 11:49:01,2024-08-20 11:48:58,8,51,TRUE,12.2,96,32,77.647,87,7.568,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706348,51.266781,6,0,0
179525,2024-08-20 11:49:01,2024-08-20 11:48:58,8,51,TRUE,12.2,96,32,77.647,87,7.57,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706348,51.266781,6,0,0
180525,2024-08-20 12:09:09,2024-08-20 11:49:01,8,51,FALSE,12.2,96,32,77.255,87,7.539,0,43,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706352,51.266781,6,0,0
181525,2024-08-20 12:09:09,2024-08-20 11:49:01,8,51,FALSE,12.2,96,32,77.255,87,7.537,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706352,51.266781,6,0,0
182525,2024-08-20 12:09:09,2024-08-20 11:49:01,8,51,FALSE,12.2,96,32,77.255,87,7.549,0,43,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706352,51.266781,6,0,0
183525,2024-08-20 12:09:11,2024-08-20 11:49:04,8,51,FALSE,12.2,96,32,77.647,87,7.574,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706356,51.266781,6,0,0
184525,2024-08-20 12:09:11,2024-08-20 11:49:04,8,51,FALSE,12.2,96,32,77.255,87,7.568,0,43,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706356,51.266781,6,0,0
185525,2024-08-20 12:09:11,2024-08-20 11:49:04,8,51,FALSE,12.2,96,32,77.255,87,7.547,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706356,51.266781,6,0,0
186525,2024-08-20 11:49:11,2024-08-20 11:49:07,8,54,TRUE,12.2,96,32,77.255,87,7.525,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706352,51.266781,6,180,-3.141592654
187525,2024-08-20 11:49:11,2024-08-20 11:49:07,8,54,TRUE,12.2,96,32,77.647,87,7.582,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706352,51.266781,6,180,0
188525,2024-08-20 11:49:11,2024-08-20 11:49:07,8,54,TRUE,12.2,96,32,77.255,87,7.549,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706352,51.266781,6,180,0
189525,2024-08-20 12:09:12,2024-08-20 11:49:10,8,54,FALSE,12.2,96,32,77.255,87,7.549,0,43,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706348,51.266773,6,238.38,1.018923217
190525,2024-08-20 12:09:12,2024-08-20 11:49:10,8,54,FALSE,12.2,96,32,77.255,87,7.596,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.938,0.771,1276,35.706348,51.266773,6,238.38,0
191525,2024-08-20 12:09:12,2024-08-20 11:49:10,8,54,FALSE,12.2,96,32,77.255,87,7.506,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706348,51.266773,6,238.38,0
192525,2024-08-20 11:49:18,2024-08-20 11:49:13,8,54,TRUE,12.2,96,32,77.255,87,7.539,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706345,51.266773,6,180,-1.018923217
193525,2024-08-20 11:49:18,2024-08-20 11:49:13,8,54,TRUE,12.2,96,32,77.255,87,7.482,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706345,51.266773,6,180,0
194525,2024-08-20 11:49:18,2024-08-20 11:49:13,8,54,TRUE,12.2,96,32,77.255,87,7.525,0,43,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706345,51.266773,6,180,0
195525,2024-08-20 12:09:13,2024-08-20 11:49:16,8,54,FALSE,12.2,96,32,77.255,87,7.57,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706341,51.266766,6,234.87,0.957662161
196525,2024-08-20 12:09:13,2024-08-20 11:49:16,8,54,FALSE,12.2,96,32,77.647,87,7.57,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706341,51.266766,6,234.87,0
197525,2024-08-20 12:09:13,2024-08-20 11:49:16,8,54,FALSE,12.2,96,32,77.647,87,7.549,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706341,51.266766,6,234.87,0
198525,2024-08-20 11:49:24,2024-08-20 11:49:19,8,54,TRUE,12.2,96,32,77.255,87,7.553,0,43,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706337,51.266766,6,180,-0.957662161
199525,2024-08-20 11:49:24,2024-08-20 11:49:19,8,54,TRUE,12.2,96,32,77.255,87,7.629,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706337,51.266766,6,180,0
200525,2024-08-20 11:49:24,2024-08-20 11:49:19,8,54,TRUE,12.2,96,32,77.647,87,7.527,0,43,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706337,51.266766,6,180,0
201525,2024-08-20 12:09:15,2024-08-20 11:49:22,8,54,FALSE,12.2,96,32,77.255,87,7.629,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706326,51.266758,6,210.56,0.533372619
202525,2024-08-20 12:09:15,2024-08-20 11:49:22,8,54,FALSE,12.2,96,32,77.647,87,7.531,0,43,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706326,51.266758,6,210.56,0
203525,2024-08-20 12:09:15,2024-08-20 11:49:22,8,54,FALSE,12.2,96,32,77.255,87,7.568,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706326,51.266758,6,210.56,0
204525,2024-08-20 11:49:28,2024-08-20 11:49:25,8,54,TRUE,12.2,96,32,77.255,87,7.568,0,43,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706322,51.266758,6,180,-0.533372619
205525,2024-08-20 11:49:28,2024-08-20 11:49:25,8,54,TRUE,12.2,96,32,77.255,87,7.568,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706322,51.266758,6,180,0
206525,2024-08-20 11:49:28,2024-08-20 11:49:25,8,54,TRUE,12.2,96,32,77.647,87,7.547,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706322,51.266758,6,180,0
207525,2024-08-20 12:09:16,2024-08-20 11:49:28,8,54,FALSE,12.2,96,32,77.647,87,7.506,0,43,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706318,51.266758,6,180,0
208525,2024-08-20 12:09:16,2024-08-20 11:49:28,8,54,FALSE,12.2,96,32,77.255,87,7.525,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706318,51.266758,6,180,0
209525,2024-08-20 12:09:16,2024-08-20 11:49:28,8,54,FALSE,12.2,96,32,77.647,87,7.527,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706318,51.266758,6,180,0
210525,2024-08-20 11:49:35,2024-08-20 11:49:31,8,54,TRUE,12.2,96,32,77.647,87,7.57,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.70631,51.266758,6,180,0
211525,2024-08-20 11:49:35,2024-08-20 11:49:31,8,54,TRUE,12.2,96,32,77.255,87,7.592,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.70631,51.266758,6,180,0
212525,2024-08-20 11:49:35,2024-08-20 11:49:31,8,54,TRUE,12.2,96,32,77.255,87,7.537,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.70631,51.266758,6,180,0
213525,2024-08-20 12:09:17,2024-08-20 11:49:34,8,54,FALSE,12.2,96,32,77.255,87,7.559,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706306,51.266766,6,121.62,-1.018923217
214525,2024-08-20 12:09:17,2024-08-20 11:49:34,8,54,FALSE,12.2,96,32,77.647,87,7.52,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.938,0.771,1276,35.706306,51.266766,6,121.62,0
215525,2024-08-20 12:09:17,2024-08-20 11:49:34,8,54,FALSE,12.2,96,32,77.255,87,7.537,0,43,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706306,51.266766,6,121.62,0
216525,2024-08-20 11:49:40,2024-08-20 11:49:37,8,54,TRUE,12.2,96,32,77.647,87,7.525,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706303,51.266773,6,117.82,-0.066322512
217524,2024-08-20 11:49:40,2024-08-20 11:49:37,8,54,TRUE,12.2,96,32,77.647,87,7.568,0,43,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706303,51.266773,6,117.82,0
218524,2024-08-20 11:49:40,2024-08-20 11:49:37,8,54,TRUE,12.2,96,32,77.255,87,7.512,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706303,51.266773,6,117.82,0
219524,2024-08-20 12:09:18,2024-08-20 11:49:40,8,54,FALSE,12.2,96,32,77.647,87,7.512,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706295,51.266773,6,180,1.085245729
220524,2024-08-20 12:09:18,2024-08-20 11:49:40,8,54,FALSE,12.2,96,32,77.647,87,7.553,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706295,51.266773,6,180,0
221524,2024-08-20 12:09:18,2024-08-20 11:49:40,8,54,FALSE,12.2,96,32,77.255,87,7.547,0,43,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.938,0.771,1276,35.706295,51.266773,6,180,0
222524,2024-08-20 11:49:46,2024-08-20 11:49:43,8,54,TRUE,12.2,96,32,77.255,87,7.52,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.938,0.771,1276,35.706284,51.266781,6,149.44,-0.533372619
223524,2024-08-20 11:49:46,2024-08-20 11:49:43,8,54,TRUE,12.2,96,32,77.255,87,7.549,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.938,0.771,1276,35.706284,51.266781,6,149.44,0
224524,2024-08-20 11:49:46,2024-08-20 11:49:43,8,54,TRUE,12.2,96,32,77.647,87,7.576,0,43,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.938,0.771,1276,35.706284,51.266781,6,149.44,0
225524,2024-08-20 11:49:48,2024-08-20 11:49:46,8,54,TRUE,12.2,96,32,77.647,87,7.553,0,43,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.938,0.771,1276,35.70628,51.266788,6,125.13,-0.424289541
226524,2024-08-20 11:49:48,2024-08-20 11:49:46,8,54,TRUE,12.2,96,32,77.647,87,7.52,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.938,0.771,1276,35.70628,51.266788,6,125.13,0
227524,2024-08-20 11:49:48,2024-08-20 11:49:46,8,54,TRUE,12.2,96,32,77.647,87,7.576,0,43,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.938,0.771,1276,35.70628,51.266788,6,125.13,0
228524,2024-08-20 11:49:53,2024-08-20 11:49:49,8,54,TRUE,12.2,96,32,77.647,87,7.512,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706272,51.266788,6,180,0.957662161
229524,2024-08-20 11:49:53,2024-08-20 11:49:49,8,54,TRUE,12.2,96,32,77.255,87,7.531,0,43,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.938,0.771,1276,35.706272,51.266788,6,180,0
230524,2024-08-20 11:49:53,2024-08-20 11:49:49,8,54,TRUE,12.2,96,32,77.647,87,7.504,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.938,0.771,1276,35.706272,51.266788,6,180,0
231524,2024-08-20 12:09:21,2024-08-20 11:49:52,8,54,FALSE,12.2,96,32,77.647,87,7.574,0,43,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.938,0.771,1276,35.706272,51.266796,6,90,-1.570796327
232524,2024-08-20 12:09:21,2024-08-20 11:49:52,8,54,FALSE,12.2,96,32,77.647,87,7.504,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.875,0.771,1276,35.706272,51.266796,6,90,0
233524,2024-08-20 12:09:21,2024-08-20 11:49:52,8,54,FALSE,12.2,96,32,77.647,87,7.547,0,43,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.938,0.771,1276,35.706272,51.266796,6,90,0
234524,2024-08-20 11:49:59,2024-08-20 11:49:55,8,54,TRUE,12.2,96,32,77.255,87,7.52,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.938,0.771,1276,35.706261,51.266804,6,149.44,1.037423707
235524,2024-08-20 11:49:59,2024-08-20 11:49:55,8,54,TRUE,12.2,96,32,77.647,87,7.512,0,43,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.938,0.771,1276,35.706261,51.266804,6,149.44,0
236524,2024-08-20 11:49:59,2024-08-20 11:49:55,8,54,TRUE,12.2,96,32,77.255,87,7.568,0,44,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.938,0.771,1276,35.706261,51.266804,6,149.44,0
237524,2024-08-20 12:09:22,2024-08-20 11:49:58,8,54,FALSE,12.2,96,32,77.647,87,7.559,0,43,0,0,14.5,399,1,24,13,9300.105,0,0,0,13.938,0.771,1276,35.706257,51.266804,6,180,0.533372619
