time,timestamp_received,timestamp,trip,signal,isLive,Battery_voltage,0313,0314,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,033d,0345,0348,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,0409,040a,RON_factor,altitude,latitude,longitude,satelites,bearing,angular_speed
113526,2024-08-20 06:14:50,2024-08-20 06:14:48,8,100,TRUE,13.9,0,32,98.824,39,10.75,2.435,52,20,2008.75,14.5,615,3,8,2,9280.223,23.5,68499.547,0.898,20.438,0.691,1530,35.770878,51.381569,5,114.26,0
114526,2024-08-20 06:14:53,2024-08-20 06:14:51,8,100,TRUE,13.8,0,32,81.176,35,10.623,0,53,22,2210.5,14.5,615,3,24,2,9280.23,4.938,69469.594,0.764,21.312,0.691,1528,35.770889,51.381779,5,86.31,-0.487819526
115526,2024-08-20 06:14:53,2024-08-20 06:14:51,8,100,TRUE,13.7,96,32,85.49,40,8.758,0,53,24,1703,14.5,615,3,24,3,9280.234,-18.312,70036.891,0.153,20.125,0.691,1528,35.770889,51.381779,5,86.31,0
116526,2024-08-20 06:14:53,2024-08-20 06:14:51,8,100,TRUE,13.8,96,32,94.118,36,6.029,0,53,24,1272.5,14.5,615,3,24,3,9280.242,-1,70229.406,0.359,20.562,0.691,1528,35.770889,51.381779,5,86.31,0
117526,2024-08-20 06:14:57,2024-08-20 06:14:54,8,100,TRUE,13.8,96,32,98.824,28,4.939,0,53,24,1471.25,14.5,615,3,24,3,9280.25,-3.812,70677.281,0.372,21.5,0.691,1526,35.770897,51.382008,5,87.53,0.021293017
118526,2024-08-20 06:14:57,2024-08-20 06:14:54,8,100,TRUE,13.9,0,32,83.529,27,4.902,0,53,24,1451.5,14.5,615,3,24,3,9280.258,-5.938,71030.562,0.4,21.562,0.691,1526,35.770897,51.382008,5,87.53,0
119526,2024-08-20 06:14:57,2024-08-20 06:14:54,8,100,TRUE,13.8,0,32,81.961,49,12.121,4.022,53,26,1821,14.5,618,3,8,3,9280.262,36.5,71622.391,1.191,19.375,0.691,1526,35.770897,51.382008,5,87.53,0
120526,2024-08-20 06:14:59,2024-08-20 06:14:57,8,100,TRUE,13.8,0,32,81.176,46,12.02,4.022,53,29,1851,14.5,618,3,8,3,9280.27,34.25,72827.562,1.122,19.562,0.691,1525,35.770897,51.382282,5,90,0.043109633
121526,2024-08-20 06:14:59,2024-08-20 06:14:57,8,100,TRUE,13.8,0,32,91.765,42,11.385,3.125,54,32,1968,14.5,618,3,8,3,9280.281,29.375,73887.766,0.935,20.062,0.691,1525,35.770897,51.382282,5,90,0
122526,2024-08-20 06:14:59,2024-08-20 06:14:57,8,100,TRUE,13.9,0,32,83.529,33,9.268,0.305,54,35,2141.75,14.5,618,3,8,3,9280.289,9.562,74791.172,0.658,21.562,0.691,1525,35.770897,51.382282,5,90,0
123526,2024-08-20 06:15:03,2024-08-20 06:15:00,8,100,TRUE,13.8,0,32,87.843,30,8.188,0,54,37,1880.75,14.5,618,3,24,4,9280.297,-8.688,75426.875,0.488,21,0.691,1524,35.770912,51.382626,5,86.92,-0.053756141
124526,2024-08-20 06:15:03,2024-08-20 06:15:00,8,100,TRUE,13.9,0,32,91.765,40,9.117,0,54,38,1562,14.5,618,3,24,4,9280.309,-20,75815.562,0.176,20.062,0.691,1524,35.770912,51.382626,5,86.92,0
125526,2024-08-20 06:15:03,2024-08-20 06:15:00,8,100,TRUE,13.8,96,32,87.843,39,9.682,0,54,39,1735.75,14.5,615,3,24,4,9280.32,-27.062,75893.578,0,20.188,0.691,1524,35.770912,51.382626,5,86.92,0
126526,2024-08-20 06:15:05,2024-08-20 06:15:03,8,100,TRUE,13.7,96,32,94.118,39,9.594,0,54,38,1720.5,14.5,615,3,24,4,9280.332,-27.062,75893.578,0,20.188,0.691,1523,35.770924,51.382977,5,87.59,0.011693706
127526,2024-08-20 06:15:05,2024-08-20 06:15:03,8,100,TRUE,13.8,96,32,98.824,40,9.203,0,54,36,1609.5,14.5,615,3,24,4,9280.34,-26.875,75893.578,0,20.125,0.691,1523,35.770924,51.382977,5,87.59,0
128526,2024-08-20 06:15:05,2024-08-20 06:15:03,8,100,TRUE,13.8,96,32,94.118,40,8.654,0,54,32,1475.25,14.5,615,3,24,4,9280.352,-25.875,75893.578,0,20,0.691,1523,35.770924,51.382977,5,87.59,0
129526,2024-08-20 06:15:09,2024-08-20 06:15:06,8,67,TRUE,13.8,0,32,75.294,40,8.314,0,54,30,1375.75,14.5,615,3,24,4,9280.359,-25,75893.578,0,19.938,0.691,1522,35.770927,51.383266,5,89.27,0.029321531
130526,2024-08-20 06:15:09,2024-08-20 06:15:06,8,67,TRUE,13.9,0,32,75.294,44,9.734,4.065,54,31,1376.5,14.5,615,3,8,4,9280.367,35,76321.984,0.966,19.562,0.691,1522,35.770927,51.383266,5,89.27,0
131526,2024-08-20 06:15:09,2024-08-20 06:15:06,8,67,TRUE,13.9,0,32,81.176,50,11.428,4.092,54,34,1533.5,14.5,612,3,8,4,9280.375,40.188,77335.844,1.038,18.875,0.691,1522,35.770927,51.383266,5,89.27,0
132526,2024-08-20 06:15:12,2024-08-20 06:15:09,8,67,TRUE,13.8,0,32,83.529,51,12.109,4.391,54,36,1647.5,14.5,612,3,8,4,9280.387,38.688,78421.047,1.12,18.938,0.691,1521,35.770931,51.383602,6,89.16,-0.001919862
133526,2024-08-20 06:15:12,2024-08-20 06:15:09,8,67,TRUE,13.9,0,32,81.176,52,12.764,4.391,54,39,1757,14.5,612,3,8,4,9280.398,39.062,79501.406,1.183,18.875,0.691,1521,35.770931,51.383602,6,89.16,0
134526,2024-08-20 06:15:12,2024-08-20 06:15:09,8,67,TRUE,13.9,0,32,83.529,48,12.193,4.391,54,41,1865.5,14.5,612,3,8,4,9280.406,36.375,80625.344,1.037,19.438,0.691,1521,35.770931,51.383602,6,89.16,0
135526,2024-08-20 06:15:26,2024-08-20 06:15:12,8,67,TRUE,13.8,0,32,85.49,40,10.271,1.88,54,43,1955.75,14.5,612,3,8,4,9280.418,23,81674.172,0.785,20.25,0.691,1521,35.770931,51.38401,6,90,0.014660766
136526,2024-08-20 06:15:26,2024-08-20 06:15:12,8,67,TRUE,13.8,0,32,87.059,36,10.357,1.88,55,45,2026.75,14.5,612,3,8,4,9280.434,20,82422.344,0.767,20.562,0.691,1521,35.770931,51.38401,6,90,0
137526,2024-08-20 06:15:26,2024-08-20 06:15:12,8,67,TRUE,13.8,0,32,87.451,39,11.51,2.841,54,46,2101.5,14.5,612,3,8,4,9280.445,24.25,83217.047,0.884,20.5,0.691,1521,35.770931,51.38401,6,90,0
138526,2024-08-20 06:34:58,2024-08-20 06:15:15,8,67,FALSE,13.8,0,32,85.49,39,11.748,2.841,55,48,2170,14.5,612,3,8,4,9280.457,23.188,84182.312,0.989,20.75,0.691,1518,35.77092,51.384457,6,91.74,0.030368729
139526,2024-08-20 06:34:58,2024-08-20 06:15:15,8,67,FALSE,13.8,0,32,83.529,39,12.039,2.841,55,50,2238,14.5,612,3,8,4,9280.473,22.5,85123.781,0.991,21,0.691,1518,35.77092,51.384457,6,91.74,0
140526,2024-08-20 06:34:58,2024-08-20 06:15:15,8,67,FALSE,13.9,0,32,83.529,39,12.09,2.841,55,51,2295.5,14.5,615,3,8,4,9280.484,21.375,86125.547,1.003,21.062,0.691,1518,35.77092,51.384457,6,91.74,0
141526,2024-08-20 06:34:59,2024-08-20 06:15:18,8,67,FALSE,13.8,0,32,87.843,39,12.383,2.841,55,53,2372,14.5,615,3,8,4,9280.5,21.312,87229.078,1.067,21.25,0.691,1518,35.770927,51.384937,8,88.97,-0.04834562
142526,2024-08-20 06:34:59,2024-08-20 06:15:18,8,67,FALSE,13.9,0,32,87.451,35,11.795,2.927,55,53,2405,14.5,615,3,8,4,9280.516,18.25,88130.953,1.002,21.688,0.691,1518,35.770927,51.384937,8,88.97,0
143526,2024-08-20 06:34:59,2024-08-20 06:15:18,8,67,FALSE,13.8,0,32,82.353,40,13.344,3.97,55,54,2431.5,14.5,615,3,8,4,9280.527,24.125,89088.094,1.18,21.25,0.691,1518,35.770927,51.384937,8,88.97,0
144526,2024-08-20 06:35:01,2024-08-20 06:15:21,8,70,FALSE,13.8,0,32,87.451,42,13.332,3.674,55,55,2469.5,14.5,618,3,8,4,9280.543,23.188,90343.828,1.115,21.312,0.691,1515,35.770901,51.385448,8,93.59,0.080634211
145526,2024-08-20 06:35:01,2024-08-20 06:15:21,8,70,FALSE,13.8,0,32,83.529,37,11.893,2.206,55,55,2472.75,14.5,618,3,8,4,9280.559,16.25,91346.594,0.944,21.812,0.691,1515,35.770901,51.385448,8,93.59,0
146526,2024-08-20 06:35:01,2024-08-20 06:15:21,8,70,FALSE,13.8,0,32,83.529,35,11.508,2.032,55,55,2464,14.5,621,3,8,4,9280.574,14.438,92280.359,0.922,21.875,0.691,1515,35.770901,51.385448,8,93.59,0
147526,2024-08-20 06:35:03,2024-08-20 06:15:24,8,70,FALSE,13.8,0,32,80,43,13.818,4.376,55,55,2469.75,14.5,621,3,8,4,9280.59,26.75,93468.625,1.299,21.125,0.691,1516,35.770889,51.385963,8,91.64,-0.03403392
148526,2024-08-20 06:35:03,2024-08-20 06:15:24,8,70,FALSE,13.9,0,32,82.353,40,12.479,2.902,55,54,2433.25,14.5,621,3,8,4,9280.605,20.125,94592.406,1.037,21.438,0.691,1516,35.770889,51.385963,8,91.64,0
149526,2024-08-20 06:35:03,2024-08-20 06:15:24,8,70,FALSE,13.9,0,32,82.353,44,14.41,4.852,55,53,2504.75,14.5,624,3,8,4,9280.621,28.188,95672.984,1.41,21.375,0.691,1516,35.770889,51.385963,8,91.64,0
150526,2024-08-20 06:15:30,2024-08-20 06:15:27,8,70,TRUE,13.6,0,32,83.529,42,13.699,3.241,55,53,2544.25,14.5,624,3,8,4,9280.633,22.688,97078.953,1.08,21.438,0.691,1516,35.770885,51.386459,8,90.57,-0.018675023
151526,2024-08-20 06:15:30,2024-08-20 06:15:27,8,70,TRUE,13.7,0,32,79.608,35,11.416,0,55,52,2381.75,14.5,627,3,24,4,9280.648,-21.5,98040.656,0.213,21.188,0.691,1516,35.770885,51.386459,8,90.57,0
152526,2024-08-20 06:15:30,2024-08-20 06:15:27,8,70,TRUE,13.7,0,32,77.647,37,10.115,0,55,50,2000,14.5,624,3,24,4,9280.664,-27.312,98252.453,0,20.312,0.691,1516,35.770885,51.386459,8,90.57,0
153526,2024-08-20 06:15:32,2024-08-20 06:15:30,8,70,TRUE,13.7,0,32,56.471,39,9.799,0,55,47,1828.5,14.5,624,3,24,4,9280.676,-27.188,98252.453,0,20.125,0.691,1517,35.770805,51.386898,8,102.66,0.211010307
154526,2024-08-20 06:15:32,2024-08-20 06:15:30,8,70,TRUE,13.7,0,32,58.824,40,9.486,0,56,45,1716.25,14.5,624,3,24,4,9280.688,-26.75,98252.453,0,19.875,0.691,1517,35.770805,51.386898,8,102.66,0
155526,2024-08-20 06:15:32,2024-08-20 06:15:30,8,70,TRUE,13.9,0,32,58.824,37,6.74,0.681,56,43,1606.25,14.5,624,3,24,4,9280.703,11.312,98252.453,0.923,20.312,0.691,1517,35.770805,51.386898,8,102.66,0
156526,2024-08-20 06:15:36,2024-08-20 06:15:33,8,83,TRUE,13.8,0,32,47.451,31,9.377,0,56,43,2066.25,14.5,624,3,24,4,9280.715,-6,99056.188,0.531,20.75,0.691,1515,35.770561,51.387157,8,139.26,0.638790506
157526,2024-08-20 06:15:36,2024-08-20 06:15:33,8,83,TRUE,13.9,0,32,56.863,39,9.424,0.348,56,42,1705,14.5,624,3,24,4,9280.727,21.75,99491.141,0.726,19.938,0.691,1515,35.770561,51.387157,8,139.26,0
158526,2024-08-20 06:15:36,2024-08-20 06:15:33,8,83,TRUE,13.9,0,32,56.863,35,10.158,1.434,56,42,2067.25,14.3,621,3,8,4,9280.738,16.75,99990.25,0.837,20.562,0.691,1515,35.770561,51.387157,8,139.26,0
159526,2024-08-20 06:15:38,2024-08-20 06:15:36,8,83,TRUE,13.8,0,32,56.863,35,10.482,1.651,56,44,2122.5,14.5,621,3,8,4,9280.75,17,100867.016,0.918,20.812,0.691,1515,35.77034,51.387192,8,172.68,0.583289036
160526,2024-08-20 06:15:38,2024-08-20 06:15:36,8,83,TRUE,13.8,0,32,75.294,35,10.561,1.651,56,45,2190,14.5,621,3,8,4,9280.762,15.812,101738.672,1.056,21.062,0.691,1515,35.77034,51.387192,8,172.68,0
161526,2024-08-20 06:15:38,2024-08-20 06:15:36,8,83,TRUE,13.8,0,32,76.471,36,11.027,1.968,56,47,2248.25,11.9,621,3,8,4,9280.773,16.938,102704.625,0.896,21.125,0.691,1515,35.77034,51.387192,8,172.68,0
162526,2024-08-20 06:15:42,2024-08-20 06:15:39,8,83,TRUE,13.8,0,32,81.176,34,10.295,0.616,56,49,2336.75,14.5,621,3,8,4,9280.789,11.438,103664.125,0.848,21.562,0.691,1515,35.769978,51.387157,8,184.49,0.206123385
163526,2024-08-20 06:15:42,2024-08-20 06:15:39,8,83,TRUE,13.8,0,32,83.529,27,9.695,0,56,50,2292.25,14.5,621,3,24,4,9280.801,-10.938,104393.266,0.637,21.75,0.691,1515,35.769978,51.387157,8,184.49,0
164526,2024-08-20 06:15:42,2024-08-20 06:15:39,8,83,TRUE,13.8,0,32,89.804,27,8.162,0.473,56,51,2327.75,13.3,621,3,8,4,9280.816,1.938,105022.625,0.653,22.375,0.691,1515,35.769978,51.387157,8,184.49,0
165526,2024-08-20 06:15:44,2024-08-20 06:15:42,8,83,TRUE,13.8,0,32,89.804,27,8.416,0.333,56,52,2371,14.4,621,3,8,4,9280.828,2,105727.594,0.685,22.5,0.691,1515,35.769592,51.387135,8,182.65,-0.032114058
166526,2024-08-20 06:15:44,2024-08-20 06:15:42,8,83,TRUE,13.8,0,32,96.471,33,11.391,2.011,56,53,2408,14.5,621,3,8,4,9280.844,13.25,106376.234,1.013,21.875,0.691,1515,35.769592,51.387135,8,182.65,0
167526,2024-08-20 06:15:44,2024-08-20 06:15:42,8,83,TRUE,13.6,0,32,83.137,37,11.926,2.118,56,54,2531.5,14.5,621,3,8,4,9280.859,15.25,107348.094,1.005,21.875,0.691,1515,35.769592,51.387135,8,182.65,0
168526,2024-08-20 06:15:47,2024-08-20 06:15:45,8,93,TRUE,13.6,0,32,98.824,36,11.174,0,56,54,2342.25,14.5,624,3,24,4,9280.875,-21.875,108217.938,0,21.125,0.691,1515,35.769184,51.38715,8,178.29,-0.076096355
169526,2024-08-20 06:15:47,2024-08-20 06:15:45,8,93,TRUE,13.7,0,32,83.529,32,11.074,1.495,56,55,2520.75,14.5,624,3,8,4,9280.887,10.688,108449.188,1.095,22.375,0.691,1515,35.769184,51.38715,8,178.29,0
170526,2024-08-20 06:15:47,2024-08-20 06:15:45,8,93,TRUE,13.6,0,32,82.353,33,11.049,0.992,57,56,2607.75,12.6,624,3,8,4,9280.902,8.75,109438.469,0.902,22.438,0.691,1515,35.769184,51.38715,8,178.29,0
171526,2024-08-20 06:15:51,2024-08-20 06:15:48,8,93,TRUE,13.6,0,32,80,26,7.928,0.095,57,57,2550.25,14.5,624,3,8,4,9280.918,-4.25,110330.266,0.637,22.375,0.691,1515,35.768757,51.387173,8,177.5,-0.013788101
172526,2024-08-20 06:15:51,2024-08-20 06:15:48,8,93,TRUE,13.7,0,32,82.353,32,7.777,0,57,58,1832.25,14.5,624,3,24,5,9280.934,2,110863.828,0.637,20.688,0.691,1515,35.768757,51.387173,8,177.5,0
173526,2024-08-20 06:15:51,2024-08-20 06:15:48,8,93,TRUE,13.6,0,32,83.529,31,6.994,0,57,59,1933.25,13.8,624,3,24,5,9280.953,-1.188,111493.188,0.527,20.812,0.691,1515,35.768757,51.387173,8,177.5,0
174526,2024-08-20 06:15:53,2024-08-20 06:15:51,8,80,TRUE,13.6,0,32,82.353,37,10.219,0,57,60,1979.5,14.5,624,3,24,5,9280.969,-26.938,111935.156,0,20.125,0.691,1515,35.768314,51.387215,8,175.6,-0.033161256
175526,2024-08-20 06:15:53,2024-08-20 06:15:51,8,80,TRUE,13.8,0,32,81.569,35,8.16,0.385,57,60,2004.75,14.5,624,3,8,5,9280.984,10.312,112470.484,0.601,20.562,0.691,1515,35.768314,51.387215,8,175.6,0
176526,2024-08-20 06:15:53,2024-08-20 06:15:51,8,80,TRUE,13.8,0,32,77.647,37,10.254,0,57,61,2009.75,14.5,621,3,24,5,9281,-26.875,112973.516,0,20.25,0.691,1515,35.768314,51.387215,8,175.6,0
177526,2024-08-20 06:15:57,2024-08-20 06:15:54,8,80,TRUE,13.8,0,32,81.961,37,10.217,0,57,61,2022,14.5,621,3,24,5,9281.02,-27.062,112973.516,0,20.25,0.691,1515,35.76786,51.387272,8,174.18,-0.024783675
178526,2024-08-20 06:15:57,2024-08-20 06:15:54,8,80,TRUE,13.8,0,32,82.353,36,10.219,0,57,61,2030.75,14.5,621,3,24,5,9281.035,-26.938,112973.516,0,20.25,0.691,1515,35.76786,51.387272,8,174.18,0
179526,2024-08-20 06:15:57,2024-08-20 06:15:54,8,80,TRUE,13.9,0,32,83.529,36,10.277,0,57,62,2038,14.5,621,3,24,5,9281.051,-27.062,112973.516,0,20.25,0.691,1515,35.76786,51.387272,8,174.18,0
180526,2024-08-20 06:15:59,2024-08-20 06:15:57,8,80,TRUE,13.8,0,32,87.451,36,10.238,0,57,62,2037.5,14.5,621,3,24,5,9281.07,-27,112973.516,0,20.375,0.691,1515,35.767399,51.387344,8,172.78,-0.02443461
181526,2024-08-20 06:15:59,2024-08-20 06:15:57,8,80,TRUE,13.9,0,32,83.529,36,10.186,0,57,62,2037.25,14.5,621,3,24,5,9281.086,-27.062,112973.516,0,20.375,0.691,1515,35.767399,51.387344,8,172.78,0
182526,2024-08-20 06:15:59,2024-08-20 06:15:57,8,80,TRUE,13.9,0,32,83.137,36,10.254,0,57,62,2037.75,14.5,618,3,24,5,9281.105,-27.062,112973.516,0,20.312,0.691,1515,35.767399,51.387344,8,172.78,0
183526,2024-08-20 06:16:03,2024-08-20 06:16:00,8,80,TRUE,13.8,0,32,83.529,38,10.619,0.266,57,62,2034.5,14.5,618,3,24,5,9281.121,-26.875,112973.516,0,20.25,0.691,1515,35.766933,51.387428,8,171.68,-0.019198622
184526,2024-08-20 06:16:03,2024-08-20 06:16:00,8,80,TRUE,13.8,0,32,82.353,38,10.881,0.266,57,62,2035.5,14.5,618,3,24,5,9281.137,-26.938,112973.516,0,20.188,0.691,1515,35.766933,51.387428,8,171.68,0
185526,2024-08-20 06:16:03,2024-08-20 06:16:00,8,80,TRUE,13.8,0,32,87.843,38,10.656,0.266,57,61,2030.75,14.5,618,3,24,5,9281.156,-26.875,112973.516,0,20.25,0.691,1515,35.766933,51.387428,8,171.68,0
186526,2024-08-20 06:35:04,2024-08-20 06:16:03,8,80,FALSE,13.8,0,32,93.725,38,10.771,0.266,57,61,2030.5,14.5,618,3,24,5,9281.172,-26.75,112973.516,0,20.188,0.691,1515,35.766476,51.387508,8,171.92,0.00418879
187526,2024-08-20 06:35:04,2024-08-20 06:16:03,8,80,FALSE,13.9,0,32,85.098,38,10.732,0.266,57,61,2027.5,14.5,618,3,24,5,9281.188,-26.875,112973.516,0,20.188,0.691,1515,35.766476,51.387508,8,171.92,0
188526,2024-08-20 06:35:04,2024-08-20 06:16:03,8,80,FALSE,13.8,0,32,85.49,37,10.656,2.322,57,61,2005.25,14.5,618,3,8,5,9281.207,22.25,113208.141,1.124,20.312,0.691,1515,35.766476,51.387508,8,171.92,0
189526,2024-08-20 06:35:11,2024-08-20 06:16:06,8,83,FALSE,13.8,0,32,84.706,37,10.598,2.039,57,63,2072,13.7,615,3,8,5,9281.223,20.188,114307.078,0.879,20.438,0.691,1515,35.76601,51.387596,8,171.29,-0.010995574
190526,2024-08-20 06:35:11,2024-08-20 06:16:06,8,83,FALSE,13.8,0,32,82.353,36,10.678,1.721,57,64,2107.75,14.5,615,3,8,5,9281.238,18.312,115138.234,0.91,20.5,0.691,1515,35.76601,51.387596,8,171.29,0
191526,2024-08-20 06:16:09,2024-08-20 06:16:06,8,83,TRUE,13.8,0,32,89.804,30,9.41,0,57,65,2130.25,14.5,615,3,24,5,9281.258,-22.312,115958.078,0.183,21.125,0.691,1515,35.76601,51.387596,8,171.29,0
192526,2024-08-20 06:35:06,2024-08-20 06:16:09,8,83,FALSE,13.8,0,32,83.529,36,10.742,0,57,65,2131.5,14.5,615,3,24,5,9281.277,-27.25,116103.422,0,20.562,0.691,1515,35.76553,51.38768,8,171.92,0.010995574
193526,2024-08-20 06:35:06,2024-08-20 06:16:09,8,83,FALSE,13.9,0,32,89.804,36,10.564,0,57,64,2122,14.5,615,3,24,5,9281.293,-27.375,116103.422,0,20.625,0.691,1515,35.76553,51.38768,8,171.92,0
194526,2024-08-20 06:35:06,2024-08-20 06:16:09,8,83,FALSE,13.9,0,32,85.49,36,10.553,0,57,64,2115.75,14.5,615,3,24,5,9281.312,-27.312,116103.422,0,20.625,0.691,1515,35.76553,51.38768,8,171.92,0
195526,2024-08-20 06:35:07,2024-08-20 06:16:12,8,83,FALSE,13.9,0,32,89.804,36,10.596,0,57,64,2105.5,14.5,612,3,24,5,9281.328,-27.188,116103.422,0,20.5,0.691,1515,35.765053,51.387768,8,171.49,-0.007504916
196526,2024-08-20 06:35:07,2024-08-20 06:16:12,8,83,FALSE,13.8,0,32,94.118,36,10.537,0,57,63,2096,14.5,612,3,24,5,9281.348,-27.312,116103.422,0,20.562,0.691,1515,35.765053,51.387768,8,171.49,0
197526,2024-08-20 06:35:07,2024-08-20 06:16:12,8,83,FALSE,13.8,0,32,87.843,36,10.539,0,57,63,2092.25,14.5,612,3,24,5,9281.363,-27.25,116103.422,0,20.5,0.691,1515,35.765053,51.387768,8,171.49,0
198526,2024-08-20 06:35:09,2024-08-20 06:16:15,8,83,FALSE,13.8,0,32,79.608,36,10.469,0,57,63,2078.5,14.5,612,3,24,5,9281.383,-27.188,116103.422,0,20.438,0.691,1515,35.764584,51.387875,8,169.51,-0.034557519
199526,2024-08-20 06:35:09,2024-08-20 06:16:15,8,83,FALSE,13.8,0,32,82.353,36,10.439,0,57,63,2074,14.5,612,3,24,5,9281.398,-27.125,116103.422,0,20.438,0.691,1515,35.764584,51.387875,8,169.51,0
200526,2024-08-20 06:35:09,2024-08-20 06:16:15,8,83,FALSE,13.8,96,32,83.529,36,10.49,0,57,63,2063.75,14.5,612,3,24,5,9281.418,-27.188,116103.422,0,20.438,0.691,1515,35.764584,51.387875,8,169.51,0
201526,2024-08-20 06:16:48,2024-08-20 06:16:18,8,83,TRUE,13.8,96,32,89.804,36,10.271,0,57,61,2029.5,14.5,609,3,24,5,9281.434,-27.062,116103.422,0,20.25,0.691,1515,35.764118,51.387962,8,171.39,0.03281219
202526,2024-08-20 06:16:48,2024-08-20 06:16:18,8,83,TRUE,13.8,96,32,89.804,37,10.219,0,57,60,1974.5,14.5,609,3,24,5,9281.449,-27.062,116103.422,0,20.188,0.691,1515,35.764118,51.387962,8,171.39,0
203526,2024-08-20 06:16:48,2024-08-20 06:16:18,8,83,TRUE,13.7,96,32,87.451,37,10.045,0,57,58,1909,14.5,609,3,24,5,9281.465,-26.938,116103.422,0,20.125,0.691,1515,35.764118,51.387962,8,171.39,0
204526,2024-08-20 06:35:13,2024-08-20 06:16:21,8,-1,FALSE,13.8,96,32,96.471,38,10,0,57,56,1838.5,14.5,609,3,24,5,9281.48,-26.875,116103.422,0,20.062,0.691,1515,35.763683,51.388039,8,171.83,0.007679449
205526,2024-08-20 06:35:13,2024-08-20 06:16:21,8,-1,FALSE,13.9,0,32,85.49,39,10,0,57,55,1815.75,14.5,609,3,24,5,9281.496,-26.812,116103.422,0,20,0.691,1515,35.763683,51.388039,8,171.83,0
206526,2024-08-20 06:35:13,2024-08-20 06:16:21,8,-1,FALSE,13.8,0,32,85.49,41,11.797,4.346,57,55,1818,14.5,609,3,8,5,9281.512,33.438,116375.422,1.314,19.562,0.691,1515,35.763683,51.388039,8,171.83,0
207526,2024-08-20 06:35:14,2024-08-20 06:16:24,8,-1,FALSE,13.9,0,32,80,33,9.377,0,57,56,1934.25,13.8,609,3,24,5,9281.527,-13.5,117540.922,0.162,20.438,0.691,1515,35.763271,51.388119,8,171.05,-0.013613568
208526,2024-08-20 06:35:14,2024-08-20 06:16:24,8,-1,FALSE,13.8,0,32,82.353,41,11.818,3.497,57,57,2035.5,11.3,606,3,8,5,9281.543,29,118148.578,0.907,20,0.691,1515,35.763271,51.388119,8,171.05,0
209526,2024-08-20 06:35:14,2024-08-20 06:16:24,8,-1,FALSE,13.8,0,32,83.529,43,10.83,1.511,57,58,1926.75,14.5,606,3,8,5,9281.559,26.375,119078.922,0.874,19.875,0.691,1515,35.763271,51.388119,8,171.05,0
210526,2024-08-20 06:35:16,2024-08-20 06:16:27,8,-1,FALSE,13.8,0,32,87.843,37,10.219,0,57,59,1949.5,14.5,606,3,24,5,9281.574,-26.875,119690.828,0,20.125,0.691,1515,35.762836,51.388199,8,171.51,0.008028515
211526,2024-08-20 06:35:16,2024-08-20 06:16:27,8,-1,FALSE,13.7,0,32,98.824,37,10.107,0,57,58,1928,14.5,606,3,24,5,9281.59,-26.875,119690.828,0,20.188,0.691,1515,35.762836,51.388199,8,171.51,0
212525,2024-08-20 06:35:16,2024-08-20 06:16:27,8,-1,FALSE,13.8,0,32,87.451,38,10.115,0,57,58,1920,14.5,606,3,24,5,9281.609,-26.875,119690.828,0,20.188,0.691,1515,35.762836,51.388199,8,171.51,0
213525,2024-08-20 06:35:17,2024-08-20 06:16:30,8,-1,FALSE,13.8,96,32,86.275,38,10.107,0,57,57,1890.5,14.5,606,3,24,5,9281.625,-26.938,119690.828,0,20.125,0.691,1515,35.762405,51.388271,8,172.28,0.013439035
214525,2024-08-20 06:35:17,2024-08-20 06:16:30,8,-1,FALSE,13.7,96,32,94.118,39,9.848,0,56,54,1779.5,14.5,606,3,24,5,9281.633,-26.75,119690.828,0,19.938,0.691,1515,35.762405,51.388271,8,172.28,0
215525,2024-08-20 06:35:17,2024-08-20 06:16:30,8,-1,FALSE,13.8,96,32,83.529,39,9.57,0,56,51,1691,14.5,603,3,24,5,9281.645,-26.688,119690.828,0,19.938,0.691,1515,35.762405,51.388271,8,172.28,0
216525,2024-08-20 06:35:19,2024-08-20 06:16:33,8,51,FALSE,13.8,0,32,89.02,39,7.873,1.917,56,51,1694.25,14.5,603,3,24,5,9281.668,14.312,119690.828,1.25,20.062,0.691,1515,35.762012,51.388348,8,170.97,-0.022863813
217525,2024-08-20 06:35:19,2024-08-20 06:16:33,8,51,FALSE,13.9,0,32,81.569,36,8.627,0,57,52,1722.5,11.3,603,3,24,5,9281.676,-4.688,120499.781,0.463,20.312,0.691,1515,35.762012,51.388348,8,170.97,0
218525,2024-08-20 06:35:19,2024-08-20 06:16:33,8,51,FALSE,13.8,0,32,77.647,47,11.934,4.224,56,53,1863.25,14.5,603,3,8,5,9281.688,34.25,121237.219,0.939,19.5,0.691,1515,35.762012,51.388348,8,170.97,0
219525,2024-08-20 06:35:20,2024-08-20 06:16:36,8,51,FALSE,13.9,0,32,83.529,49,13.631,6.897,57,54,2017,14.5,603,3,8,5,9281.711,42.125,122358.969,1.204,19.375,0.691,1515,35.761612,51.388412,8,172.6,0.028448867
220525,2024-08-20 06:35:20,2024-08-20 06:16:36,8,51,FALSE,13.9,0,32,76.471,48,13.83,6.94,56,56,2083.75,14.5,606,3,8,5,9281.719,41.875,123448.859,1.289,19.5,0.691,1515,35.761612,51.388412,8,172.6,0
