Time,Speed,Accelerator pedal position,Throttle position,FC_avg_rate,Engine speed,Trip fuel consumption,slope
1828,49.61373064,24.09006304,12.27868004,1.032252489,1390.971239,1357389.9651000001,0
1829,50.42173673,24.39893874,12.63643788,1.039451397,1414.841814,1358332.4027,0
1830,51.35142423,25.31840907,13.24308952,1.068843335,1439.813053,1359429.5963,0
1831,52.53947732,32.39035817,26.59380077,1.536305655,1474.059735,1360443.0187000001,0
1832,54.0775719,33.13598633,34.51343638,1.708967091,1517.612832,1362045.3537,0
1833,55.80365044,33.33410753,35.49704763,1.735325636,1566.887168,1363631.5211,0
1834,57.67215155,33.8619536,36.13559419,1.831391731,1617.795354,1365457.007,0
1835,59.5342229,34.1269164,36.03458911,1.889562016,1670.498894,1367222.3020000001,0
1836,61.49681969,34.8578259,37.93659041,1.982672497,1723.817478,1369195.1815000002,0
1837,63.38025442,35.09367546,38.57897193,2.072135993,1778.94469,1371092.4013,0
1838,65.43431969,35.20812988,39.34307267,2.136468128,1833.787611,1373263.4303000001,0
1839,67.25421737,32.71886775,30.23160411,1.970115459,1885.714602,1375248.0103,0
1840,68.61615044,23.88616241,14.63431299,1.211732577,1918.557522,1377178.3843,0
1841,68.86255531,21.13939133,10.66675777,0.871543142,1659.735619,1378267.2925,0
1842,68.94227046,22.03209801,11.10788531,0.990813399,1522.753319,1379194.8796,0
1843,69.07750277,22.10234245,11.22344701,0.994987555,1525.199115,1380085.7914,0
1844,69.23036504,22.12843093,11.26522638,0.98602565,1527.896018,1381108.3543,0
1845,69.2831167,22.14811882,11.26646869,0.979561325,1530.752212,1382063.9753,0
1846,69.46750553,22.20634528,11.3659614,0.977098313,1533.469027,1383037.9338,0
1847,69.51728429,21.0583172,10.80268252,0.925841745,1535.639381,1383991.4635,0
1848,69.51597069,19.91882324,9.949000536,0.818203816,1535.720133,1384853.7175,0
1849,69.52302268,19.91882324,9.945543677,0.844190749,1534.730088,1385702.7109,0
1850,69.47967367,19.91882324,9.962422869,0.853679826,1533.853982,1386467.5347000002,0
1851,69.43957412,19.91882324,9.967392103,0.848157494,1532.679204,1387385.9783,0
1852,69.37050608,19.91882324,9.955914253,0.850283462,1531.903761,1388156.7438,0
1853,69.33974004,20.47084032,10.12592147,0.860740459,1530.808628,1389037.5313000001,0
1853,69.34693031,21.80313515,11.11949819,0.972163648,1531.865044,1389845.1297000002,0
1854,69.49018252,22.5418766,11.55292882,0.988868916,1534.368363,1390893.0506000002,0
1855,69.65611173,22.88920985,11.8081692,1.00390625,1538.06969,1391740.1615000002,0
1856,69.81892976,23.13121694,12.03675397,1.01349039,1542.386062,1392840.7599000002,0
1857,70.03650442,23.2635498,12.13170955,1.026358545,1547.056416,1393750.0599,0
1858,70.24688883,22.44675898,11.87033864,1.014924986,1551.561947,1394833.2108,0
1859,70.27433628,18.51444751,9.403411055,0.752143252,1552.211283,1395704.767,0
1860,70.17249723,18.48754883,9.404653364,0.773618985,1549.928097,1396537.767,0
1861,70.04618363,18.57902054,9.367222069,0.794204577,1547.027655,1397263.9999000002,0
1862,69.93127765,19.47675047,9.792469666,0.845132743,1544.573009,1398052.7471,0
1863,69.88357301,19.69582887,9.812211568,0.839377074,1543.144912,1398865.4922,0
1864,69.81236173,19.1385995,9.606609513,0.823043418,1541.320796,1399712.9333000001,0
1865,69.70340155,18.47229004,9.352584434,0.78217471,1539.064159,1400504.2141,0
1866,69.5878042,18.71337891,9.383318066,0.788872373,1536.304204,1401259.6201000002,0
1867,69.48396018,19.45017587,9.728247718,0.829637376,1534.293142,1402080.0907,0
1868,69.41516869,19.94561389,9.975953229,0.850300747,1533.289823,1402863.3569,0
1869,69.3857854,20.21821959,10.00290592,0.848062431,1532.358407,1403735.2816,0
1870,69.43639381,20.703125,10.40762842,0.881144566,1532.561947,1404519.0092,0
1871,69.46487832,20.703125,10.34416266,0.882259403,1533.115044,1405466.5703,0
1872,69.44676438,20.703125,10.31872235,0.871724627,1533.797566,1406234.7358000001,0
1873,69.51839049,20.703125,10.32674334,0.872165376,1534.244469,1407171.1993,0
1874,69.51272124,20.703125,10.37748894,0.873764173,1534.65708,1407928.7433,0
1875,69.52309181,20.703125,10.38904781,0.877774129,1535.184735,1408874.4352000002,0
1876,69.52150166,20.1051155,10.03034474,0.83460661,1535.240044,1409641.1129,0
1877,69.51769912,19.61899479,9.826309069,0.817348244,1534.537611,1410497.3778000001,0
1878,69.45962389,19.61364746,9.813561904,0.820087804,1533.543142,1411264.7687000001,0
1879,69.42851217,19.61364746,9.807782469,0.81958656,1532.498894,1412116.3669,0
1880,69.37237279,19.61364746,9.798492162,0.822282909,1531.640487,1412889.3036,0
1881,69.30461836,19.61364746,9.788364647,0.819189021,1530.196903,1413745.2344000002,0
1882,69.23935288,19.6041411,9.848859669,0.825653346,1529.262168,1414480.9261,0
1883,69.19434458,19.13616889,9.565019186,0.796693515,1527.827434,1415353.2332000001,0
1884,69.10571073,18.79061809,9.483323899,0.788829162,1525.811947,1416063.7633,0
1885,69.00636062,18.87614833,9.421127454,0.781241358,1523.853982,1416906.1414,0
1886,68.95374723,19.680246,9.780802769,0.815472898,1522.165929,1417607.6902,0
1887,68.91482301,20.79997105,10.45475512,0.874429618,1521.95354,1418496.3293,0
1888,68.97441925,21.23215937,10.59516299,0.879156872,1522.710177,1419254.9407000002,0
1889,69.07549779,22.74056494,11.66371033,0.984029314,1525.222345,1420223.5718,0
1890,69.27281527,23.21666616,11.88216758,0.986691095,1529.436947,1421140.8374,0
1891,69.5878042,27.57392816,15.91135211,1.229846515,1537.769912,1422191.0284000002,0
1892,70.12154314,27.3944956,16.68385193,1.220798189,1549.857301,1423356.6274,0
1893,70.68667035,27.1456288,15.67120847,1.201733614,1562.136062,1424589.3846,0
1894,71.18300608,27.31487983,15.91772569,1.238082481,1573.982301,1425726.6755000001,0
1895,71.73409845,28.02494015,16.58881533,1.29119711,1586.209071,1427008.8813,0
1896,72.31471239,28.31804394,17.15025775,1.323950843,1599.306416,1428193.5388,0
1897,73.08337942,30.98579339,23.3509165,1.547229328,1614.452434,1429624.5891,0
1898,74.01126936,33.72403035,33.58332541,1.795595962,1634.378319,1431082.9476,0
1899,74.97020188,33.91602103,35.91457131,1.919126798,1657.714602,1433011.8199,0
1900,76.07452987,33.9263916,35.80916413,1.90741669,1682.809735,1434839.0984,0
1901,77.26541759,33.94146134,35.94738445,1.93266904,1708.371681,1436790.4214,0
1902,78.42892699,31.21016511,27.0228023,1.765089187,1731.529867,1438663.4262,0
1903,79.12292588,29.32804074,19.66604047,1.48389104,1748.233407,1440360.7058,0
1904,79.76673119,29.26330566,20.43989063,1.595590777,1763.084071,1441873.9816,0
1905,80.39933628,30.22903847,22.25619966,1.673698493,1777.763274,1443442.6114,0
1906,81.11725664,30.72766329,23.71302242,1.702295354,1793.566372,1445208.9440000001,0
1907,81.88066925,30.74035645,23.49021709,1.707454715,1809.350664,1446770.6694,0
1908,82.5967229,30.74035645,23.29463452,1.712052337,1824.49115,1448611.2915,0
1909,83.24972345,30.78075848,23.16132942,1.710591814,1839.734513,1450174.9221,0
1910,83.98707135,34.02194133,30.86488437,1.939314851,1856.558628,1452067.2218000002,0
1911,84.87679757,34.32617188,37.31008884,2.140331167,1877.230088,1454024.8438000001,0
1912,85.97642423,34.37996923,38.54915653,2.146294248,1899.769912,1456117.7908,0
1913,87.0204646,34.53369141,39.35214693,2.170267561,1922.448009,1458358.6584,0
1914,87.98727876,34.62232742,39.7040173,2.215742533,1944.641593,1460397.6898,0
1915,88.97324392,32.92133703,35.34572905,2.189504978,1966.63385,1462708.6582000002,0
1916,89.8515625,32.5592041,28.75871236,2.0178806,1985.509956,1464802.3254,0
1917,90.65763274,32.5592041,26.86367879,2.010024889,2001.855088,1466876.5169000002,0
1918,91.33012998,32.56155369,26.48971693,1.982819414,2017.182522,1468811.4334,0
1919,91.99239491,34.58619244,31.41317452,2.125959278,2032.716814,1470910.1636,0
1920,92.80593197,35.08300781,39.87761641,2.365623272,2051.310841,1472996.1456000002,0
1921,93.65147954,35.08300781,40.86997783,2.382293971,2071.855088,1475488.3649000002,0
1922,94.67464049,35.08300781,41.10936528,2.410311809,2092.674779,1477721.2608,0
1923,95.60660951,35.08300781,41.3800805,2.440222276,2113.300885,1480385.0040000002,0
1924,96.5239906,35.08300781,41.48284102,2.440844511,2133.003319,1482656.0013000001,0
1925,97.39180033,32.81082558,34.15924342,2.325929895,2151.507743,1485335.1172,0
1926,97.87735066,31.04993432,21.74647508,1.892439851,2163.497788,1487498.6801,0
1927,98.20077434,28.20024068,17.18212567,1.614465224,2167.829646,1489344.963,0
1928,98.17311947,28.11279297,16.72001391,1.582238662,2168.269912,1491033.6552000002,0
1929,98.13011615,28.11279297,16.74602137,1.590751175,2167.597345,1492547.1137,0
1930,98.0985896,28.11279297,16.74599437,1.573968128,2166.740044,1494294.3586000002,0
1931,98.0450083,28.11279297,16.81988471,1.596817962,2166.022124,1495797.2994000001,0
1932,98.03256361,28.11279297,16.8560737,1.579913924,2165.567478,1497462.9653,0
1933,98.01548673,28.11279297,16.85310296,1.591961076,2165.368363,1499070.743,0
1934,98.01845962,28.11279297,16.91751396,1.609392284,2165.234513,1500617.3071,0
1935,98.02170907,28.11279297,16.93706681,1.586680725,2164.980088,1502302.8316000002,0
1936,98.00954093,28.11279297,17.01706068,1.602210661,2165.065265,1503831.8883,0
1937,98.02067201,28.50992658,17.59162835,1.669835454,2165.755531,1505573.8005000001,0
1938,98.11297013,28.62027599,17.85205402,1.699063191,2167.189159,1507157.5664000001,0
1939,98.18189989,28.72689846,18.10610611,1.734219441,2169.184735,1509040.8802,0
1940,98.27240044,28.72924805,18.10721338,1.728472414,2171.209071,1510613.2875,0
1941,98.387099,28.72924805,18.12325537,1.727236587,2173.067478,1512550.3981,0
1942,98.46252765,28.72924805,18.1415119,1.738428166,2175.087389,1514214.4754,0
1943,98.59395741,28.72924805,18.15469117,1.736881222,2177.238938,1516099.1386000002,0
1944,98.77779314,28.72924805,18.17527028,1.738021986,2179.186947,1517804.3387,0
1945,98.86808628,28.73040934,18.17780891,1.734236726,2181.330752,1519567.0094,0
1946,98.92519358,28.75231177,18.23962726,1.730563814,2183.175885,1521411.7894000001,0
1947,99.02751659,28.83727487,18.37196013,1.758685357,2185.175885,1523065.3504,0
1948,99.078125,27.72959481,17.09994426,1.633011269,2186.271018,1524964.8808000002,0
1949,99.06153208,27.31933594,16.53777266,1.587078263,2185.540929,1526521.2697,0
1950,98.98610343,27.31933594,16.49375173,1.588521502,2184.295354,1528156.2112,0
1951,98.94399889,27.31933594,16.50242088,1.571193999,2182.736726,1529785.0638000001,0
1952,98.82051991,27.48526514,16.59221818,1.594277171,2181.327434,1531336.8988,0
1953,98.83628319,27.78160973,16.93693178,1.607179895,2180.382743,1533064.8868,0
1954,98.84105365,28.9300159,18.3738776,1.74041586,2181.378319,1534566.9279,0
1955,99.07522124,32.99538942,25.27311882,2.135240943,2187.799779,1536525.7388000002,0
1956,99.62818031,36.28364495,37.50467216,2.444984098,2201.182522,1538579.5382,0
1957,100.4241565,37.48279673,43.82091961,2.613834347,2219.327434,1541346.114,0
1958,101.3485205,38.28856882,45.74544451,2.685348106,2239.629425,1543843.4854000001,0
1959,102.220271,38.98887972,46.62961707,2.713279522,2260.06969,1546696.4843000001,0
1960,103.185495,39.2288343,46.95180707,2.745765348,2280.759956,1549209.2386,0
1961,104.1341952,39.5787872,47.25733394,2.768934942,2301.349558,1552372.4787,0
1962,104.9859652,39.79187012,47.29614258,2.793876175,2321.554204,1555035.8555,0
1963,105.9162749,39.79187012,46.69948342,2.806804826,2341.629425,1557917.884,0
1964,106.6858407,39.79187012,46.9503217,2.818609997,2360.983407,1560868.1579,0
1965,107.7280144,39.79187012,47.05591793,2.8682332,2380.707965,1563607.2453,0
1966,108.5465985,39.79187012,47.10188334,2.879476632,2399.620575,1566786.9847000001,0
1967,109.3829508,39.79187012,47.48265089,2.883771778,2418.255531,1569581.9237000002,0
1969,110.1172566,39.79187012,47.61371444,2.906517907,2436.339602,1572670.8721,0
1970,110.9781527,39.79187012,47.90549489,2.939090155,2454.332965,1575606.4995000002,0
1971,111.8672566,39.87202602,48.40152707,2.931960384,2471.836283,1578572.6076,0
1972,112.6136615,40.34018728,49.79077905,2.980183559,2489.082965,1581835.1248,0
1973,113.3990597,45.7236771,58.24239275,3.471264864,2509.201327,1584751.9857,0
1974,114.6041897,46.26842938,59.92526164,4.016757121,2536.189159,1588557.4688000001,0
1975,115.8075221,46.45326327,60.23230088,4.172160191,2567.271018,1592849.9316,0
1976,117.0542035,43.22207291,52.98467315,4.135024889,2598.730088,1596957.0093,0
1977,118.3033739,29.66319396,17.99275896,2.004839602,2608.29646,1601069.5466,0
1978,118.043349,28.57055664,18.52633046,1.857663855,2602.685841,1603017.1152000001,0
1979,117.7437085,28.79897936,19.18286349,1.900226424,2594.794248,1605066.9052000002,0
1980,117.4823009,31.69836534,23.25355732,2.220305586,2590.642699,1607016.48,0
1981,117.2937638,31.7368769,23.45635068,2.206512721,2588.856195,1609383.4292000001,0
1982,117.3241842,33.86184557,27.23877493,2.428166482,2590.090708,1611748.0515,0
1983,117.5022124,34.16748047,28.43582018,2.448873064,2593.840708,1614177.9576,0
1984,117.6308075,34.16748047,28.39817283,2.470703125,2598.091814,1616890.4735,0
1985,117.8163717,32.41199055,27.07176546,2.386027378,2601.743363,1619397.5888,0
1986,117.5652655,3.54055219,9.027315663,0.434086352,2578.849558,1621385.9103,0
1987,115.596792,0.0,7.962414227,0.0,2537.085177,1621768.3623000002,0
1988,112.903208,0.0,7.80142725,0.0,2476.283186,1621769.2207000002,0
1989,109.6529314,0.0,7.4810737,0.0,2411.902655,1621769.2207000002,0
1990,107.3333794,0.0,7.383282417,0.0,2358.63385,1621769.2207000002,0
1991,104.9193861,0.0,7.27625484,0.0,2306.755531,1621769.2207000002,0
1992,102.6056416,0.0,7.187132709,0.0,2256.396018,1621769.2207000002,0
1993,100.1813468,0.0,6.989470625,0.0,2205.915929,1621769.2207000002,0
1994,97.71695243,0.0,6.899889381,0.0,2152.517699,1621769.2207000002,0
1995,95.06478153,0.0,6.781708034,0.0,2092.461283,1621769.2207000002,0
1996,91.06374447,0.0,6.607082671,0.0,2001.113938,1621769.2207000002,0
1997,86.17802821,0.0,6.443692098,0.0,1895.667035,1621769.2207000002,0
1998,82.79217367,0.0,6.335692279,0.0,1824.571903,1621769.2207000002,0
1999,81.20540653,0.0,6.493060357,0.0,1791.309735,1621769.2207000002,0
2001,79.73133296,0.0,6.629579257,0.0,1759.469027,1621769.2207000002,0
2002,78.25546184,0.0,6.577969441,0.0,1725.706858,1621769.2207000002,0
2003,76.11794801,0.0,6.192367689,0.0,1679.862832,1621769.2207000002,0
2004,73.44372235,0.0,5.752725517,0.0,1616.610619,1621769.2207000002,0
2004,69.56104812,0.0,5.265254468,0.0,1530.710177,1621769.2207000002,0
2005,65.83884126,0.0,4.843625769,0.0,1451.996681,1621769.2207000002,0
2006,62.83089049,0.0,4.583524181,0.0,1387.134956,1621769.2207000002,0
2007,59.99204923,0.0,4.346135232,0.0,1324.02323,1621769.2207000002,0
2008,55.88626936,0.0,4.411491462,0.0,1338.25,1621769.2207000002,0
2009,51.47870575,0.0,4.832607033,0.0,1437.089602,1621769.2207000002,0
2010,47.02737832,0.0,4.332631879,0.0,1314.14823,1621769.2207000002,0
2011,42.60266869,0.0,3.986756991,0.009981679,1184.858407,1621769.7146,0
2012,37.46107577,0.0,3.143229527,0.491815888,1291.929204,1621919.8244,0
2013,31.95782633,0.0,2.4979853,0.249170354,1213.662611,1622310.7146,0
2014,26.55862832,0.0,1.795864949,0.155048742,826.4159292,1622557.6562,0
2015,20.97960454,0.0,1.718058628,0.149673327,653.9834071,1622693.9418000001,0
2016,15.63599281,0.0,2.091102263,0.189522262,663.425885,1622861.8969,0
2017,10.33524613,0.0,2.039870541,0.189798811,659.5486726,1623035.4126000002,0
2018,5.150995575,0.0,2.129694846,0.19672117,655.4115044,1623230.1492,0
2019,0.865459071,0.0,2.129262739,0.187655559,647.2754425,1623414.6373,0
2020,0.0,0.0,2.046163103,0.189798811,658.0143805,1623597.8174,0
2021,0.0,0.0,2.104956703,0.179678858,644.6039823,1623780.0475,0
2022,0.0,0.0,2.056479665,0.17457135,650.800885,1623947.4832000001,0
2023,0.0,0.0,2.068092549,0.176101009,649.0033186,1624134.7092000002,0
2024,0.0,0.0,2.063852496,0.182677683,657.2754425,1624293.2188000001,0
2025,0.0,0.0,2.050727237,0.186990113,662.5752212,1624479.5820000002,0
2026,0.0,0.0,2.062772228,0.187638274,659.7544248,1624670.235,0
2027,0.0,0.0,2.043705493,0.189530904,664.5962389,1624843.4486,0
2028,0.0,0.0,2.015807565,0.186886408,662.8539823,1625043.8029,0
2029,0.0,0.0,2.001521018,0.182020879,662.6449115,1625210.5614,0
2030,0.0,0.0,2.027258409,0.175677544,647.0044248,1625409.5960000001,0
2031,0.0,0.0,2.033388931,0.172644151,647.9059735,1625560.9362,0
2032,0.0,0.0,2.029662006,0.179410951,654.9469027,1625744.1260000002,0
2033,0.0,0.0,2.009460989,0.181044317,657.0929204,1625904.7744,0
2034,0.0,0.0,1.949722155,0.183317201,663.1559735,1626090.9810000001,0
2035,0.0,0.0,1.983669585,0.179462804,661.425885,1626251.924,0
2036,0.0,0.0,2.01683382,0.171434251,648.9856195,1626436.3504,0
2037,0.0,0.0,2.0167528,0.174683697,646.8639381,1626592.8325,0
2038,0.0,0.0,1.98240027,0.175798534,651.7256637,1626766.8526,0
2039,0.0,0.0,2.002439246,0.17956651,655.8495575,1626934.895,0
2040,0.0,0.0,2.017563001,0.179091192,653.7068584,1627107.4789,0
2041,0.0,0.0,2.020506732,0.171762652,650.4059735,1627286.4591,0
2042,0.0,0.0,2.027852556,0.166819345,644.3982301,1627446.438,0
2043,0.0,0.0,2.08227107,0.169671253,642.7577434,1627620.3367,0
2044,0.0,0.0,2.019237417,0.174796045,646.7688053,1627783.5464,0
2044,0.0,0.0,2.025340933,0.176852876,651.5077434,1627953.1712,0
2045,0.0,0.0,2.035279401,0.176731886,654.3993363,1628129.0495,0
2046,0.0,0.0,2.033388931,0.169403346,647.800885,1628291.6252000001,0
2047,0.0,0.0,2.047648472,0.163915584,641.3196903,1628468.9222000001,0
2048,0.0,0.0,2.072629675,0.168660122,644.8130531,1628617.4693,0
2049,0.0,0.0,2.059936523,0.173275028,647.7865044,1628794.9422000002,0
2050,0.0,0.0,2.142279971,0.175859029,647.0918142,1628949.6574000001,0
2051,0.0,0.0,1.184190058,0.125,374.4900442,1629102.2723,0
2052,0.0,0.0,1.030008772,0.109375,322.125,1629143.9239,0
2053,0.0,0.0,1.016505419,0.109375,322.125,1629143.9239,0
2054,0.0,0.0,8.150380903,0.109375,322.125,1629143.9239,0
2054,0.0,0.0,8.730511961,0.109375,322.125,1629143.9239,0
2055,0.0,0.0,8.738776013,0.109375,322.125,1629143.9239,0
2056,0.0,0.0,9.170397193,0.109375,322.125,1629143.9239,0
2057,0.0,0.0,2.051240364,0.185512306,648.7267699,1629143.9239,0
2058,0.0,0.0,2.051807505,0.185149336,645.9137168,1629327.591,0
2059,0.0,0.0,2.045271882,0.180983822,646.045354,1629502.1249000002,0
2060,0.0,0.0,2.09874516,0.176524475,643.3982301,1629689.3718,0
2061,0.0,0.0,2.14368432,0.176152862,638.1725664,1629849.2353,0
2062,0.0,0.0,2.045676983,0.179860343,645.704646,1630038.9275,0
2063,0.0,0.0,2.079192305,0.182781388,643.3550885,1630207.9443,0
2064,0.0,0.0,2.066067046,0.182228291,647.0210177,1630398.3945,0
2065,0.0,0.0,2.115732379,0.176325705,639.449115,1630572.8115,0
2066,0.0,0.0,2.154649042,0.17481333,637.8794248,1630747.7537,0
2067,0.0,0.0,2.100689643,0.179661574,642.8705752,1630921.7973,0
2068,0.0,0.0,2.07103628,0.180180102,645.0298673,1631089.2994,0
2069,0.0,0.0,2.152650546,0.176075083,639.7068584,1631269.7948,0
2070,0.0,0.0,2.112599601,0.182522124,642.6814159,1631432.9972,0
2071,0.0,0.0,2.088293565,0.178676369,644.8915929,1631614.4275,0
2072,0.0,0.0,2.127021182,0.174994815,640.7057522,1631781.4491,0
2073,0.0,0.0,2.088698666,0.182297428,645.8019912,1631954.3935,0
2073,0.0,0.0,2.128209477,0.178322041,642.0265487,1632136.2601,0
2074,0.0,0.0,2.127102202,0.172894773,638.1725664,1632290.3132,0
2075,0.0,0.0,2.122862149,0.180309735,641.1725664,1632473.8057,0
2076,0.0,0.0,2.051051317,0.182435702,650.0829646,1632638.0494,0
2077,0.0,0.0,2.169691778,0.179868985,640.1902655,1632824.2499000002,0
2078,0.0,0.0,2.038304152,0.176533117,639.8893805,1632984.5879000002,0
2079,0.0,0.0,2.318795803,0.214852392,663.6847345,1633180.1298,0
2080,0.863938053,4.201946427,2.803593188,0.230019358,688.0044248,1633377.0842,0
2081,2.551161504,9.958101796,5.134569016,0.43999758,864.3639381,1633651.8887,0
2082,5.118570243,13.15969281,6.137463055,0.520490528,1101.526549,1634083.6565,0
2083,7.082204093,14.53525239,6.527466901,0.512505185,1213.431416,1634606.8161,0
2084,8.799294801,15.14282227,7.596257303,0.62439505,1415.554204,1635133.0177,0
2085,10.46881914,15.95540004,8.246632804,0.691579093,1548.865044,1635775.9614,0
2086,12.34665376,18.08730944,8.479646666,0.761649613,1336.647124,1636463.9768,0
2087,14.02198562,15.05523952,7.31290294,0.614698562,1360.394912,1637162.8996000001,0
2088,15.21266593,15.8468871,7.448206539,0.623003664,1353.161504,1637774.9548,0
2089,16.62831858,18.10794256,8.038411098,0.687543211,1312.442478,1638395.1246,0
2090,18.2909292,18.31270741,8.964795138,0.778709209,1436.830752,1639075.1988,0
2091,19.84354259,18.08628319,9.310291932,0.806148023,1563.799779,1639859.5123,0
2092,21.38938053,18.01452637,9.7430744,0.821392768,1682.924779,1640636.7612,0
2093,22.85985896,18.17475716,10.03917593,0.852953886,1792.455752,1641475.1291,0
2094,24.29611449,19.31676274,9.0069256,0.753163025,1363.704646,1642263.7917,0
2095,25.63440265,19.94064466,9.120164719,0.780783324,1318.215708,1643046.6271000002,0
2096,26.98561947,20.42555007,9.640286876,0.844890763,1386.443584,1643788.1427,0
2097,28.46570796,23.43444824,11.8931053,1.042139104,1465.473451,1644703.6069,0
2098,30.43293695,24.74945879,13.43745679,1.155178374,1564.138274,1645713.1473,0
2099,32.58496958,25.78430176,15.20031954,1.277568446,1677.391593,1646913.1186000002,0
2100,34.90230918,25.80912092,15.50608947,1.330691717,1794.126106,1648175.5673,0
2101,37.03525996,25.86675323,15.10636321,1.309224627,1903.882743,1649450.4614,0
2102,38.92339602,25.8972168,14.95844748,1.330000346,1907.751106,1650847.4174000002,0
2103,40.49115044,25.8972168,14.59382994,1.23602565,1552.931416,1652039.1633000001,0
2104,41.95519912,25.8972168,14.88606951,1.267284292,1608.168142,1653409.5072,0
2105,43.66440819,25.8972168,15.17585147,1.313701258,1666.93031,1654611.4816,0
2106,45.10094027,25.8972168,15.44999654,1.335375761,1724.971239,1655964.2192000002,0
2107,46.6196073,25.8972168,15.52426499,1.336931347,1782.626106,1657269.5552,0
2108,48.12907909,26.5242585,15.59429337,1.346524129,1837.973451,1658594.2346,0
2109,49.53332412,27.90151951,16.66138235,1.467600595,1894.074115,1660034.9387,0
2110,51.0492948,28.06952823,16.5947028,1.472379701,1950.965708,1661368.7262,0
2111,52.53954646,29.5477673,18.13222159,1.580337389,2007.790929,1662988.4197,0
2112,54.38779038,33.55269981,28.0690151,2.15697594,2083.268805,1664589.4722,0
2113,56.79355642,35.08903031,37.3417407,2.387505185,2177.279867,1666990.1901,0
2114,59.44192478,35.2142334,42.1520672,2.590656112,2280.607301,1669309.2548,0
2115,62.01908186,35.21339619,41.89971654,2.6673638,2386.588496,1672057.4802,0
2116,64.65113385,29.68393511,24.99724532,2.028475871,2286.622788,1674642.8686000002,0
2117,66.01362002,25.39648546,14.55134839,1.285199461,1848.405973,1676536.7771,0
2118,66.63723728,25.21972656,14.54848568,1.323233545,1867.001106,1677897.2486,0
2119,67.27378319,25.21972656,14.49882035,1.337553581,1883.884956,1679128.6315000001,0
2120,67.81346792,24.70052263,13.99752186,1.280878388,1899.227876,1680560.8489,0
2121,68.23900719,24.27983917,13.64967549,1.240191164,1911.998894,1681759.449,0
2122,68.69952987,24.09973145,13.43813196,1.201811394,1923.462389,1683043.8837000001,0
2123,69.08248064,22.92634407,12.63284599,1.10595271,1887.861726,1684205.3497000001,0
2124,69.19054204,22.37997139,11.43661094,1.017249723,1546.753319,1685302.8768,0
2125,69.32024336,22.29003906,11.39655999,0.993950498,1530.820796,1686276.9982,0
2126,69.44365321,22.29003906,11.42205432,0.997286366,1533.442478,1687259.2976000002,0
2127,69.5474281,22.27151246,11.42813083,0.991435633,1536.158186,1688230.003,0
2128,69.63965708,19.36956085,9.964691432,0.858631775,1537.03208,1689195.5095000002,0
2129,69.54480088,18.66149902,9.411729121,0.780126521,1535.068584,1690003.8301,0
2130,69.43017146,18.67554251,9.4293645,0.798508366,1531.840708,1690776.8046,0
2131,69.21397954,18.87722859,9.487725992,0.81358891,1529.153761,1691566.1124,0
2132,69.11946903,18.94380012,9.566369521,0.824668142,1526.412611,1692355.6356000002,0
2133,69.0595271,20.5593683,10.20632043,0.886312569,1524.88385,1693158.757,0
2134,69.06457412,21.1151123,10.66276078,0.922333034,1524.82854,1694082.9054,0
2135,69.07646571,21.04297739,10.61622822,0.911331582,1525.640487,1694911.2273,0
2136,69.10073285,20.95166772,10.49594035,0.899707895,1526.209071,1695889.6496000001,0
2137,69.14283739,20.81604004,10.44392544,0.882069275,1526.743363,1696665.07,0
2138,69.16931692,20.81604004,10.43606648,0.88365943,1527.02323,1697631.1186000002,0
2139,69.12665929,20.81604004,10.45397193,0.890045976,1527.309735,1698401.6247,0
2140,69.15403761,20.81604004,10.46979786,0.889441026,1527.605088,1699349.634,0
2141,69.17920354,20.81604004,10.47792688,0.887608891,1527.969027,1700152.8718,0
2142,69.21605365,20.81604004,10.46304618,0.881948285,1528.294248,1701086.9429000001,0
2143,69.22296737,20.81604004,10.44919174,0.888801507,1528.831858,1701912.0875,0
2144,69.24350111,20.81604004,10.43144834,0.894626314,1529.215708,1702815.1561,0
2145,69.2753042,20.81604004,10.45926524,0.882216192,1529.67146,1703664.9039,0
2146,69.28871681,20.81604004,10.47090514,0.882121128,1529.986726,1704550.7501,0
2147,69.32252489,20.81604004,10.47698164,0.880842091,1530.375,1705398.2523,0
2148,69.32909292,20.81604004,10.46590889,0.885534776,1530.81969,1706273.9627,0
2149,69.33953263,20.81604004,10.46118272,0.88390141,1531.196903,1707162.8844,0
2149,69.3803927,20.81604004,10.4530537,0.881317409,1531.699115,1707990.7565000001,0
2150,69.37389381,20.62591283,10.31707494,0.871914754,1531.797566,1708915.4963,0
2151,69.39394358,19.99800691,9.993507588,0.842306762,1531.460177,1709682.5177,0
2152,69.33144358,19.96154785,9.959614171,0.842194414,1530.707965,1710572.6278,0
2153,69.28387721,19.96154785,9.928097345,0.84052648,1529.659292,1711352.7263,0
2154,69.21902655,19.96154785,9.918077857,0.840172152,1528.806416,1712224.5437,0
2155,69.21349558,19.96154785,9.942626953,0.845651272,1527.811947,1713009.5682,0
2156,69.16019082,19.96154785,9.927098097,0.845806831,1526.994469,1713854.2421,0
2157,69.10813053,19.96154785,9.909300678,0.839774613,1526.151549,1714670.5164,0
2158,69.08953263,19.96154785,9.923614232,0.84326604,1525.295354,1715523.6615,0
2159,69.03443031,19.96154785,9.895473244,0.838884472,1524.313053,1716313.8009000001,0
2160,69.02053374,19.96154785,9.902278934,0.840241289,1523.686947,1717219.3208,0
