time_bucket,time,sys_iat\CCP:1,knck_ron_fac\CCP:1,hw_bat_vlt\CCP:1,sys_ect\CCP:1,sys_trip_fc\CCP:1,afm_stk_flw\CCP:1,fmsp_af_sp\CCP:1,sys_eng_spd\CCP:1,tq_imep_ref\CCP:1,tq_clch_torq\CCP:1,sys_pps_pct\CCP:1,sys_tps_pct\CCP:1,sys_veh_spd\CCP:1,sys_map\CCP:1,afm_stk_flw_pct\CCP:1,sys_fc_avg_rate\CCP:1,trs_mt_gr_st\CCP:1
71.5,71.5015628,27.109375,1,14.11523438,33.2265625,43335.46875,0.130706787,13.97167969,1736.125,400.0,18.375,10.2935791,9.155273438,15.625,41.22265625,27.86865234,0.7265625,1
72.15,72.1658668,27.109375,1,14.11523438,33.2265625,43335.46875,0.120025635,13.90673828,1535.75,359.5,14.25,10.33935547,8.203125,16.625,38.8046875,25.56152344,0.55078125,1
72.8,72.8072478,27.109375,1,14.11523438,33.2265625,43335.46875,0.121520996,13.91992188,1610.0,367.4375,14.625,15.49377441,8.740234375,17.25,38.5625,25.81787109,0.641601563,1
73.45,73.4574708,27.109375,1,14.11523438,33.2265625,43335.46875,0.162597656,13.98486328,1713.375,496.625,31.1875,21.53930664,11.87744141,18.125,48.94921875,35.05859375,1.112304688,1
74.10000000000001,74.1012178,27.109375,1,14.11523438,33.2265625,43335.46875,0.203063965,13.97167969,1883.5,630.4375,47.3125,25.69274902,14.84985352,20.0,58.8203125,43.65234375,1.424804688,1
74.75,74.7505228,27.15625,1,14.12158203,33.921875,45533.625,0.22555542,13.99804688,2132.625,707.75,56.4375,25.73547363,17.53234863,22.75,63.7421875,48.19335938,1.717773438,1
75.4,75.4006908,27.15625,1,14.12158203,33.921875,45533.625,0.227020264,14.03710938,2365.0,712.625,57.125,25.73547363,19.15588379,25.0,63.77734375,48.2421875,1.875976563,1
76.05,76.0644918,27.15625,1,14.12158203,33.921875,45533.625,0.222991943,13.95849609,1841.25,686.875,56.625,15.15808105,14.56604004,27.6171875,64.2421875,46.53320313,1.255859375,2
76.7,76.7080558,27.15625,1,14.12158203,33.921875,45533.625,0.154144287,14.01123047,1765.5,476.375,29.3125,14.22729492,10.36987305,29.0,47.5078125,32.73925781,0.657226563,2
77.35000000000001,77.3594358,27.3984375,1,14.12451172,34.59375,49992.59375,0.139404297,14.06396484,1811.5,425.8125,22.25,14.22729492,10.22644043,29.625,43.82421875,29.66308594,0.744140625,2
