time,sys_iat\CCP:1,knck_ron_fac\CCP:1,hw_bat_vlt\CCP:1,sys_ect\CCP:1,Trip_fuel_consumption,afm_stk_flw\CCP:1,fmsp_af_sp\CCP:1,sys_eng_spd\CCP:1,tq_imep_ref\CCP:1,tq_clch_torq\CCP:1,sys_pps_pct\CCP:1,sys_tps_pct\CCP:1,Vehicle_Speed,sys_map\CCP:1,afm_stk_flw_pct\CCP:1,sys_fc_avg_rate\CCP:1,Current_gear_shift_position_(Current_gear)
307.0134078,27.84375,1,14.09619141,68.015625,167081.2031,0.098236084,14.59960938,744.25,261.625,-0.5625,0,3.448486328,5.875,38.203125,20.75195313,0.204101563,1
308.0046568,27.890625,1,14.12744141,68.1640625,167436.4844,0.113739014,14.59960938,738.375,309.375,0.8125,0,3.591918945,2,44.0078125,24.24316406,0.255859375,1
309.0143898,27.8984375,1,14.11523438,68.2734375,167685.1719,0.112762451,14.59960938,756.25,306.5,1.4375,0,3.555297852,0.125,43.63671875,24.03564453,0.256835938,0
310.0057598,27.8984375,1,14.08544922,68.4296875,167912.7188,0.113952637,14.59960938,758.75,309.75,1.375,0,3.616333008,0,43.953125,24.25537109,0.264648438,0
311.0158398,27.921875,1,14.14794922,68.5078125,168155.0156,0.113006592,14.59960938,770,306.6875,0.625,0,3.616333008,0,43.60546875,24.14550781,0.271484375,0
312.0065288,27.9140625,1,14.09960938,68.671875,168452.8281,0.112579346,14.59960938,770,306.3125,0.625,0,3.646850586,0,43.26953125,23.96240234,0.275390625,0
313.0177398,27.8828125,1,14.11523438,68.7890625,168760.6875,0.112121582,14.59960938,767.375,303.6875,1.375,0,3.604125977,0,43.3046875,23.92578125,0.264648438,0
314.0070978,27.8828125,1,14.09326172,68.828125,168927.8594,0.112030029,14.59960938,771.875,303.8125,0.625,0,3.533935547,0,43.3125,23.84033203,0.276367188,0
315.0015968,27.8828125,1,14.17138672,68.9375,169176.4688,0.111968994,14.59960938,766.25,303.3125,1.375,0,3.634643555,0,43.265625,23.828125,0.264648438,0
316.0186068,27.8828125,1,14.10253906,69.0625,169406.2969,0.112670898,14.59960938,758.625,306,1.4375,0,3.579711914,0,43.5234375,24.01123047,0.271484375,0
317.0020248,27.890625,1,14.13720703,69.1875,169636.625,0.112030029,14.59960938,770.375,304.25,0.625,0,3.628540039,0,43.28515625,23.84033203,0.276367188,0
318.0106838,27.859375,1,14.14306641,69.3046875,170050.6406,0.112213135,14.59960938,757.375,304.3125,1.4375,0,3.604125977,0,43.2734375,23.92578125,0.259765625,0
319.0023498,27.8515625,1,14.14306641,69.3984375,170312.6094,0.111877441,14.59960938,773.625,303.6875,0.5625,0,3.662109375,0,43.125,23.81591797,0.275390625,0
320.0121738,27.8671875,1,14.18847656,69.46875,170527.3438,0.111297607,14.59960938,769.75,301.625,1.375,0,3.695678711,0,43.08984375,23.69384766,0.264648438,0
321.0128888,27.859375,1,14.12939453,69.578125,170892.3594,0.111999512,14.59960938,763.375,302.5,1.375,0,3.591918945,0,43.2890625,23.84033203,0.266601563,0
322.0045088,27.875,1,14.15722656,69.703125,171200.9688,0.111755371,14.59960938,770.125,302.3125,0.625,0,3.536987305,0,43.234375,23.75488281,0.275390625,0
323.0132468,27.859375,1,14.14306641,69.734375,171373.9063,0.111297607,14.59960938,769.375,301.625,1.375,0,3.68347168,0,43.04296875,23.69384766,0.262695313,0
324.0240188,27.84375,1,14.16992188,69.859375,171674.3281,0.111755371,14.59960938,766.125,302.3125,1.375,0,3.628540039,0,43.203125,23.79150391,0.26953125,0
325.0034438,27.8515625,1,14.10253906,69.9765625,172047.5156,0.111633301,14.59960938,776,301.75,0.5,0,3.637695313,0,43.05859375,23.73046875,0.279296875,0
326.0012978,27.875,1,14.12451172,70.1171875,172289.7031,0.111755371,14.59960938,770.125,302.5625,0.625,0,3.628540039,0,43.171875,23.76708984,0.264648438,0
327.0051348,27.8671875,1,14.13525391,70.1640625,172519.3438,0.111602783,14.59960938,772,302.8125,0.625,0,3.549194336,0,43.11328125,23.76708984,0.275390625,0
328.0030448,27.8671875,1,14.09326172,70.28125,172862.2031,0.111358643,14.59960938,775.875,300.8125,0.5,0,3.634643555,0,43.1015625,23.70605469,0.268554688,0
329.0014258,27.8203125,1,14.11181641,70.328125,173027.7813,0.111419678,14.59960938,788.25,301.6875,1.75,0,3.698730469,0,43.125,23.74267578,0.27734375,0
330.0104258,27.859375,1,14.14306641,70.3984375,173269.1094,0.120178223,14.59960938,865.875,329.0625,15.1875,3.155517578,4.476928711,2.6171875,45.625,25.5859375,0.345703125,1
331.0116818,27.890625,1,14.14941406,70.484375,173475.3438,0.124267578,14.59960938,1144.625,349.125,22.6875,3.25012207,5.453491211,4.7421875,43.1171875,26.67236328,0.463867188,1
332.0113108,27.8671875,1,14.13720703,70.59375,174048.4844,0.10067749,14.59960938,1202,279.875,14.9375,5.17578125,5.471801758,6.125,34.1015625,21.30126953,0.362304688,1
333.0039568,27.7734375,1,14.21044922,70.65625,174429.7031,0.115600586,14.59960938,1395.125,335.5625,23.875,10.57128906,6.796264648,7.125,37.88671875,24.63378906,0.526367188,1
334.0154138,27.7734375,1,14.21044922,70.65625,174429.7031,0.123199463,14.59960938,1675.5,369.75,29.1875,13.83972168,8.389282227,8.875,38.96484375,26.22070313,0.666015625,1
335.0085598,27.8671875,1,14.19335938,70.8359375,175567.0781,0.126586914,14.59960938,1808,382.625,17.5,15.28320313,9.384155273,10.5,40.0625,27.05078125,0.723632813,1
336.0022728,27.8671875,1,14.19335938,70.8359375,175567.0781,0.147369385,14.59960938,1565.25,439.125,37.75,16.71142578,9.048461914,12.875,45.55859375,31.46972656,0.732421875,1
337.0057028,27.96875,1,14.19482422,71.0078125,176847.7813,0.138458252,14.59960938,1723.5,416.4375,34.9375,14.84680176,8.535766602,15.125,43.0390625,29.62646484,0.80078125,1
338.0022718,27.96875,1,14.19482422,71.0078125,176847.7813,0.12310791,14.59960938,1599.875,365.8125,28.625,16.74499512,8.03527832,17.125,39.08984375,26.171875,0.658203125,1
339.0039518,27.875,1,14.19189453,71.2734375,178490.4375,0.137969971,14.59960938,1752.75,416.5625,34.25,18.39294434,9.649658203,18.625,42.7421875,29.30908203,0.807617188,1
340.0060008,27.875,1,14.19189453,71.2734375,178490.4375,0.155883789,14.59960938,1940.375,472.3125,38.9375,19.76928711,11.51428223,20.625,47.82421875,33.31298828,0.979492188,1
341.0082928,28.015625,1,14.22119141,71.484375,180530.3125,0.200042725,14.59960938,1572.875,604.875,58.5625,23.00415039,12.64953613,23,59.2265625,42.578125,1.075195313,2
342.0132608,28.1015625,1,14.18212891,71.5625,181438.9219,0.202209473,14.59960938,1603.75,612.375,59.1875,23.00415039,12.54882813,26.125,59.9609375,43.12744141,1.06640625,2
343.0148868,28.1015625,1,14.18212891,71.5625,181438.9219,0.18447876,14.59960938,1784.75,562.625,55.1875,12.24365234,11.11450195,29.125,55.81640625,38.45214844,1.005859375,2
344.0014578,27.984375,1,14.18847656,71.75,183192.6406,0.103302002,14.59960938,1839.875,310.5625,21.0625,14.10827637,7.595825195,30,34.4375,22.0703125,0.54296875,2
345.0057458,27.984375,1,14.18847656,71.75,183192.6406,0.126495361,14.59960938,1875.75,379.75,28.3125,17.80700684,9.64050293,30.625,40.23046875,27.07519531,0.763671875,2
346.0039408,27.984375,1,14.18847656,71.75,183192.6406,0.164215088,14.59960938,1598,491.5625,32.75,20.55358887,11.09619141,31,49.06640625,35.16845703,0.833007813,3
347.0061928,27.984375,1,14.18847656,71.75,183192.6406,0.211578369,14.59960938,1613.25,638.75,62.75,26.07727051,13.65356445,32.5,61.7421875,45.09277344,1.026367188,3
348.0030348,28.09375,1,14.19775391,72.3046875,186783.5938,0.222900391,14.59960938,1608.25,672.125,67.4375,25.16479492,13.9831543,35.125,65.01171875,47.43652344,1.145507813,3
349.0070488,28.09375,1,14.19775391,72.3046875,186783.5938,0.222320557,14.59960938,1705.625,670.75,67.5,25.80566406,14.52331543,37.375,63.8125,47.32666016,1.180664063,3
350.0083848,28.09375,1,14.19775391,72.3046875,186783.5938,0.218963623,14.59960938,1816.625,666.25,66.9375,25.97961426,14.85595703,39.75,63.7421875,46.69189453,1.28515625,3
351.0080638,28.03125,1,14.18212891,72.5625,189024.2656,0.224914551,14.59960938,1914.75,688.5625,68.0625,26.51367188,16.09191895,41.8671875,65.6796875,47.87597656,1.338867188,3
352.0025858,28.03125,1,14.18212891,72.5625,189024.2656,0.223083496,14.59960938,2010.375,689.75,66.5,26.51367188,16.61376953,44,65.640625,47.65625,1.4453125,3
353.0104128,28.03125,1,14.18212891,72.5625,189024.2656,0.222747803,14.59960938,2112,690.625,66.6875,26.54724121,16.84570313,46.484375,64.578125,47.4609375,1.514648438,3
354.0082088,28.03125,1,14.18212891,72.5625,189024.2656,0.224456787,14.59960938,1864.875,684.9375,68.6875,26.55334473,15.60668945,47.4921875,65.3359375,47.64404297,1.2578125,3
355.0110468,27.8515625,1,14.17626953,73.2578125,196092.6094,0.231567383,14.59960938,1656.625,696.8125,70.5625,26.55334473,14.92919922,49.265625,66.7421875,49.18212891,1.202148438,4
356.0123828,27.8515625,1,14.17626953,73.2578125,196092.6094,0.145965576,14.59960938,1690.5,447.6875,39.0625,10.91918945,8.245849609,50.625,46.1640625,30.61523438,0.540039063,4
357.0049578,27.8515625,1,14.17626953,73.2578125,196092.6094,0.08404541,14.59960938,1688.75,253.5625,14.4375,9.310913086,6.005859375,50.375,29.875,17.88330078,0.372070313,4
358.0036978,27.8515625,1,14.17626953,73.2578125,196092.6094,0.141082764,14.59960938,1682.5,423.9375,35.0625,20.32165527,10.22033691,50.125,44.03125,29.67529297,0.8046875,4
359.0002348,27.8515625,1,14.17626953,73.2578125,196092.6094,0.169067383,14.59960938,1695.25,510.9375,47.25,19.82116699,11.00158691,50.7421875,50.5703125,35.94970703,0.932617188,4
360.0016698,27.6875,1,14.19482422,73.8671875,198929.0938,0.159729004,14.59960938,1718.375,483,43.625,18.75,10.43395996,51.125,48.265625,33.95996094,0.876953125,4
361.0042808,27.6875,1,14.19482422,73.8671875,198929.0938,0.113037109,14.59960938,1723.875,343.625,26.0625,12.72277832,7.632446289,51.3828125,36.71875,24.29199219,0.572265625,4
362.0056568,27.71875,1,14.17626953,74.4453125,201084.2969,0.104522705,14.59960938,1720.375,314.9375,22.75,12.66479492,7.366943359,51.375,34.4609375,22.18017578,0.564453125,4
363.0052828,27.71875,1,14.17626953,74.4453125,201084.2969,0.103637695,14.59960938,1706.875,312.3125,22.4375,12.65563965,7.342529297,50.984375,34.125,22.0703125,0.568359375,4
364.0085808,27.71875,1,14.17626953,74.4453125,201084.2969,0.103759766,14.59960938,1696.375,311.1875,22.3125,12.65563965,7.32421875,50.625,34.0859375,22.13134766,0.571289063,4
365.0012848,27.71875,1,14.17626953,74.4453125,201084.2969,0.104644775,14.59960938,1690.5,313.3125,22.5,12.65563965,7.345581055,50.5,34.34765625,22.27783203,0.572265625,4
366.0169378,27.71875,1,14.17626953,74.4453125,201084.2969,0.105072021,14.59960938,1681.625,314.375,22.6875,12.65563965,7.379150391,50.25,34.48046875,22.36328125,0.569335938,4
367.0024678,27.9140625,1,14.18847656,75.4609375,203797.1094,0.105651855,14.59960938,1672.375,316.0625,22.9375,12.65563965,7.376098633,49.875,34.6328125,22.4609375,0.571289063,4
368.0000178,27.9140625,1,14.18847656,75.4609375,203797.1094,0.066772461,14.59960938,1628,201.8125,-12.25,0,4.330444336,48.8984375,26.1484375,14.20898438,0,4
369.0138708,27.9140625,1,14.18847656,75.4609375,203797.1094,0.05859375,14.59960938,1556,173.75,-17.5625,0,4.272460938,47.0078125,23.7890625,12.46337891,0,4
370.0143218,27.8828125,1,14.18554688,75.9765625,204481.4063,0.070709229,14.59960938,1263.75,198.0625,-18.9375,0,4.141235352,45.140625,26.9140625,15.25878906,0,5
371.0157598,27.8828125,1,14.18554688,75.9765625,204481.4063,0.090667725,13,1463.375,271.3125,-7.125,0,5.98449707,43.75,31.4765625,19.3359375,0.504882813,4
372.0117948,28.046875,1,14.18554688,76.40625,205162.7656,0.068603516,14.21533203,1414.625,199.0625,-10.875,0,3.961181641,42.375,26.16796875,14.70947266,0.299804688,4
373.0036398,28.046875,1,14.18554688,76.40625,205162.7656,0.049865723,14.59960938,1362.5,141.3125,-12.25,0,2.874755859,40.75,21.14453125,10.69335938,0.1953125,4
374.0053428,28.015625,1,14.18554688,76.5703125,205560.2031,0.046234131,14.59960938,1302.625,128.8125,-13.1875,0,2.542114258,38.875,19.75390625,9.838867188,0.1875,4
375.0050438,28.0078125,1,14.17285156,76.6953125,205770.7656,0.067321777,14.59960938,1248.875,186.25,4,0.796508789,4.339599609,37.25,25.76171875,14.05029297,0.287109375,4
376.0035658,28.015625,1,14.20751953,76.6875,205944.2188,0.082885742,14.59960938,1234.25,225.6875,9.5625,11.37390137,4.95300293,36.5078125,29.328125,17.30957031,0.349609375,4
377.0145578,28.1796875,1,14.19189453,76.6484375,206236.0938,0.123504639,14.59960938,1222.875,349.9375,23.625,16.71142578,7.040405273,36.3671875,40.28125,25.93994141,0.500976563,4
378.0037298,28.2890625,1,14.21044922,76.609375,206735.1719,0.100250244,14.59960938,1216.75,282.5,16.125,3.54309082,4.373168945,36.375,34.10546875,21.33789063,0.342773438,4
379.0082488,28.2890625,1,14.21044922,76.609375,206735.1719,0.084075928,14.59960938,1205.75,232.875,9.9375,5.282592773,4.376220703,36,30.0078125,17.83447266,0.298828125,4
380.0202948,28.21875,1,14.19775391,76.421875,207445.9063,0.107940674,14.59960938,1195.625,302.125,18.125,11.51733398,5.877685547,35.625,36.34375,23.08349609,0.424804688,4
381.0015708,28.3046875,1,14.18847656,76.0390625,208087.8281,0.125183105,14.59960938,1192.25,353.9375,24.125,14.5111084,6.503295898,35.6171875,41.21875,26.64794922,0.522460938,4
382.0014148,28.3046875,1,14.18847656,76.0390625,208087.8281,0.143859863,14.59960938,1205.625,411.0625,31.25,14.77966309,7.388305664,36,46.28125,30.54199219,0.596679688,4
383.0028178,28.375,1,14.18847656,75.71875,208979.0938,0.151550293,14.59960938,1219.75,434.8125,34.5,14.77966309,7.71484375,36.375,48.26171875,32.23876953,0.624023438,4
384.0112238,28.375,1,14.18847656,75.71875,208979.0938,0.119354248,14.59960938,1232.625,337.9375,22.9375,8.804321289,5.960083008,36.75,39.19921875,25.46386719,0.443359375,4
385.0084978,28.296875,1,14.19482422,75.3359375,209908.6875,0.112731934,14.59960938,1234.5,318.625,20.5625,8.471679688,5.844116211,36.75,37.453125,24.07226563,0.46484375,4
386.0087818,28.171875,1,14.18554688,74.9453125,210686.2813,0.112579346,14.59960938,1222.625,318.0625,20.5625,8.471679688,5.895996094,36.625,37.4453125,23.97460938,0.42578125,4
387.0121178,28.171875,1,14.18554688,74.9453125,210686.2813,0.113128662,14.59960938,1232.125,319.8125,20.75,8.471679688,5.889892578,36.625,37.5546875,24.07226563,0.443359375,4
388.0055718,28.1796875,1,14.19775391,74.6015625,211303.0469,0.089599609,14.59960938,1209.875,252.375,0.3125,0,4.119873047,36.375,31.640625,19.06738281,0.32421875,4
389.0041368,28.1953125,1,14.18212891,74.2421875,211785.4063,0.092926025,14.59960938,1169.625,253.8125,-8.3125,0,4.78515625,34.7421875,32.328125,19.68994141,0.344726563,4
390.0034238,28.1953125,1,14.16650391,73.890625,212312.4063,0.080047607,14.59960938,1083.125,216.0625,-7.9375,0,3.231811523,32.375,28.984375,17.17529297,0.259765625,4
391.0040598,28.171875,1,14.15576172,73.7265625,212454.4844,0.066802979,14.59960938,1049.75,178.1875,1.125,0,4.58984375,27.75,25.0703125,13.4765625,0.178710938,4
392.0045658,28.140625,1,14.13085938,73.5546875,212609.5313,0.064208984,14.59960938,838.25,170.1875,-15.75,0,4.211425781,24.5078125,28.28515625,13.65966797,0.13671875,4
393.0034008,28.3046875,1,14.16992188,73.2421875,212977.0938,0.091247559,14.59960938,935.125,243,-9,0,3.421020508,21.625,35.8515625,19.48242188,0.272460938,3
394.0092968,28.3515625,1,14.14013672,73.140625,213147.5938,0.089813232,14.59960938,838.75,238,5,0,3.433227539,19.5,35.2109375,19.01855469,0.21484375,3
395.0011328,28.34375,1,14.20898438,73.015625,213286.3906,0.072143555,14.59960938,1492.75,214.25,-0.0625,0,2.734375,16.875,29.68359375,14.95361328,0.290039063,2
396.0178188,28.328125,1,14.06982422,72.734375,213693.2188,0.083831787,14.59960938,919.125,221.6875,-5.6875,0,3.253173828,13.75,33.4921875,17.81005859,0.236328125,2
397.0058248,28.3515625,1,14.13085938,72.5703125,213856.8438,0.085083008,14.59960938,870.5,226.1875,-5.1875,0,3.128051758,11.125,33.81640625,18.10302734,0.219726563,2
398.0070898,28.40625,1,14.16064453,72.453125,214092.5469,0.086700439,14.59960938,813,229.9375,-2.625,0,2.865600586,8.5,34.16015625,18.45703125,0.201171875,1
399.0014278,28.453125,1,14.12744141,72.203125,214409.8438,0.102539063,14.59960938,800.625,275.3125,3.625,0,3.759765625,6.0078125,39.9140625,21.82617188,0.26171875,1
400.0073568,28.4765625,1,14.13720703,72.0390625,214755.2031,0.110931396,14.59960938,795.375,300,2.6875,0,3.778076172,3.125,43.09375,23.57177734,0.283203125,1
401.0128478,28.53125,1,14.09960938,71.90625,215036.9375,0.112213135,14.59960938,809.125,305,3.8125,0,3.820800781,0.25,43.42578125,23.95019531,0.294921875,0
402.0013008,28.46875,1,14.11181641,71.828125,215251.2188,0.112854004,14.59960938,790.375,306.1875,3.375,0,3.753662109,0,43.6328125,24.0234375,0.272460938,0
403.0082528,28.4765625,1,14.16357422,71.6953125,215534.6094,0.11227417,14.59960938,793.875,304.625,2.3125,0,3.753662109,0,43.29296875,23.88916016,0.280273438,0
404.0097048,28.484375,1,14.13720703,71.625,215779.5156,0.111480713,14.59960938,783.875,301.125,1.9375,0,3.726196289,0,43.05859375,23.73046875,0.282226563,0
405.0107178,28.46875,1,14.15429688,71.5078125,216026.1719,0.11050415,14.59960938,771.875,298.625,2,0,3.652954102,0,42.9296875,23.52294922,0.259765625,0
406.0106608,28.46875,1,14.09960938,71.4140625,216384.1875,0.110229492,14.59960938,774,298.5,1.8125,0,3.48815918,0,42.67578125,23.47412109,0.26953125,0
407.0164208,28.4609375,1,14.10400391,71.3203125,216686.7656,0.109313965,14.59960938,769.5,295.5625,2.375,0,3.579711914,0,42.4296875,23.26660156,0.258789063,0
408.0032728,28.46875,1,14.10253906,71.296875,216817.7188,0.109893799,14.59960938,767.75,297.5,2.375,0,3.601074219,0,42.71875,23.4375,0.265625,0
409.0134218,28.5,1,14.11181641,71.2265625,217117.1406,0.109191895,14.59960938,775.25,295.6875,1.25,0,3.549194336,0,42.296875,23.27880859,0.266601563,0
410.0036178,28.46875,1,14.08251953,71.1015625,217471.1563,0.109100342,14.59960938,757.75,295,2.125,0,3.515625,0,42.3671875,23.21777344,0.248046875,0
411.0033998,28.46875,1,14.08251953,71.1015625,217471.1563,0.109039307,14.59960938,767.25,293.5,2.0625,0,3.530883789,0,42.296875,23.20556641,0.263671875,0
412.0133808,28.4921875,1,14.16210938,71.0390625,217903.875,0.108551025,14.59960938,766.125,293.4375,2,0,3.479003906,0,42.1328125,23.09570313,0.254882813,0
413.0047158,28.5078125,1,14.10253906,70.953125,218123.4844,0.109710693,14.59960938,764.875,296.75,1.9375,0,3.521728516,0,42.59375,23.33984375,0.262695313,0
414.0011558,28.5234375,1,14.12744141,70.9609375,218285.6406,0.109008789,14.59960938,768,295.25,1.875,0,3.506469727,0,42.21875,23.20556641,0.268554688,0
415.0060598,28.546875,1,14.16064453,70.90625,218587.0313,0.10836792,14.59960938,758.25,292.1875,1.875,0,3.491210938,0,42.0078125,23.07128906,0.247070313,0
416.0066148,28.5390625,1,14.14013672,70.8515625,218904.0938,0.108703613,14.59960938,770.375,293.25,1.125,0,3.515625,0,42.1640625,23.13232422,0.263671875,0
417.0003658,28.5390625,1,14.14794922,70.8203125,219262.5938,0.10836792,14.59960938,761.875,291.9375,1.8125,0,3.555297852,0,42.046875,23.07128906,0.249023438,0
418.0000858,28.5390625,1,14.18212891,70.84375,219449.4531,0.10836792,14.59960938,787.25,291.875,1.75,0,3.567504883,0.75,41.95703125,23.15673828,0.266601563,0
419.0007048,28.5546875,1,14.13525391,70.8203125,219673.4844,0.125549316,14.59960938,953.75,344.25,20,19.47631836,5.749511719,2.875,46.546875,26.72119141,0.416015625,1
420.0085988,28.6171875,1,14.17285156,70.8046875,220031,0.184356689,14.59960938,1580.25,551.4375,52.3125,25.24414063,11.9354248,6.375,54.86328125,38.81835938,0.973632813,1
421.0091038,28.6171875,1,14.17285156,70.8046875,220031,0.189605713,14.59960938,2362.25,595.8125,55.5625,17.09289551,14.6484375,12.5,55.9921875,39.6484375,1.33984375,1
422.0089168,28.6171875,1,14.17285156,70.8046875,220031,0.174072266,14.59960938,2415,545,21.25,0,15.13671875,16.4921875,51.953125,36.99951172,0.669921875,1
423.0143248,28.6875,1,14.18554688,70.7109375,223709.1875,0.139953613,14.07470703,1652.625,430.8125,9.625,0,8.49609375,17.125,45.984375,29.37011719,0.64453125,1
424.0066288,28.6875,1,14.18554688,70.7109375,223709.1875,0.104492188,14.59960938,1396.75,302.9375,9.875,3.73840332,6.048583984,15.875,35.609375,22.24121094,0.427734375,2
425.0123188,28.53125,1,14.18212891,70.6875,224875.2656,0.06628418,14.59960938,1577.5,196.4375,7.75,1.068115234,3.894042969,15.75,26.1328125,14.33105469,0.299804688,1
426.0089648,28.4453125,1,14.19775391,70.625,225216.7188,0.09475708,14.59960938,1321.125,268.8125,12.4375,5.029296875,5.307006836,14.75,32.84375,20.08056641,0.442382813,2
427.0161198,28.4453125,1,14.19775391,70.625,225216.7188,0.081237793,14.59960938,1483.125,238.4375,12.625,8.120727539,5.557250977,14.5,29.12890625,17.28515625,0.3671875,1
428.0166508,28.5625,1,14.16650391,70.4921875,225829.5,0.096405029,14.59960938,1400.875,279.0625,17.5625,4.772949219,5.346679688,14.875,33.12109375,20.39794922,0.422851563,1
429.0080398,28.6484375,1,14.17919922,70.453125,226141.625,0.071289063,14.59960938,1379.125,203.5625,7.9375,3.317260742,4.327392578,14.875,26.9296875,15.13671875,0.2734375,1
430.0249728,28.6640625,1,14.16064453,70.3828125,226469.9219,0.066253662,14.59960938,1301,185.125,-3.625,0,4.281616211,14.3828125,25.35546875,14.18457031,0.241210938,2
431.0010258,28.765625,1,14.09619141,70.3671875,226928.8438,0.068115234,14.59960938,986.5,181.4375,-5.1875,0,3.369140625,13,29.9375,14.50195313,0.220703125,2
432.0004978,28.8203125,1,14.03857422,70.4140625,227108.8906,0.087310791,14.59960938,816.25,230.75,-5.875,0,2.83203125,11.25,34.4765625,18.5546875,0.219726563,2
433.0064478,28.859375,1,14.13720703,70.3671875,227289.3281,0.086975098,14.59960938,777,231.1875,-4.625,0,2.786254883,9.25,34.3828125,18.50585938,0.193359375,2
434.0012908,28.8671875,1,14.13378906,70.375,227461.2188,0.103912354,14.59960938,700.25,278.625,1.875,0,4.165649414,4.25,40.18359375,21.58203125,0.215820313,1
435.0015548,28.9921875,1,14.12304688,70.3828125,227793.75,0.115844727,14.59960938,805.25,318.375,4.1875,0,3.80859375,0.25,44.875,24.89013672,0.294921875,0
436.0111328,29.015625,1,14.10888672,70.375,227966.8906,0.113067627,14.59960938,784.375,306.5,3.9375,0,3.848266602,0,43.7734375,24.07226563,0.276367188,0
437.0015958,28.9765625,1,14.16064453,70.421875,228146.8438,0.111053467,14.59960938,786,300.4375,3.0625,0,3.625488281,0,42.94921875,23.6328125,0.2734375,0
438.0088468,28.9609375,1,14.10888672,70.40625,228452.0938,0.109313965,14.59960938,785.625,295.375,2.8125,0,3.634643555,0,42.3203125,23.2421875,0.275390625,0
439.0130348,28.9765625,1,14.11523438,70.46875,228899.5781,0.109680176,14.59960938,774.25,296.9375,2.875,0,3.61328125,0,42.6484375,23.37646484,0.259765625,0
440.0045698,28.984375,1,14.15722656,70.484375,229093.8125,0.109680176,14.59960938,773.5,296.6875,2.5625,0,3.549194336,0,42.4375,23.31542969,0.271484375,0
441.0052698,28.9765625,1,14.15087891,70.53125,229230.8281,0.109039307,14.59960938,768,293.6875,3.375,0,3.567504883,0,42.2890625,23.14453125,0.252929688,0
442.0081118,28.96875,1,14.08691406,70.59375,229613.7656,0.109191895,14.59960938,766.375,294.75,3.1875,0,3.533935547,0,42.37109375,23.2421875,0.26171875,0
443.0057498,28.9921875,1,14.14306641,70.609375,229986.2813,0.108764648,14.59960938,773.25,293.375,2.3125,0,3.509521484,0,42.30078125,23.14453125,0.270507813,0
444.0073248,29,1,14.12744141,70.671875,230206.2188,0.109008789,14.59960938,757.625,293.875,3.0625,0,3.506469727,0,42.328125,23.22998047,0.248046875,0
445.0082728,29,1,14.12744141,70.671875,230206.2188,0.108459473,14.59960938,768.25,292.75,3,0,3.524780273,0,42.11328125,23.08349609,0.26171875,0
446.0039558,28.9921875,1,14.07275391,70.671875,230591.625,0.108154297,14.59960938,764.125,291.3125,2.875,0,3.567504883,0,42.15625,23.02246094,0.250976563,0
447.0084868,29.0234375,1,14.14941406,70.765625,230853.4688,0.109130859,14.59960938,757.25,294.9375,2.875,0,3.460693359,0,42.3984375,23.22998047,0.256835938,0
448.0095868,29.0234375,1,14.10253906,70.8046875,231105.2344,0.108581543,14.59960938,767.75,293.75,2.8125,0,3.546142578,0,42.1328125,23.12011719,0.265625,0
449.0068448,29.046875,1,14.15722656,70.9140625,231504.6719,0.10824585,14.59960938,760.375,291.4375,2.75,0,3.472900391,0,42.015625,23.03466797,0.248046875,0
450.0119088,29.03125,1,14.15087891,70.9375,231691.4375,0.108734131,14.59960938,765,293.6875,2.75,0,3.500366211,0,42.23828125,23.14453125,0.259765625,0
451.0112608,29.0625,1,14.12939453,70.9765625,231885.2813,0.108001709,14.59960938,765.5,290.5,2.75,0,3.48815918,0,41.96875,22.98583984,0.262695313,0
452.0201108,29.03125,1,14.16357422,70.9765625,232080.5156,0.108276367,14.59960938,757.75,292.5625,2.75,0,3.48815918,0,42.15625,22.98583984,0.247070313,0
453.0072458,29.0859375,1,14.12158203,71.0625,232367.6406,0.108612061,14.59960938,763.375,292.625,2.6875,0,3.460693359,0,42.1484375,23.12011719,0.262695313,0
454.0207488,29.0703125,1,14.14013672,71.15625,232788.8438,0.108306885,14.59960938,771.375,292,1.9375,0,3.427124023,0,42.0390625,23.046875,0.254882813,0
455.0139258,29.1015625,1,14.13720703,71.203125,232976.1563,0.109130859,14.59960938,760,293.8125,2.625,0,3.524780273,0,42.375,23.22998047,0.2578125,0
456.0024928,29.1171875,1,14.10595703,71.25,233230.1406,0.111633301,14.59960938,781.25,301.9375,3.75,0,3.479003906,0,43.328125,23.76708984,0.282226563,0
457.0045098,29.125,1,14.13867188,71.3359375,233537.4063,0.10635376,14.59960938,805.625,287.3125,5.25,0,3.533935547,2.25,41.40625,22.66845703,0.267578125,1
458.0023598,29.140625,1,14.15722656,71.359375,233766.5938,0.108642578,14.59960938,920.75,292.6875,14.8125,3.536987305,4.296875,3.6171875,41.921875,23.046875,0.321289063,1
459.0017288,29.171875,1,14.13378906,71.4765625,234101.2969,0.15045166,14.59960938,1328,436.5625,35.1875,12.95776367,8.465576172,5.25,50,32.03125,0.71875,1
460.0064268,29.171875,1,14.13378906,71.4765625,234101.2969,0.118408203,14.59960938,1631.875,355.1875,27.6875,11.74621582,7.470703125,8.6171875,38.28515625,25.13427734,0.580078125,1
461.0050558,29.1640625,1,14.16650391,71.5390625,235291.8281,0.141021729,14.59960938,1878.625,423.375,34.4375,16.83654785,10.4095459,10.125,44.12109375,29.89501953,0.931640625,1
