time_bucket,time,time_to_heat,sys_ect\CCP:1,sys_veh_spd\CCP:1,fmsp_af_sp\CCP:1,sys_bst_t\CCP:1,hw_bat_vlt\CCP:1,sys_map\CCP:1,afm_stk_flw\CCP:1,tq_imep_ref\CCP:1,afm_stk_flw_pct\CCP:1,sys_bst_p\CCP:1,tq_clch_torq\CCP:1,sys_pps_pct\CCP:1,sys_tps_pct\CCP:1,sys_fc_avg_rate\CCP:1,sys_eng_spd\CCP:1,sys_trip_fc\CCP:1,knck_ron_fac\CCP:1,sys_iat\CCP:1
651.0,651.0011451,,72.40625,0.0,14.59960938,27.640625,13.81689453,35.37890625,0.111480713,271.8125,22.82714844,87.578125,1.0,0.0,2.236938477,0.178710938,645.875,332210.8281,1,27.609375
652.0,652.0017664,,72.4765625,0.0,14.59960938,27.640625,13.75244141,34.09375,0.106994629,261.8125,21.89941406,87.609375,-0.4375,0.0,2.053833008,0.178710938,651.375,332321.5313,1,27.609375
653.0,653.0082676,,72.5078125,0.0,14.59960938,27.6328125,13.61962891,34.890625,0.110076904,268.375,22.53417969,87.53125,0.125,0.0,2.236938477,0.180664063,647.625,332559.2656,1,27.609375
654.0,654.0027487,,72.5546875,0.0,14.59960938,27.7109375,13.69628906,35.84765625,0.113952637,278.625,23.32763672,87.62890625,0.6875,0.0,2.209472656,0.188476563,648.125,332676.8125,1,27.6484375
655.0,655.0039598,,72.59375,0.0,14.59960938,27.6953125,13.66064453,38.796875,0.127807617,312.0,26.15966797,87.48828125,5.75,0.0,2.853393555,0.260742188,704.375,332944.0313,1,27.6484375
656.0,656.0042408,,72.6796875,1.5,14.59960938,27.65625,13.64941406,40.5078125,0.144073486,352.4375,29.4921875,87.5546875,15.6875,7.064819336,3.567504883,0.276367188,720.0,333123.9688,1,27.6484375
657.0,657.0046018,,72.71875,3.5,14.59960938,27.671875,13.65869141,49.28515625,0.191589355,475.0,39.22119141,87.43359375,36.375,14.55993652,6.704711914,0.609375,1041.0,333585.7813,1,27.671875
658.0,658.0054832,,72.78125,6.625,14.59960938,27.703125,13.75878906,46.19921875,0.179260254,451.625,36.70654297,87.4453125,36.0625,15.42358398,7.03125,0.598632813,1220.25,334013.8438,1,27.671875
659.0,659.0059349,,72.8203125,8.75,14.59960938,27.640625,13.75439453,49.4296875,0.191467285,483.875,39.19677734,87.21875,40.3125,20.66650391,8.996582031,0.762695313,1421.25,334869.2031,1,27.671875
660.0,660.0068067,,72.8359375,11.5,14.59960938,27.5390625,13.61181641,56.56640625,0.212127686,549.3125,43.56689453,87.05078125,47.4375,22.07641602,12.29248047,1.155273438,1833.625,335393.375,1,27.6015625
661.0,661.0075985,,72.8828125,14.625,14.59960938,27.5546875,13.73681641,62.05859375,0.240875244,612.5625,49.31640625,87.38671875,57.125,23.39782715,13.00048828,1.153320313,1634.0,336893.3438,1,27.6015625
662.0,662.0062605,,72.90625,18.25,14.59960938,27.53125,13.78857422,61.73046875,0.238769531,619.5625,49.09667969,87.93359375,59.375,23.39782715,10.96496582,0.967773438,1418.625,337674.7969,1,27.6015625
663.0,663.0012424,,72.875,20.75,14.59960938,27.5078125,13.72119141,61.98828125,0.241638184,613.75,49.43847656,87.71875,56.9375,23.39782715,13.03100586,1.165039063,1655.25,339049.7813,1,27.4765625
664.0,664.0022046,,72.8671875,23.625,14.59960938,27.4609375,13.60107422,59.640625,0.228607178,599.75,46.96044922,87.74609375,54.25,23.39782715,13.19580078,1.131835938,1874.375,340541.6719,1,27.4765625
665.0,665.0080375,,72.8515625,26.25,14.59960938,27.453125,13.66064453,62.3125,0.247192383,632.625,50.48828125,87.73046875,55.0,23.39782715,12.81433105,1.08984375,1572.625,341259.2813,1,27.4765625
666.0,666.0026004,,72.8203125,28.125,14.59960938,27.4296875,13.68701172,63.8046875,0.249267578,646.8125,51.03759766,87.95703125,63.1875,23.39782715,11.97509766,1.0625,1449.625,342552.1719,1,27.4765625
667.0,667.0033028,,72.765625,29.75,14.59960938,27.4140625,13.56201172,55.7109375,0.213500977,547.125,43.71337891,88.13671875,48.5,19.41223145,10.31799316,0.865234375,1540.5,343186.8281,1,27.421875
668.0,668.0037547,,72.765625,31.25,14.59960938,27.421875,13.69970703,49.31640625,0.182281494,459.0,37.45117188,88.05078125,35.625,13.76953125,9.008789063,0.760742188,1594.625,344338.7188,1,27.421875
669.0,669.0046265,,72.75,31.875,14.59960938,27.4921875,13.76025391,40.046875,0.14276123,354.5625,29.22363281,87.9296875,21.0625,11.12365723,7.354736328,0.590820313,1634.625,345185.5156,1,27.421875
670.0,670.0055881,,72.765625,32.0,14.59960938,27.5,13.64648438,33.5703125,0.118927002,290.625,24.35302734,87.7734375,11.375,9.118652344,6.359863281,0.473632813,1641.625,345520.8281,1,27.46875
671.0,671.0021193,,72.75,31.875,14.59960938,27.484375,13.80419922,30.921875,0.107666016,260.375,21.97265625,87.671875,7.5625,6.964111328,5.44128418,0.418945313,1633.125,346132.25,1,27.46875
672.0,672.0064105,,72.75,31.625,14.59960938,27.5546875,13.67773438,30.1328125,0.106262207,257.375,21.75292969,87.68359375,7.0625,6.771850586,5.505371094,0.434570313,1617.875,346392.625,1,27.46875
673.0,673.0087313,,72.765625,31.25,14.59960938,27.5703125,13.70263672,30.17578125,0.106750488,260.625,21.85058594,87.6015625,7.375,6.634521484,5.545043945,0.440429688,1589.875,346943.2344,1,27.515625
674.0,674.0046614,,72.765625,30.875,14.59960938,27.5390625,13.72119141,30.890625,0.113098145,273.0625,22.81494141,87.5,9.375,10.48583984,6.115722656,0.454101563,1584.0,347229.1406,1,27.515625
675.0,675.0091114,,72.78125,30.875,14.59960938,27.5859375,13.72753906,35.484375,0.127716064,314.6875,26.14746094,87.44921875,15.375,10.48583984,6.549072266,0.528320313,1582.75,347866.75,1,27.515625
676.0,676.0126319,,72.7578125,30.875,14.59960938,27.578125,13.67773438,36.046875,0.129547119,319.8125,26.52587891,87.45703125,15.625,10.60791016,6.692504883,0.563476563,1581.875,348220.2813,1,27.5859375
677.0,677.0055734,,72.7890625,30.875,14.59960938,27.578125,13.70263672,35.91796875,0.129364014,317.8125,26.3671875,87.53515625,15.875,10.62316895,6.750488281,0.532226563,1585.875,348960.7031,1,27.5859375
678.0,678.0062849,,72.7890625,31.0,14.59960938,27.6171875,13.75439453,35.86328125,0.128814697,319.125,26.50146484,87.5390625,16.0625,10.69946289,6.820678711,0.595703125,1593.125,349324.4688,1,27.5859375
679.0,679.0002464,,72.7890625,31.125,14.59960938,27.625,13.69775391,35.96875,0.128356934,317.625,26.39160156,87.515625,15.6875,10.69946289,6.671142578,0.546875,1592.5,350096.7969,1,27.5859375
680.0,680.003338,,72.765625,31.25,14.59960938,27.6328125,13.80712891,36.02734375,0.129058838,320.6875,26.61132813,87.453125,16.0625,10.69946289,6.781005859,0.575195313,1601.25,350457.4219,1,27.625
681.0,681.0077997,,72.78125,31.25,14.59960938,27.640625,13.69775391,35.671875,0.128387451,316.75,26.28173828,87.484375,15.375,10.69946289,6.781005859,0.569335938,1604.25,351192.9219,1,27.625
682.0,682.0079118,,72.8046875,31.3671875,14.59960938,27.640625,13.75244141,35.90625,0.129608154,319.5625,26.48925781,87.52734375,15.8125,10.69946289,6.838989258,0.563476563,1603.625,351918.5156,1,27.625
683.0,683.007085,,72.78125,31.4921875,14.59960938,27.65625,13.65576172,36.078125,0.129669189,317.5,26.39160156,87.61328125,15.75,10.69946289,6.781005859,0.557617188,1611.375,352274.3906,1,27.6640625
684.0,684.0033481,,72.828125,31.5,14.59960938,27.6328125,13.74462891,35.90625,0.12890625,317.625,26.39160156,87.49609375,15.5625,10.69946289,6.823730469,0.547851563,1614.875,352990.0625,1,27.6640625
685.0,685.0184823,,72.828125,31.5,14.59960938,27.6484375,13.70263672,35.98828125,0.129943848,320.375,26.59912109,87.53515625,15.8125,10.69946289,6.848144531,0.579101563,1614.75,353344.75,1,27.6640625
686.0,686.0004984,,72.8203125,31.625,14.59960938,27.671875,13.66845703,36.0859375,0.129486084,318.0625,26.44042969,87.4921875,15.5625,10.69946289,6.848144531,0.569335938,1619.0,354029.7813,1,27.6640625
687.0,687.0088047,,72.7578125,31.625,14.59960938,27.6484375,13.71044922,35.8203125,0.12890625,317.375,26.41601563,87.46875,15.5625,10.69946289,6.927490234,0.563476563,1626.375,354388.4219,1,27.6640625
688.0,688.0060998,,72.7890625,31.75,14.59960938,27.703125,13.67773438,35.86328125,0.128753662,318.5,26.35498047,87.46484375,15.6875,10.69946289,6.811523438,0.540039063,1625.75,355109.7344,1,27.6640625
689.0,689.0005439,,72.84375,31.875,14.59960938,27.671875,13.63378906,35.2734375,0.125518799,307.3125,25.57373047,87.6171875,14.125,10.25695801,6.591796875,0.5234375,1628.0,355824.375,1,27.6484375
690.0,690.0016249,,72.8359375,31.75,14.59960938,27.6953125,13.73535156,30.93359375,0.109130859,264.4375,22.33886719,87.55078125,7.5,7.275390625,5.673217773,0.4375,1620.875,356168.5,1,27.6484375
691.0,691.0137672,,72.8359375,31.25,14.59960938,27.734375,13.71044922,27.0,0.097106934,234.6875,19.87304688,87.66015625,-5.375,0.0,5.2734375,0.404296875,1576.375,356723.125,1,27.6484375
692.0,692.0017586,,72.84375,28.75,14.59960938,27.7890625,13.65722656,31.3671875,0.11340332,280.4375,23.21777344,87.65234375,-21.0625,0.0,5.252075195,0.123046875,1459.375,356946.0625,1,27.7421875
693.0,693.00059,,72.890625,26.625,14.59960938,27.7578125,13.77294922,31.23828125,0.113098145,279.0625,23.15673828,87.64453125,-24.5,0.0,4.8828125,0.0,1363.625,357038.6719,1,27.7421875
694.0,694.0052219,,72.8671875,24.25,14.59960938,27.7890625,13.76660156,30.22265625,0.106964111,262.1875,21.89941406,87.65234375,-24.625,0.0,4.229736328,0.0,1248.125,357038.6719,1,27.7421875
695.0,695.0020847,,72.8359375,21.75,11.57373047,27.78125,13.74804688,31.42578125,0.087585449,275.9375,17.93212891,87.86328125,-19.25,0.0,2.05078125,0.13671875,1119.625,357038.6719,1,27.7421875
696.0,696.0039076,,72.8828125,19.625,11.05957031,27.84375,13.55126953,32.40234375,0.104309082,252.25,21.35009766,87.6953125,-2.375,0.0,2.508544922,0.38671875,743.75,357174.7188,1,27.7890625
697.0,697.0054601,,72.8828125,16.875,14.59960938,27.8984375,13.74951172,29.953125,0.093902588,230.125,19.22607422,87.703125,-8.5625,0.0,2.334594727,0.221679688,815.125,357616.5469,1,27.7890625
698.0,698.012822,,72.84375,13.0,14.59960938,27.8671875,13.66064453,30.609375,0.091308594,223.5625,18.68896484,87.703125,-9.3125,0.0,1.846313477,0.181640625,702.125,357753.1563,1,27.7890625
699.0,699.0067938,,72.890625,8.25,14.59960938,27.9296875,13.60107422,31.359375,0.098571777,241.75,20.17822266,87.671875,-6.25,0.0,2.325439453,0.171875,653.75,357987.7188,1,27.8984375
700.0,700.0073253,,72.953125,4.125,14.59960938,27.9921875,13.62939453,38.9921875,0.128204346,312.75,26.24511719,87.5859375,5.25,0.0,2.597045898,0.234375,624.875,358116.125,1,27.8984375
701.0,701.0139157,,72.984375,1.3828125,14.59960938,28.0078125,13.53857422,39.5,0.129669189,317.125,26.55029297,87.625,4.375,0.0,2.551269531,0.224609375,630.375,358409.875,1,27.8984375
702.0,702.0081361,,73.015625,0.0,14.59960938,27.9921875,13.48242188,40.96875,0.135894775,332.0625,27.81982422,87.55078125,5.0,0.0,2.703857422,0.223632813,625.375,358558.3281,1,28.0
703.0,703.0002191,,73.078125,0.0,14.59960938,28.0546875,13.54345703,39.953125,0.130279541,317.1875,26.67236328,87.67578125,6.0,0.0,2.606201172,0.22265625,631.75,358831.6094,1,28.0
704.0,704.0005988,,73.078125,0.0,14.59960938,28.0390625,13.65722656,35.109375,0.113983154,278.3125,23.33984375,87.55078125,-1.0625,0.0,2.221679688,0.185546875,661.375,359103.4688,1,28.0
705.0,705.0009685,,73.1328125,0.0,14.59960938,28.0703125,13.69970703,35.203125,0.109680176,265.75,22.16796875,87.62890625,-0.1875,0.0,2.001953125,0.192382813,655.375,359224.2813,1,28.0703125
706.0,706.0015058,,73.25,0.0,14.59960938,28.046875,13.76367188,34.765625,0.107940674,264.6875,22.08251953,87.54296875,-1.0,0.0,2.053833008,0.19140625,654.375,359464.2188,1,28.0703125
707.0,707.0012767,,73.3359375,0.0,14.59960938,28.09375,13.69628906,35.0078125,0.10949707,268.8125,22.41210938,87.62890625,-0.5625,0.0,2.07824707,0.198242188,658.375,359597.3125,1,28.0703125
708.0,708.0028376,,73.3828125,0.0,14.59960938,28.109375,13.68066406,34.71484375,0.107971191,263.4375,22.10693359,87.52734375,0.125,0.0,2.105712891,0.192382813,647.0,359848.8594,1,28.0703125
709.0,709.0118986,,73.5078125,0.0,14.59960938,28.171875,13.60742188,36.37890625,0.115814209,283.5625,23.70605469,87.63671875,0.875,0.0,2.160644531,0.171875,633.375,359968.5469,1,28.109375
710.0,710.00407,,73.59375,0.0,14.59960938,28.1484375,13.63525391,35.8125,0.111480713,273.0625,22.82714844,87.70703125,0.4375,0.0,2.124023438,0.1796875,653.125,360180.4375,1,28.109375
711.0,711.0053714,,73.703125,0.0,14.59960938,28.140625,13.67919922,35.7734375,0.113677979,277.5625,23.26660156,87.62890625,0.5625,0.0,2.163696289,0.18359375,643.375,360405.4531,1,28.109375
712.0,712.0051424,,73.78125,0.0,14.59960938,28.1875,13.70898438,34.8203125,0.109466553,268.5625,22.41210938,87.6796875,-0.6875,0.0,1.986694336,0.188476563,662.625,360517.3906,1,28.1484375
713.0,713.0057617,,73.8671875,0.0,14.59960938,28.2109375,13.65576172,34.90234375,0.110321045,269.75,22.58300781,87.55078125,-0.0625,0.0,2.07824707,0.1875,647.125,360755.2188,1,28.1484375
714.0,714.002371,,73.9375,0.0,14.59960938,28.2890625,13.60742188,34.40234375,0.108825684,264.625,22.27783203,87.5625,-0.4375,0.0,2.124023438,0.185546875,654.25,360885.6563,1,28.1484375
715.0,715.0006808,,74.0234375,0.0,14.59960938,28.265625,13.74023438,35.27734375,0.110931396,270.6875,22.70507813,87.5390625,0.8125,0.0,2.191162109,0.1796875,639.75,361131.0625,1,28.2265625
716.0,716.0043734,,74.1328125,0.0,14.59960938,28.2890625,13.63525391,35.7109375,0.111694336,275.8125,22.86376953,87.53515625,1.375,0.0,2.206420898,0.178710938,641.75,361248.9531,1,28.2265625
717.0,717.001586,,74.2421875,0.0,14.59960938,28.2890625,13.66357422,34.8125,0.108337402,264.375,22.18017578,87.671875,0.5,0.0,1.974487305,0.178710938,641.625,361503.0469,1,28.2265625
718.0,718.0077555,,74.3359375,0.0,14.59960938,28.3125,13.65283203,35.125,0.110015869,268.6875,22.52197266,87.52734375,0.4375,0.0,2.163696289,0.177734375,644.625,361620.5625,1,28.296875
719.0,719.0023604,,74.453125,0.0,14.59960938,28.3046875,13.69775391,35.09375,0.11050415,270.9375,22.61962891,87.57421875,-0.8125,0.0,2.02331543,0.186523438,657.875,361864.2344,1,28.296875
720.0,720.0025156,,74.4921875,0.0,14.59960938,28.3125,13.62158203,35.75,0.113555908,277.5625,23.2421875,87.52734375,1.0,0.0,2.261352539,0.181640625,641.875,361980.4688,1,28.296875
721.0,721.0033505,,74.609375,0.0,14.59960938,28.3359375,13.63525391,34.85546875,0.107666016,263.875,22.04589844,87.67578125,0.5,0.0,2.133178711,0.176757813,645.5,362214.4219,1,28.296875
722.0,722.0038043,,74.6953125,0.0,14.59960938,28.3359375,13.65576172,35.984375,0.1121521,274.25,22.96142578,87.6015625,-3.3125,0.0,1.940917969,0.188476563,657.0,362321.9375,1,28.3046875
723.0,723.002298,,74.796875,0.0,14.59960938,28.34375,13.64648438,38.6875,0.122589111,299.25,25.09765625,87.51953125,2.6875,0.0,2.203369141,0.223632813,651.0,362560.3438,1,28.3046875
724.0,724.0060775,,74.890625,1.25,14.59960938,28.3828125,13.69970703,40.09375,0.134368896,328.625,27.51464844,87.59765625,12.625,0.213623047,2.862548828,0.264648438,708.0,362862.3125,1,28.3046875
725.0,725.0061011,,74.9453125,2.625,14.59960938,28.3984375,13.65576172,43.4140625,0.157897949,387.5,32.32421875,87.4453125,22.625,7.257080078,4.122924805,0.33203125,782.0,363017.0625,1,28.3671875
726.0,726.0065547,,75.03125,4.875,14.59960938,28.3515625,13.81494141,44.60546875,0.169586182,420.3125,34.71679688,87.45703125,29.875,11.09008789,5.95703125,0.504882813,1067.375,363575.5625,1,28.3671875
727.0,727.0072683,,75.046875,6.75,14.59960938,28.34375,13.71191406,43.8125,0.165283203,413.0,33.83789063,87.2578125,29.6875,13.45825195,6.341552734,0.498046875,1167.75,363909.8438,1,28.3671875
728.0,728.0008518,,75.078125,8.25,14.59960938,28.28125,13.67773438,43.40234375,0.167297363,419.5625,34.25292969,87.2109375,31.25,15.03295898,7.754516602,0.62890625,1358.375,364567.375,1,28.2578125
729.0,729.0043329,,75.0703125,10.25,14.59960938,28.2890625,13.66210938,42.9296875,0.161224365,405.9375,33.31298828,87.39453125,28.375,16.00646973,8.343505859,0.731445313,1579.0,364995.3125,1,28.2578125
730.0,730.0084939,,75.125,12.0,14.59960938,28.25,13.72314453,52.1484375,0.201324463,510.5,41.22314453,87.40234375,44.875,19.51599121,8.831787109,0.879882813,1359.75,365973.2969,1,28.2578125
731.0,731.0030308,,75.109375,14.375,14.59960938,28.171875,13.68994141,53.3828125,0.205932617,527.375,42.37060547,87.46484375,46.5,19.51599121,9.744262695,0.860351563,1472.375,367071.3438,1,28.21875
732.0,732.0091828,,75.140625,16.5,14.59960938,28.1796875,13.57910156,52.93359375,0.203796387,517.3125,41.72363281,87.53515625,45.5,19.59533691,9.167480469,0.750976563,1364.875,367629.625,1,28.21875
733.0,733.001496,,75.140625,18.625,14.59960938,28.1640625,13.78564453,53.7578125,0.207733154,529.75,42.52929688,87.45703125,46.9375,19.65942383,9.674072266,0.82421875,1464.625,368667.125,1,28.21875
734.0,734.0115002,,75.171875,20.5,14.59960938,28.125,13.77587891,52.2890625,0.198608398,499.1875,40.66162109,87.44140625,41.5625,19.79064941,10.33630371,0.890625,1624.25,369241.8281,1,28.1171875
735.0,735.003501,,75.109375,22.5,14.59960938,28.09375,13.56982422,53.4375,0.200561523,505.125,41.23535156,87.62109375,41.75,20.04394531,11.20910645,0.944335938,1767.0,370474.7031,1,28.1171875
736.0,736.0147818,,75.109375,24.375,14.59960938,28.109375,13.67431641,54.8359375,0.20980835,534.3125,42.95654297,87.796875,47.9375,19.58007813,9.280395508,0.779296875,1356.0,371113.0313,1,28.1171875
737.0,737.0180515,,75.125,25.75,14.59960938,28.1015625,13.69189453,54.21484375,0.212799072,543.5625,43.56689453,87.703125,49.9375,19.99816895,9.185791016,0.743164063,1322.375,372140.875,1,28.1171875
738.0,738.0129511,,75.109375,27.125,14.59960938,28.09375,13.60107422,56.40625,0.220001221,563.375,45.04394531,87.6328125,52.4375,20.75195313,10.04638672,0.877929688,1391.25,372661.1563,1,28.0703125
739.0,739.0192806,,75.09375,28.5,14.59960938,28.0703125,13.67773438,59.4921875,0.233459473,602.4375,47.80273438,87.54296875,56.875,23.17504883,11.37084961,1.008789063,1475.875,373833.0938,1,28.0703125
740.0,740.0039519,,75.09375,30.625,14.59960938,28.078125,13.77148438,67.3828125,0.264648438,681.8125,54.18701172,87.38671875,67.25,25.23193359,14.13879395,1.21875,1579.5,374560.2344,1,28.0703125
741.0,741.0148935,,75.1171875,32.75,14.59960938,28.0625,13.76025391,68.578125,0.274169922,695.875,56.14013672,87.74609375,69.0625,26.04980469,15.42358398,1.260742188,1694.0,376139.3906,1,28.0234375
742.0,742.0016051,,75.1171875,35.375,14.59960938,28.0234375,13.65283203,67.0546875,0.268768311,687.875,55.02929688,87.97265625,66.9375,26.0925293,15.61889648,1.267578125,1808.625,376975.4375,1,28.0234375
743.0,743.0133174,,75.1796875,37.4921875,14.59960938,28.0546875,13.70751953,65.0703125,0.259338379,698.125,53.61328125,87.87109375,67.25,26.53503418,15.55786133,1.381835938,1931.875,378577.375,1,28.0234375
744.0,744.0160698,,75.1796875,39.5,14.59960938,28.046875,13.65869141,62.71484375,0.2472229,676.3125,50.42724609,87.98046875,63.75,26.53503418,15.22521973,1.329101563,2010.75,379406.5313,1,28.015625
745.0,745.0016721,,75.1796875,41.1171875,14.59960938,28.0,13.72460938,70.7890625,0.287689209,731.8125,57.91015625,88.28125,73.9375,26.53503418,15.35339355,1.26953125,1567.125,381121.875,1,28.015625
746.0,746.0048541,,75.2734375,42.7421875,14.59960938,28.0078125,13.64306641,69.70703125,0.281494141,719.9375,57.53173828,88.28515625,71.6875,26.53503418,15.51513672,1.317382813,1632.625,381937.9688,1,28.015625
747.0,747.004286,,75.2890625,44.375,14.59960938,28.03125,13.66064453,70.9296875,0.288421631,748.625,59.05761719,88.2265625,75.125,28.17382813,16.44287109,1.3828125,1697.125,383651.5156,1,28.015625
748.0,748.0020878,,75.3828125,46.125,14.59960938,28.0,13.64794922,73.59375,0.3019104,771.375,62.24365234,88.37890625,78.0,28.20129395,18.15795898,1.431640625,1764.375,385520.875,1,27.9921875
749.0,749.0028822,,75.421875,47.984375,14.59960938,27.9765625,13.75244141,69.20703125,0.281616211,732.5,58.27636719,88.546875,72.375,27.19421387,16.31164551,1.331054688,1831.625,386456.7813,1,27.9921875
750.0,750.009737,,75.4921875,48.875,14.59960938,28.046875,13.74023438,44.6953125,0.160980225,417.1875,32.95898438,88.94140625,29.375,14.88342285,8.993530273,0.641601563,1865.25,387933.2969,1,27.9921875
751.0,751.0045519,,75.515625,49.0,14.59960938,28.0546875,13.68994141,39.7265625,0.142028809,363.9375,29.02832031,88.1171875,21.625,14.2791748,8.401489258,0.610351563,1869.0,388334.7656,1,28.0390625
752.0,752.0015051,,75.515625,48.984375,14.59960938,28.1171875,13.80126953,39.828125,0.14239502,365.875,29.15039063,87.77734375,21.9375,14.2791748,8.355712891,0.663085938,1866.75,389164.7813,1,28.0390625
753.0,753.007418,,75.71875,48.875,14.59960938,28.1015625,13.56689453,40.203125,0.14352417,366.6875,29.38232422,87.68359375,22.0625,14.2791748,8.389282227,0.706054688,1865.125,389613.0,1,28.0390625
754.0,754.007781,,75.84375,48.875,14.59960938,28.09375,13.58837891,40.0625,0.143890381,368.625,29.40673828,87.5,22.375,14.2791748,8.334350586,0.698242188,1862.0,390556.5625,1,28.0859375
755.0,755.0081537,,75.859375,48.75,14.59960938,28.109375,13.72119141,39.69921875,0.14352417,369.5625,29.4921875,87.4921875,22.5,14.31884766,8.374023438,0.686523438,1860.875,391025.7344,1,28.0859375
756.0,756.0086865,,75.859375,48.75,14.59960938,28.1484375,13.59033203,39.67578125,0.144287109,370.3125,29.51660156,87.5625,22.5,14.41650391,8.3984375,0.672851563,1858.375,391958.9531,1,28.0859375
757.0,757.0034992,,75.96875,48.625,14.59960938,28.171875,13.58837891,39.94140625,0.145050049,372.5625,29.69970703,87.62109375,22.6875,14.41650391,8.374023438,0.692382813,1857.125,392414.1719,1,28.171875
758.0,758.0059989,,76.0625,48.625,14.59960938,28.1796875,13.68994141,40.2265625,0.146331787,371.75,29.95605469,87.546875,22.75,14.41650391,8.343505859,0.698242188,1851.375,393341.125,1,28.171875
759.0,759.008668,,76.1015625,48.5,14.59960938,28.203125,13.79492188,40.046875,0.146484375,375.4375,29.99267578,87.58203125,23.125,14.41650391,8.316040039,0.70703125,1849.25,393824.3906,1,28.171875
760.0,760.000837,,76.1640625,48.5,14.59960938,28.1640625,13.63720703,39.78515625,0.145111084,372.25,29.74853516,87.52734375,22.8125,14.41650391,8.447265625,0.702148438,1848.25,394741.75,1,28.171875
761.0,761.0099872,,76.1796875,48.25,14.59960938,28.234375,13.66650391,27.79296875,0.096130371,227.125,19.67773438,87.75390625,-3.6875,0.0,5.526733398,0.395507813,1803.5,395163.125,1,28.171875
762.0,762.0021576,,76.1953125,46.875,14.59960938,28.21875,13.76660156,32.56640625,0.114807129,274.125,23.31542969,87.72265625,-26.4375,0.0,6.533813477,0.0,1778.625,395562.5,1,28.171875
763.0,763.0008181,,76.2109375,45.375,14.59960938,28.3125,13.70556641,32.4453125,0.115112305,275.5,23.42529297,87.72265625,-26.1875,0.0,6.317138672,0.0,1730.125,395572.4531,1,28.171875
764.0,764.0035683,,76.28125,44.0,14.59960938,28.328125,13.77929688,32.375,0.113891602,274.5,23.31542969,87.703125,-26.125,0.0,6.164550781,0.0,1671.5,395572.4531,1,28.2734375
765.0,765.0041885,,76.28125,42.5,14.59960938,28.3203125,13.71533203,32.421875,0.11618042,284.1875,23.77929688,87.75,-26.0625,0.0,6.130981445,0.0,1617.5,395572.4531,1,28.2734375
766.0,766.0052287,,76.3203125,40.8828125,14.59960938,28.359375,13.81689453,32.046875,0.114654541,280.6875,23.36425781,87.64453125,-25.625,0.0,5.746459961,0.0,1559.625,395572.4531,1,28.2734375
767.0,767.0044002,,76.3203125,39.5,14.59960938,28.390625,13.73535156,31.484375,0.113616943,281.4375,23.25439453,87.65234375,-25.25,0.0,5.575561523,0.0,1504.75,395572.4531,1,28.359375
768.0,768.0063019,,76.3359375,38.0,14.59960938,28.40625,13.69335938,31.34375,0.113830566,281.875,23.30322266,87.72265625,-24.6875,0.0,5.261230469,0.0,1451.375,395572.4531,1,28.359375
769.0,769.0034237,,76.3828125,36.625,14.59960938,28.4296875,13.79638672,31.6328125,0.112487793,277.875,23.02246094,87.83203125,-24.1875,0.0,4.873657227,0.0,1394.375,395572.4531,1,28.359375
770.0,770.0001148,,76.3828125,35.25,14.59960938,28.4921875,13.69775391,32.46875,0.101531982,285.6875,23.51074219,87.8828125,13.8125,1.889038086,2.783203125,0.568359375,1343.375,395572.4531,1,28.3828125
771.0,771.0079859,,76.359375,34.5,11.97314453,28.484375,13.74023438,26.328125,0.092498779,224.5,18.72558594,87.69921875,5.1875,4.745483398,3.601074219,0.490234375,1312.0,396013.3438,1,28.3828125
772.0,772.0081869,,76.359375,33.75,14.59960938,28.4765625,13.77001953,28.6328125,0.105743408,258.625,21.54541016,87.74609375,10.0625,7.290649414,4.153442383,0.34765625,1291.875,396564.8281,1,28.3828125
773.0,773.0028283,,76.34375,33.5,14.59960938,28.5625,13.67919922,36.921875,0.140136719,350.875,28.68652344,87.6640625,22.125,11.87744141,6.109619141,0.4765625,1281.5,396816.7031,1,28.515625
774.0,774.0092499,,76.3359375,33.5,14.59960938,28.5234375,13.76513672,43.2265625,0.161956787,407.0625,33.15429688,87.45703125,30.8125,13.73596191,6.73828125,0.56640625,1279.875,397480.9531,1,28.515625
775.0,775.0004914,,76.296875,33.7421875,14.59960938,28.484375,13.62304688,42.984375,0.161804199,406.8125,33.12988281,87.5625,30.3125,13.73596191,6.716918945,0.5625,1288.75,397848.5,1,28.515625
776.0,776.0104123,,76.28125,33.875,14.59960938,28.53125,13.74316406,42.80078125,0.160827637,402.875,32.92236328,87.5390625,30.0625,13.84887695,6.716918945,0.584960938,1295.25,398602.6875,1,28.515625
777.0,777.0048828,,76.2421875,34.125,14.59960938,28.53125,13.77783203,43.16015625,0.161010742,404.4375,32.95898438,87.46484375,30.5625,13.84887695,6.787109375,0.59375,1302.125,398986.1406,1,28.5390625
778.0,778.0114733,,76.234375,34.5,14.59960938,28.5390625,13.72607422,43.0390625,0.160308838,400.9375,32.82470703,87.53515625,30.0,13.84887695,6.781005859,0.572265625,1313.5,399806.5625,1,28.5390625
779.0,779.0127744,,76.25,34.625,14.59960938,28.546875,13.77294922,43.32421875,0.161315918,404.4375,33.03222656,87.53515625,30.5,13.84887695,6.854248047,0.596679688,1323.125,400195.7344,1,28.5390625
780.0,780.0061456,,76.2734375,34.875,14.59960938,28.5234375,13.74951172,41.91796875,0.155639648,389.0,31.86035156,87.55078125,28.25,13.05541992,6.616210938,0.560546875,1326.5,400943.25,1,28.53125
