Speed,gear,Predicted_sum,Predicted
32.38839286,3.0,356292.2,1375.1261
34.5606333,3.0,357701.6,1409.417
36.51914414,3.0,359105.12,1403.5236
38.22522523,3.0,360546.4,1441.2854
39.97002841,3.0,362039.0,1492.5796
41.74651989,3.0,363549.06,1510.0745
43.152724,3.0,365151.53,1602.476
44.68855574,3.0,366864.84,1713.3129
46.57547433,3.0,368500.78,1635.9497
48.32080966,3.0,369826.16,1325.3636
49.16779591,3.0,370830.84,1004.6911
49.30259487,3.0,371670.88,840.0216
49.21651786,3.0,372458.97,788.09937
49.30126953,4.0,373203.34,744.3657
49.30157633,4.0,373967.4,764.0723
49.29535398,4.0,374753.16,785.7496
49.2317023,4.0,375579.12,825.95514
49.23243916,4.0,376437.4,858.2947
49.20284598,4.0,377305.6,868.174
49.17382813,4.0,378126.47,820.8787
49.13378906,4.0,378793.75,667.28516
48.96365792,4.0,379215.4,421.66412
47.89752252,4.0,379493.34,277.94766
45.92097622,4.0,379732.34,239.01009
43.77606534,4.0,379965.2,232.85605
41.76140763,4.0,380195.7,230.49556
39.68552928,4.0,380427.75,232.06885
37.50193584,4.0,380687.28,259.5397
36.05126953,4.0,380995.78,308.4887
34.90577029,4.0,381396.62,400.84482
34.43338068,4.0,381914.44,517.8172
34.44956752,4.0,382483.84,569.4117
34.49929617,4.0,383057.34,573.51196
34.55921053,4.0,383627.66,570.3214
34.63727679,4.0,384193.4,565.75415
34.68454392,4.0,384765.7,572.28357
34.73665653,4.0,385358.8,593.1192
34.78484513,4.0,385987.03,628.20844
34.86549831,4.0,386643.12,656.0819
34.87549268,4.0,387306.3,663.17535
34.86599099,4.0,387908.38,602.0663
34.80959624,4.0,388343.88,435.50565
34.49001359,4.0,388591.12,247.256
32.99951604,5.0,388761.06,169.92459
30.03434685,5.0,388928.75,167.68909
26.584375,5.0,389109.5,180.73451
23.3087358,4.0,389315.53,206.03563
20.06271502,4.0,389536.97,221.45128
16.74183559,3.0,389778.66,241.70207
13.4304548,3.0,390030.9,252.25926
10.22663288,2.0,390299.53,268.61966
7.976213728,2.0,390570.5,270.97055
5.766523783,1.0,390836.38,265.8597
2.061462942,1.0,391100.84,264.46338
0.0,0.0,391365.78,264.93668
0.0,0.0,391618.88,253.1048
0.0,0.0,391858.56,239.69737
0.0,0.0,392088.34,229.79407
0.0,0.0,392311.34,223.0041
0.0,0.0,392529.84,218.50941
0.0,0.0,392745.44,215.59335
0.0,0.0,392959.16,213.72725
0.0,0.0,393171.7,212.54593
0.0,0.0,393383.5,211.80399
0.0,0.0,393594.84,211.33804
0.0,0.0,393805.88,211.03896
0.0,0.0,394016.72,210.83047
0.0,0.0,394227.38,210.6539
0.0,0.0,394437.84,210.45532
0.0,0.0,394648.03,210.17377
0.0,0.0,394857.75,209.72842
0.0,0.0,395066.75,209.00339
0.0,0.0,395274.6,207.82814
0.0,0.0,395480.56,205.95625
0.0,0.0,395683.6,203.04163
0.0,0.0,395882.2,198.58232
0.0,0.0,396073.72,191.51917
0.0,0.0,396251.72,178.0081
0.0,0.0,396397.44,145.73416
0.0,0.0,396527.88,130.44406
0.0,0.0,396732.78,204.89278
0.0,0.0,397119.44,386.64804
0.149282095,0.0,397757.84,638.39294
3.565917969,0.0,398387.4,629.57245
5.737444196,1.0,398912.03,524.625
7.347930373,1.0,399390.66,478.61658
8.554966518,1.0,399877.72,487.06287
9.827148438,1.0,400409.22,531.51025
11.17180525,1.0,401019.97,610.7402
12.91186952,1.0,401698.4,678.4348
14.81529018,1.0,402397.84,699.43195
16.34036228,1.0,403152.2,754.33093
18.00485642,1.0,403993.28,841.0905
19.859375,1.0,404900.66,907.3804
21.82798423,1.0,405827.06,926.3989
23.71570796,2.0,406771.84,944.7937
25.41532939,2.0,407771.1,999.2609
27.04575893,2.0,408840.62,1069.5446
28.45191761,2.0,410053.75,1213.1332
30.31640625,2.0,411377.78,1324.0343
32.5390625,3.0,412692.78,1314.9857
34.51116071,3.0,413947.53,1254.7476
36.0750558,3.0,415169.88,1222.3356
37.53476914,3.0,416391.78,1221.9017
38.93889509,3.0,417621.34,1229.5521
40.03448761,3.0,418967.94,1346.6005
41.535226,3.0,420423.62,1455.7014
43.12818031,3.0,421932.56,1508.9335
44.73001126,3.0,423478.28,1545.7307
46.19475446,3.0,425115.53,1637.254
47.74156527,3.0,426896.97,1781.4398
49.57114955,3.0,428782.6,1885.6196
51.45727323,3.0,430724.03,1941.4487
53.2321733,3.0,432740.2,2016.1417
55.13950893,3.0,434801.84,2061.6692
56.96647727,3.0,436881.88,2080.0361
58.69175502,3.0,438982.97,2101.0803
60.28714364,3.0,441138.56,2155.6006
61.84702846,3.410714286,443414.5,2275.9412
63.67606534,4.0,445800.06,2385.5547
65.69694293,4.0,448136.75,2336.6829
67.63491848,4.0,450159.0,2022.2478
68.96704545,4.0,451716.25,1557.2493
69.30308315,4.0,452943.16,1226.8949
69.26603982,4.0,454021.78,1078.6387
69.16413164,4.752212389,455069.34,1047.5538
69.13399833,5.0,456199.6,1130.2368
69.22949219,5.0,457394.3,1194.7118
69.38386824,5.0,458583.88,1189.573
69.46311937,5.0,459744.75,1160.8656
69.5721792,5.0,460833.3,1088.5735
69.54652309,5.0,461841.75,1008.4362
69.38966557,5.0,462810.5,968.74347
69.19602273,5.0,463771.16,960.6535
69.02260045,5.0,464725.75,954.58093
68.8062221,5.0,465692.5,966.7604
68.63530144,5.0,466676.44,983.94403
68.48796453,5.0,467673.0,996.5623
68.37334071,5.0,468673.94,1000.93677
68.24651228,5.0,469686.0,1012.05176
68.11172566,5.0,470731.44,1045.4226
68.09983407,5.0,471778.9,1047.454
68.05482577,5.0,472813.28,1034.3651
67.9765625,5.0,473852.72,1039.4401
67.95052083,5.0,474891.12,1038.4098
67.90695383,5.0,475931.44,1040.3177
67.89083241,5.0,476978.16,1046.7236
67.8286781,5.0,478068.7,1090.5297
67.82741477,5.0,479232.53,1163.8414
67.92508371,5.0,480461.44,1228.912
68.13848175,5.0,481705.62,1244.19
68.37345158,5.0,482914.78,1209.1683
68.5684458,5.0,484062.47,1147.6964
68.59839527,5.0,485193.5,1131.0217
68.6817286,5.0,486314.56,1121.0725
68.71156529,5.0,487430.88,1116.3196
68.75718471,5.0,488541.62,1110.7428
68.75823103,5.0,489658.25,1116.6394
68.83544482,5.0,490754.7,1096.4474
68.79208896,5.0,491854.25,1099.578
68.8296875,5.0,492950.44,1096.1781
68.83279855,5.0,494037.47,1087.0465
68.81111726,5.0,495132.4,1094.9222
68.84514509,5.0,496225.12,1092.7114
68.83953263,5.0,497325.84,1100.7067
68.83907645,5.0,498456.2,1130.3463
68.84272204,5.0,499637.2,1180.9994
68.87458882,5.0,500873.3,1236.1196
68.875,5.0,502160.78,1287.4767
68.89651989,5.0,503431.56,1270.7838
68.88344595,5.0,504538.72,1107.1682
68.92560529,5.0,505228.06,689.3374
68.42643805,5.902654867,505491.94,263.87836
67.2406529,6.0,505546.0,54.07635
65.05571546,6.0,505535.78,-10.218956
62.18531813,6.0,505522.8,-12.978464
59.01555398,6.0,505526.0,3.190115
55.8429827,6.0,505563.56,37.56065
53.45228041,6.0,505656.25,92.67697
51.52829392,6.0,505864.03,207.79199
50.62609649,5.929824561,506220.12,356.09778
49.89303977,5.0,506731.25,511.12955
49.24623081,4.333333333,507387.7,656.43475
48.9711698,4.0,508116.8,729.13116
48.74524457,4.0,508893.34,776.53766
48.67215402,4.0,509724.34,830.99054
48.6663644,4.0,510615.5,891.16296
48.88971819,4.0,511501.6,886.0813
49.11345409,4.0,512311.53,809.9362
49.168349,4.0,513043.28,731.7461
49.00267455,4.0,513761.4,718.1387
48.8629386,4.0,514506.84,745.4485
48.8184458,4.0,515272.5,765.6542
48.79438606,4.0,516047.62,775.1404
48.78318584,4.0,516828.38,780.7426
48.78304757,4.0,517611.66,783.28687
48.79831414,4.0,518391.16,779.5128
48.79225852,4.0,519169.88,778.71716
48.77176339,4.0,519960.16,790.29144
48.80594308,4.0,520755.34,795.178
48.83436129,4.0,521549.84,794.4972
48.84765625,4.0,522349.7,799.85175
48.8828125,4.0,523153.75,804.0554
48.91169085,4.0,523961.88,808.1347
48.97184685,4.0,524762.6,800.7386
48.99458607,4.0,525554.3,791.67126
49.00456305,4.0,526339.9,785.56104
49.01304408,4.0,527116.44,776.5752
49.0,4.0,527884.5,768.037
48.9642955,4.0,528650.6,766.1186
48.92250279,4.0,529421.75,771.13654
48.90345982,4.0,530194.7,772.9365
48.88253838,4.0,530965.3,770.62933
48.86732577,4.0,531727.4,762.0363
48.80752212,4.0,532488.75,761.37146
48.78125,4.0,533244.3,755.5366
48.72676991,4.0,533991.8,747.50793
48.6581167,4.0,534734.56,742.7654
48.60279605,4.0,535465.8,731.21936
48.49135045,4.0,536194.7,728.9025
48.42021571,4.0,536916.4,721.6883
48.31872235,4.0,537629.44,713.05084
48.18581081,4.0,538347.1,717.70526
48.10407366,4.0,539065.1,718.0199
48.01963496,4.0,539778.6,713.5145
47.92708333,4.0,540493.25,714.5996
47.83808075,4.0,541220.2,726.92395
47.76884594,4.0,541973.06,752.8752
47.68969298,4.0,542784.75,811.69995
47.78615874,4.0,543640.06,855.32086
48.02604167,4.0,544466.3,826.22925
48.13274336,4.0,545248.75,782.45056
48.16845703,4.0,546007.3,758.5373
48.15217091,4.0,546769.06,761.7212
48.16288717,4.0,547552.1,783.0693
48.21868025,4.0,548365.94,813.79456
48.29673673,4.0,549230.8,864.9056
48.43487279,4.0,550169.75,938.964
48.70423119,4.0,551172.25,1002.47174
49.0586635,4.0,552201.5,1029.2404
49.4560979,4.0,553205.0,1003.4896
49.81457412,4.0,554132.2,927.2148
50.15908462,4.0,554911.44,779.2195
50.04836648,4.0,555609.5,698.0778
49.91530697,4.0,556282.94,673.4253
49.80357143,4.0,556947.7,664.75555
49.61310841,4.0,557674.06,726.36426
49.46411781,4.0,558607.75,933.66876
49.63322011,4.0,559895.94,1288.2041
50.2816723,4.0,561584.4,1688.4528
51.73858696,4.0,563489.8,1905.432
53.52566964,4.0,565394.4,1904.5792
55.25801991,4.0,567184.4,1789.9983
56.40904018,4.0,569003.7,1819.2979
57.80866477,4.0,570883.56,1879.8823
59.40445243,4.0,572687.44,1803.8672
60.62070664,4.0,574428.4,1740.9476
61.62541482,4.0,576216.44,1788.0498
62.67905971,4.0,578095.9,1879.4127
63.75523158,4.0,580068.44,1972.5706
64.96970943,4.0,582055.44,1986.9856
66.08458807,4.0,583971.7,1916.2412
67.1554827,4.0,585687.1,1715.4215
68.00675676,4.0,587057.7,1370.5671
68.16413164,4.0,588174.1,1116.4246
68.01355088,4.646017699,589265.44,1091.3083
68.05619518,5.0,590471.4,1205.926
68.29879261,5.0,591753.4,1281.9741
68.55665761,5.0,593038.75,1285.3785
68.79535398,5.0,594278.06,1239.3402
69.00605293,5.0,595420.4,1142.3176
69.13727679,5.0,596443.06,1022.6949
69.20031524,5.535087719,597387.56,944.47656
69.1661036,6.0,598400.06,1012.4947
69.12733004,5.280701754,599548.5,1148.4418
69.05288993,5.0,600751.94,1203.4535
69.0567286,5.0,601947.44,1195.4718
69.04145552,5.0,603105.5,1158.0686
68.9289202,5.0,604254.06,1148.5652
68.90149457,5.0,605426.0,1171.9414
68.84396115,5.0,607111.25,1685.2272
68.78016304,5.0,608588.8,1477.588
68.73592342,5.0,609848.1,1259.2827
68.65818584,5.0,610986.06,1137.929
68.61988385,5.0,612058.0,1071.9324
68.56116273,5.0,613098.94,1040.9327
68.50089878,5.0,614134.44,1035.4764
68.42829241,5.0,615189.5,1055.0753
68.41005254,5.0,616265.4,1075.8467
68.39615597,5.0,617363.8,1098.4434
68.40941723,5.0,618484.94,1121.1161
68.48828125,5.0,619599.56,1114.6062
68.50167411,5.0,620711.8,1112.234
68.56106086,5.0,621809.7,1097.8887
68.58330966,5.0,622887.06,1077.4034
68.54798119,5.0,623968.3,1081.261
68.54324777,5.0,625058.94,1090.5951
68.55365044,5.0,626149.75,1090.7997
68.55785473,5.0,627237.7,1087.9529
68.55025338,5.0,628327.4,1089.6854
68.56042588,5.0,629413.94,1086.5514
68.53634208,5.0,630507.06,1093.1516
68.56097898,5.0,631595.06,1088.0002
68.54355642,5.0,632681.0,1085.9368
68.56131417,5.0,633756.4,1075.405
68.51949606,5.0,634836.7,1080.2988
68.52906813,5.0,635920.56,1083.875
68.54847935,5.0,637000.6,1080.085
68.54952567,5.0,638095.9,1095.2792
68.58496094,5.0,639230.1,1134.249
68.60066372,5.0,640464.4,1234.2218
68.7944116,5.0,641815.3,1350.9297
69.14257813,5.0,643259.25,1443.912
69.59694602,5.0,644779.3,1520.072
70.15371622,5.0,646365.0,1585.7054
70.79082207,5.0,648017.2,1652.2161
71.47459178,5.0,649766.56,1749.3706
72.19545201,5.0,651679.5,1912.9149
73.06222098,5.0,653802.4,2122.8772
74.2582348,5.0,656056.7,2254.3337
75.56714527,5.0,658326.06,2269.3801
76.92599432,5.0,660466.06,2139.976
78.02034065,5.0,662396.8,1930.7451
78.90108817,5.0,664074.2,1677.4056
79.52892736,5.279279279,665523.5,1449.314
79.92117117,6.0,666930.4,1406.9015
80.39484797,6.0,668462.8,1532.4424
80.9395411,6.0,670157.6,1694.8242
81.63778409,6.0,672030.75,1873.1554
82.51381138,6.0,674063.9,2033.1343
83.56615991,6.0,676201.7,2137.819
84.74972098,6.0,678354.94,2153.2334
85.93957856,6.0,680435.44,2080.5066
86.95485343,6.0,682421.9,1986.4404
87.81089565,6.0,684330.56,1908.66
88.62514077,6.0,686131.75,1801.1919
89.24746622,6.0,687836.25,1704.5258
89.71219308,6.0,689513.2,1676.9498
90.12386364,6.0,691238.25,1725.0455
90.55053491,6.0,693081.1,1842.8964
91.03445871,6.0,695112.5,2031.3851
91.77027027,6.0,697313.0,2200.49
92.66506594,6.0,699615.4,2302.3496
93.62908221,6.0,701955.1,2339.7788
94.70530687,6.0,704204.25,2249.1553
95.67975788,6.0,706235.4,2031.117
96.23629261,6.0,708082.25,1846.903
96.66216216,6.0,709772.94,1690.6704
96.8272017,6.0,711369.6,1596.7096
96.83196023,6.0,712976.5,1606.8517
96.85761543,6.0,714641.8,1665.3074
96.98067801,6.0,716338.2,1696.3917
97.08714489,6.0,718052.6,1714.4423
97.21516628,6.0,719775.56,1722.9557
97.35255682,6.0,721487.0,1711.437
97.48615057,6.0,723163.94,1676.9313
97.54532658,6.0,724814.75,1650.7863
97.59786932,6.0,726440.44,1625.6754
97.60494088,6.0,728046.1,1605.7181
97.59098011,6.0,729639.6,1593.5305
97.59232955,6.0,731208.5,1568.8973
97.53245739,6.0,732767.06,1558.5366
97.42734375,6.0,734356.2,1589.1366
97.42194602,6.0,735955.25,1599.0837
97.4149534,6.0,737537.8,1582.5446
97.35915998,6.0,739117.2,1579.3529
97.30284091,6.0,740705.3,1588.1157
97.27167793,6.0,742289.9,1584.5337
97.25490057,6.0,743844.75,1554.8867
97.1818892,6.0,745371.3,1526.5465
97.07685811,6.0,746885.6,1514.3407
97.02530103,6.0,748366.75,1481.1409
96.90085227,6.0,749837.9,1471.101
96.83011364,6.0,751326.56,1488.707
96.75,6.0,752902.9,1576.3408
96.75133727,6.0,754670.44,1767.5491
96.83277027,6.0,756775.8,2105.3826
97.2997607,6.0,759264.75,2488.952
98.37718187,6.0,761958.3,2693.5935
99.68644426,6.0,764665.9,2707.5415
100.9215909,6.0,767328.8,2662.9197
102.1748479,6.0,769890.56,2561.7522
103.1731534,6.0,772386.5,2495.9648
103.9945313,6.0,774930.44,2543.96
105.0062641,6.0,777494.2,2563.756
105.8923295,6.0,780085.75,2591.556
106.715453,6.0,782776.1,2690.386
107.7738636,6.0,785500.0,2723.9036
108.8108108,6.0,788184.8,2684.8167
109.6303977,6.0,790893.1,2708.2837
110.6414063,6.0,793569.56,2676.4363
111.4014205,6.0,796246.44,2676.8745
112.2445528,6.0,798924.8,2678.3484
112.9700994,6.0,801621.75,2696.9326
113.6756021,6.0,804363.3,2741.5813
114.4296875,6.0,807116.6,2753.324
115.2240991,6.0,809790.9,2674.266
115.8465909,6.0,812346.2,2555.3352
116.3886364,6.0,814738.1,2391.9666
116.6397727,6.0,817008.7,2270.5664
116.75,6.0,819235.25,2226.577
116.75,6.0,821498.6,2263.3657
116.7659144,6.0,823842.1,2343.478
116.8590935,6.0,826236.94,2394.8228
116.9733372,6.0,828607.6,2370.6921
117.0,6.0,830861.1,2253.4988
117.0,6.0,832799.56,1938.412
116.9204545,6.0,834105.6,1306.0349
116.0763889,6.0,834754.0,648.4017
114.2386364,6.0,835099.25,345.2275
111.9590909,6.0,835399.8,300.5777
109.8363675,6.0,835654.25,254.43565
107.4309544,6.0,835875.1,220.8645
105.2008523,6.0,836008.4,133.22499
102.9657397,6.0,835976.94,-31.420105
99.96393107,6.0,835851.3,-125.63288
95.82615428,6.0,835750.56,-100.748535
92.08117898,6.0,835770.9,20.299852
89.60824887,6.0,835904.8,133.93433
87.65568694,6.0,835991.94,87.09924
85.11102351,6.0,836033.44,41.52406
82.37053571,6.0,836080.2,46.722366
79.81126302,6.0,836129.0,48.830418
77.33607827,6.0,836146.7,17.66406
74.65039063,6.0,836122.0,-24.67297
71.21303013,6.0,836091.0,-31.021536
67.45602876,6.0,836072.0,-19.011349
63.48478982,6.0,836072.25,0.278987
59.48527378,6.0,836093.8,21.546782
55.43623311,6.0,836139.06,45.275017
51.51660156,6.0,836212.4,73.322395
47.72012061,5.210526316,836330.2,117.79377
44.07355011,4.0,836488.5,158.31174
39.79255757,4.0,836668.2,179.65906
35.13884943,4.509090909,836863.75,195.53236
30.27183315,5.0,837073.9,210.14653
25.1514104,4.840707965,837298.94,225.08182
19.76946272,3.850877193,837539.56,240.60506
14.37571674,3.0,837792.5,252.95401
9.00453404,2.4375,838054.2,261.69815
3.759471792,1.0,838330.5,276.34274
0.0,0.247787611,838622.75,292.23022
0.0,0.0,838903.9,281.12527
0.0,0.0,839164.44,260.56522
0.0,0.0,839408.7,244.26703
0.0,0.0,839641.5,232.7936
0.0,0.0,839866.56,225.03912
0.0,0.0,840086.44,219.84575
0.0,0.0,840302.8,216.35573
0.0,0.0,840516.8,213.98064
0.0,0.0,840729.1,212.31264
0.0,0.0,840940.2,211.05159
0.0,0.0,841150.1,209.9529
0.0,0.0,841358.94,208.78618
0.0,0.0,841566.25,207.29578
0.0,0.0,841771.44,205.16385
0.0,0.0,841973.44,201.97108
0.0,0.0,842170.56,197.11716
0.0,0.0,842359.94,189.39462
0.0,0.0,842534.7,174.77776
0.0,0.0,842675.7,140.98943
0.0,0.0,842800.2,124.47588
