time_bucket,time,time_to_heat,sys_ect\CCP:1,sys_iat\CCP:1,sys_bst_t\CCP:1,trs_mt_gr_st\CCP:1,sys_pps_pct\CCP:1,fmsp_af_sp\CCP:1,sys_veh_spd\CCP:1,knck_ron_fac\CCP:1,sys_map\CCP:1,afm_stk_flw_pct\CCP:1,sys_eng_spd\CCP:1,tq_clch_torq\CCP:1,hw_bat_vlt\CCP:1,afm_stk_flw\CCP:1,tq_imep_ref\CCP:1,sys_tps_pct\CCP:1,sys_fc_avg_rate\CCP:1,sys_bst_p\CCP:1,sys_trip_fc\CCP:1
571.0,571.0025468,,63.546875,22.0546875,23.265625,0,0.0,14.59960938,0.0,1,43.83984375,30.71289063,633.0,3.375,13.96826172,0.149993896,384.25,3.759765625,0.291992188,88.08984375,190755.7969
572.0,572.0051283,,63.609375,22.0546875,23.234375,0,0.0,14.59960938,0.0,1,43.796875,30.31005859,635.5,3.3125,13.93408203,0.148071289,379.75,3.686523438,0.286132813,88.16015625,191043.2188
573.0,573.0054098,,63.6875,22.0546875,23.265625,0,0.0,14.59960938,0.0,1,44.125,30.90820313,630.75,3.75,13.91503906,0.150970459,387.375,3.762817383,0.29296875,88.01953125,191315.9063
574.0,574.0051738,,63.796875,22.0546875,23.296875,0,0.0,14.59960938,0.0,1,44.10546875,30.84716797,636.25,3.375,13.92285156,0.150665283,385.9375,3.778076172,0.30078125,88.08984375,191627.25
575.0,575.0050351,,63.8671875,22.0546875,23.234375,0,0.0,14.59960938,0.0,1,43.8515625,30.79833984,630.5,3.8125,13.93701172,0.150421143,384.8125,3.744506836,0.286132813,88.04296875,191929.4531
576.0,576.0043863,,63.9453125,22.0546875,23.2890625,0,0.0,14.59960938,0.0,1,43.82421875,30.45654297,634.25,3.625,13.93066406,0.148773193,381.375,3.704833984,0.291992188,88.04296875,192134.8906
577.0,577.0001604,,64.0546875,22.0546875,23.3046875,0,0.0,14.59960938,0.0,1,44.078125,30.79833984,632.5,3.6875,13.89794922,0.150421143,386.375,3.750610352,0.287109375,87.97265625,192424.1875
578.0,578.0043079,,64.1484375,22.0546875,23.2578125,0,0.0,14.59960938,0.0,1,44.09765625,30.76171875,636.375,3.5625,13.99804688,0.150299072,385.8125,3.775024414,0.294921875,88.08984375,192713.5625
579.0,579.0012751,,64.2421875,22.0546875,23.28125,0,0.0,14.59960938,0.0,1,43.87890625,30.78613281,625.5,4.375,13.88232422,0.150390625,385.3125,3.796386719,0.28125,88.01953125,193015.9063
580.0,580.0018431,,64.296875,22.0546875,23.3203125,0,0.0,14.59960938,0.0,1,44.078125,30.83496094,632.25,4.0,13.91992188,0.150634766,386.375,3.720092773,0.291992188,88.07421875,193301.8906
581.0,581.0095761,,64.40625,22.0546875,23.3046875,0,0.0,14.59960938,0.0,1,44.328125,30.95703125,647.375,7.4375,13.99658203,0.1512146,388.625,3.771972656,0.296875,88.17578125,193619.0469
582.0,582.0056187,,64.4375,22.0546875,23.3046875,0,6.436157227,14.59960938,0.0,1,49.33203125,36.34033203,844.25,27.6875,13.98095703,0.177490234,456.0,5.819702148,0.517578125,87.93359375,193989.7031
583.0,583.00985,,64.515625,22.0546875,23.3046875,1,9.747314453,14.59960938,5.1171875,1,50.6796875,39.01367188,1120.875,31.75,14.07275391,0.190551758,492.8125,8.0078125,0.666992188,88.109375,194696.375
584.0,584.0109969,,64.5390625,22.0546875,23.34375,1,8.782958984,14.59960938,7.125,1,45.2578125,34.16748047,1227.375,23.375,14.04345703,0.166900635,430.625,7.431030273,0.598632813,88.50390625,195186.75
585.0,585.0001135,,64.65625,22.0546875,23.25,1,10.34240723,14.59960938,8.375,1,45.7421875,34.64355469,1392.875,24.125,14.08544922,0.169189453,440.75,8.499145508,0.703125,88.60546875,195895.8281
586.0,586.0066403,,64.65625,22.0546875,23.25,1,12.88452148,14.59960938,9.875,1,51.15234375,38.671875,1625.25,31.1875,14.04931641,0.188903809,504.25,10.70251465,0.98046875,88.80859375,196661.6406
587.0,587.0004454,,64.8046875,22.0546875,23.21875,1,13.46435547,14.59960938,12.25,1,51.64453125,39.11132813,1916.25,32.4375,13.94335938,0.191009521,514.4375,12.0300293,1.079101563,89.79296875,197664.3438
588.0,588.0008206,,64.8046875,22.0546875,23.21875,1,13.80615234,14.59960938,14.7421875,1,54.3203125,41.39404297,1595.625,32.375,13.95556641,0.202148438,541.375,11.0168457,1.015625,91.4921875,198791.4063
589.0,589.0066654,,64.8046875,22.0546875,23.21875,1,14.02893066,14.59960938,16.75,1,55.2109375,42.41943359,1659.25,38.1875,14.04785156,0.206756592,556.0,11.43798828,1.012695313,91.65625,199811.8906
590.0,590.0047335,,65.0,22.0546875,23.1953125,1,14.02893066,14.59960938,18.8671875,1,54.83203125,41.66259766,1796.0,36.4375,14.07128906,0.203491211,543.3125,11.75537109,1.142578125,91.6484375,200894.375
591.0,591.0010016,,65.0,22.0546875,23.1953125,1,14.24255371,14.59960938,20.5,1,54.16796875,41.14990234,1925.375,36.25,14.03222656,0.200958252,542.25,12.27416992,1.138671875,91.97265625,202087.3281
592.0,592.0082901,,65.2109375,22.0546875,23.2109375,2,14.42871094,14.59960938,22.875,1,55.06640625,42.04101563,1856.625,37.6875,14.05419922,0.204711914,553.6875,12.00256348,1.1328125,92.1796875,203209.7656
593.0,593.0011527,,65.2109375,22.0546875,23.2109375,2,14.42871094,14.59960938,24.75,1,53.3359375,40.91796875,2004.125,35.875,13.98095703,0.198394775,540.8125,12.37487793,1.15234375,92.8046875,204433.3438
594.0,594.0084455,,65.2109375,22.0546875,23.2109375,2,14.42871094,14.59960938,26.25,1,51.71875,39.42871094,2147.375,33.3125,13.97607422,0.192596436,519.875,12.65563965,1.250976563,93.27734375,205659.5469
595.0,595.001478,,65.2109375,22.0546875,23.2109375,2,14.42871094,14.59960938,27.875,1,51.4140625,39.24560547,2250.375,32.625,14.01660156,0.191680908,517.4375,12.88452148,1.311523438,93.8984375,207001.4844
596.0,596.001597,,65.453125,22.0546875,23.1875,2,14.42871094,14.59960938,29.25,1,56.44921875,43.46923828,1556.25,39.6875,13.99462891,0.212280273,567.875,10.79711914,1.02734375,93.51171875,207849.9375
597.0,597.0017056,,65.453125,22.0546875,23.1875,2,15.79589844,14.59960938,30.625,1,58.87890625,45.58105469,1669.875,44.6875,14.03564453,0.222595215,599.3125,12.35351563,1.158203125,92.76171875,208968.5
598.0,598.0069443,,65.5390625,22.0546875,23.203125,3,17.78564453,14.59960938,32.5,1,65.91796875,51.46484375,1771.75,53.9375,14.04492188,0.251342773,677.3125,13.9831543,1.376953125,94.265625,210351.2344
599.0,599.0123598,,65.5390625,22.0546875,23.203125,3,18.10302734,14.59960938,34.25,1,66.0234375,51.09863281,1860.25,53.8125,13.99023438,0.248840332,676.25,14.03503418,1.40234375,95.92578125,211743.4688
600.0,600.0030062,,65.734375,22.0546875,23.21875,3,18.3380127,14.59960938,36.125,1,65.21484375,50.83007813,1920.625,53.5625,14.03710938,0.248260498,676.4375,14.11132813,1.404296875,96.83203125,213201.2656
601.0,601.0069727,,65.734375,22.0546875,23.21875,3,20.23010254,14.59960938,38.125,1,67.0078125,52.78320313,2021.625,57.75,13.96826172,0.258758545,707.25,15.30456543,1.65625,97.93359375,214680.3906
602.0,602.0038434,,65.734375,22.0546875,23.21875,3,20.31860352,14.59960938,39.75,1,66.5,52.75878906,2127.25,57.8125,14.06201172,0.257659912,705.1875,15.22827148,1.734375,100.0,216428.5938
603.0,603.008913,,65.734375,22.0546875,23.21875,3,19.23217773,14.59960938,41.625,1,62.6484375,48.65722656,2218.875,50.875,13.98681641,0.237640381,650.0,14.3951416,1.569335938,101.1875,218241.8281
604.0,604.0052724,,65.9296875,22.0546875,23.234375,3,20.1385498,14.59960938,43.25,1,67.453125,53.16162109,1757.625,57.5625,14.03222656,0.259613037,705.375,14.01367188,1.513671875,98.82421875,219798.7188
605.0,605.0136652,,65.9296875,22.0546875,23.234375,3,20.23010254,14.59960938,44.5,1,73.8046875,58.59375,1790.625,66.125,14.05908203,0.28616333,783.4375,15.39611816,1.625976563,99.3515625,221007.4531
606.0,606.0031185,,65.9296875,22.0546875,23.234375,3,19.08874512,14.59960938,46.140625,1,69.671875,54.39453125,1844.25,59.8125,14.07275391,0.265655518,726.875,14.42260742,1.391601563,98.86328125,222604.7813
607.0,607.006062,,66.078125,22.0546875,23.2578125,3,18.80493164,14.59960938,47.359375,1,68.86328125,53.78417969,1873.75,59.25,14.02001953,0.262695313,717.625,13.58032227,1.368164063,98.46484375,224138.8438
608.0,608.0078858,,66.078125,22.0546875,23.2578125,3,11.52038574,14.59960938,48.1171875,1,47.42578125,35.03417969,1896.0,25.875,14.07910156,0.171142578,460.5,9.967041016,0.755859375,94.765625,225145.5625
609.0,609.0041694,,66.078125,22.0546875,23.2578125,3,11.52038574,14.59960938,48.25,1,46.7734375,34.83886719,1902.0,25.125,13.98388672,0.16973877,455.375,10.26306152,0.805664063,92.1171875,226008.4844
610.0,610.0141031,,66.328125,22.0546875,23.25,3,11.52038574,14.59960938,48.375,1,47.44921875,35.10742188,1904.75,25.5625,13.99462891,0.171478271,457.875,10.37597656,0.877929688,91.27734375,226901.6563
611.0,611.0036518,,66.328125,22.0546875,23.25,3,11.52038574,14.59960938,48.375,1,46.7890625,34.98535156,1908.25,25.25,13.99462891,0.171142578,456.5,10.37597656,0.923828125,90.97265625,227577.3125
612.0,612.0009789,,66.4765625,22.0546875,23.265625,3,12.12768555,14.59960938,48.609375,1,48.34375,36.45019531,1915.5,27.875,14.07763672,0.178009033,476.5,10.90698242,1.00390625,90.66015625,228576.8125
613.0,613.000016,,66.4765625,22.0546875,23.265625,3,12.13989258,14.59960938,48.75,1,48.53515625,36.54785156,1923.875,28.0625,14.07763672,0.178497314,478.9375,11.05957031,1.053710938,90.85546875,229658.5313
614.0,614.0044209,,66.6796875,22.0546875,23.3046875,3,12.13989258,14.59960938,49.0,1,47.359375,35.70556641,1931.0,26.5,14.00439453,0.174468994,466.8125,10.94665527,0.977539063,91.07421875,230458.0313
615.0,615.0144645,,66.6796875,22.0546875,23.3046875,3,12.13989258,14.59960938,49.125,1,47.91015625,36.10839844,1936.75,27.4375,14.00732422,0.175933838,473.125,11.05041504,0.993164063,90.96484375,231504.9844
616.0,616.0022275,,66.6796875,22.0546875,23.3046875,3,12.13989258,14.59960938,49.25,1,47.640625,35.91308594,1944.0,26.875,13.98535156,0.175384521,470.5,11.09619141,1.034179688,90.92578125,232602.5625
617.0,617.0044986,,66.8828125,22.0546875,23.3515625,3,12.13989258,14.59960938,49.5,1,47.2734375,35.83984375,1949.375,26.75,14.01513672,0.173980713,468.875,11.07177734,1.046875,90.93359375,233684.6563
618.0,618.0024211,,66.8828125,22.0546875,23.3515625,3,11.6973877,14.59960938,49.625,1,47.1015625,35.69335938,1958.375,26.5625,14.00244141,0.174316406,467.75,11.09619141,1.000976563,90.94921875,234725.3281
619.0,619.0069139,,67.1015625,22.0546875,23.328125,4,0.0,14.59960938,49.125,1,30.21875,21.77734375,1389.125,-9.25,14.03222656,0.108032227,264.6875,5.737304688,0.364257813,88.9609375,235249.2656
620.0,620.0053459,,67.203125,22.0546875,23.375,4,0.0,14.59960938,47.875,1,29.984375,20.28808594,1381.75,-13.125,14.07910156,0.099090576,245.625,4.998779297,0.352539063,88.93359375,235666.3594
621.0,621.0023267,,67.328125,22.0546875,23.3984375,4,0.0,14.59960938,45.875,1,28.0625,18.15185547,1325.25,-16.75,14.04785156,0.088653564,220.0,4.284667969,0.29296875,88.51171875,236022.3125
622.0,622.0052778,,67.390625,22.0546875,23.4453125,4,0.0,14.59960938,43.25,1,28.1640625,18.66455078,1244.875,-18.25,14.05712891,0.091156006,227.3125,4.388427734,0.280273438,88.39453125,236314.7188
623.0,623.0054993,,67.453125,22.0546875,23.3984375,4,0.0,14.59960938,40.3828125,1,28.0078125,18.33496094,1180.5,-19.75,14.02441406,0.089538574,222.9375,4.052734375,0.268554688,88.23828125,236612.6563
624.0,624.0061523,,67.53125,22.0546875,23.46875,4,0.0,14.59960938,38.75,1,27.8984375,18.04199219,1123.375,-20.5625,14.04492188,0.088165283,221.125,3.83605957,0.259765625,88.19140625,236879.4219
625.0,625.0058654,,67.6328125,22.0546875,23.4765625,4,0.0,14.59960938,37.5,1,28.2890625,18.67675781,1080.25,-21.3125,14.03857422,0.091217041,227.875,3.869628906,0.260742188,88.19140625,237122.5156
626.0,626.0003709,,67.7109375,22.0546875,23.5078125,4,0.0,14.59960938,36.25,1,29.00390625,19.23828125,1048.875,-18.8125,14.02294922,0.093963623,235.8125,3.866577148,0.27734375,88.19140625,237395.9375
627.0,627.0019186,,67.78125,22.0546875,23.5078125,4,0.0,14.59960938,35.25,1,29.68359375,19.83642578,1008.25,-16.375,14.06494141,0.096923828,242.1875,3.857421875,0.279296875,88.046875,237653.625
628.0,628.0071462,,67.890625,22.0546875,23.53125,4,6.204223633,14.59960938,34.25,1,40.6875,31.72607422,985.375,18.8125,14.06494141,0.154968262,399.5,6.338500977,0.524414063,88.0390625,237973.0781
629.0,629.0063133,,67.9453125,22.0546875,23.5703125,4,9.356689453,14.59960938,34.375,1,51.05859375,39.59960938,1047.75,32.75,14.04492188,0.19342041,498.875,7.550048828,0.684570313,88.29296875,238603.9375
630.0,630.0033382,,68.078125,22.0546875,23.546875,4,10.06469727,14.59960938,34.5,1,51.73828125,40.25878906,1042.75,34.625,14.00439453,0.196655273,507.4375,7.650756836,0.67578125,88.54296875,239286.0469
631.0,631.000203,,68.140625,22.0546875,23.5546875,4,3.335571289,14.59960938,34.625,1,42.8046875,31.77490234,1006.125,21.0625,13.98681641,0.155212402,399.9375,5.572509766,0.452148438,88.6171875,239921.1875
632.0,632.0068667,,68.21875,22.0546875,23.5234375,4,6.097412109,14.59960938,34.5,1,46.7734375,36.5234375,1001.375,27.8125,14.03222656,0.178405762,459.6875,6.716918945,0.595703125,88.24609375,240375.5
633.0,633.0011647,,68.2890625,22.0546875,23.5234375,4,6.134033203,14.59960938,34.5,1,46.2265625,35.75439453,1039.75,26.75,13.98095703,0.174621582,450.8125,6.689453125,0.547851563,88.26171875,240988.4219
634.0,634.0070624,,68.359375,22.0546875,23.5234375,4,6.134033203,14.59960938,34.5,1,46.05078125,35.58349609,1034.625,26.75,14.07763672,0.173797607,447.9375,6.625366211,0.568359375,88.24609375,241526.3906
635.0,635.0074141,,68.4375,22.0546875,23.5234375,4,6.134033203,14.59960938,34.625,1,46.29296875,35.88867188,1039.375,26.6875,14.03564453,0.175292969,451.125,6.649780273,0.559570313,88.3046875,242100.1563
636.0,636.0072877,,68.5234375,22.0546875,23.5546875,4,6.134033203,14.59960938,34.625,1,46.08984375,35.51025391,1041.25,26.5,14.05126953,0.173461914,446.5625,6.591796875,0.538085938,88.3828125,242647.9375
637.0,637.0011912,,68.671875,22.0546875,23.5625,4,6.134033203,14.59960938,34.625,1,46.15625,35.46142578,1043.625,26.6875,14.00097656,0.173217773,446.6875,6.649780273,0.538085938,88.3359375,243185.5625
638.0,638.0011447,,68.75,22.0546875,23.5625,4,6.134033203,14.59960938,34.625,1,46.2109375,35.75439453,1037.75,27.0,14.02929688,0.173492432,449.875,6.549072266,0.528320313,88.3203125,243707.8594
639.0,639.0081082,,68.828125,22.0546875,23.5234375,4,5.584716797,14.59960938,34.75,1,46.28125,35.44921875,1042.875,26.75,14.06054688,0.173156738,446.1875,6.362915039,0.53515625,88.30859375,244235.0625
640.0,640.003032,,68.90625,22.0546875,23.5546875,5,0.0,14.59960938,34.375,1,33.26953125,23.33984375,983.25,-5.75,14.00097656,0.113983154,288.1875,4.122924805,0.26171875,88.44921875,244650.2188
641.0,641.0075961,,69.0234375,22.0546875,23.5859375,4,0.0,14.59960938,32.125,1,32.5078125,22.42431641,922.0,-9.9375,14.04931641,0.108642578,276.4375,3.695678711,0.271484375,88.2109375,244929.8438
642.0,642.0050875,,69.1015625,22.0546875,23.5859375,5,0.0,14.59960938,28.2578125,1,32.36328125,21.93603516,765.875,-12.375,14.04492188,0.107147217,267.1875,3.323364258,0.219726563,88.19140625,245187.6875
643.0,643.00131,,69.1484375,22.0546875,23.6015625,4,0.0,14.59960938,23.75,1,32.8125,22.08251953,767.375,-14.625,14.02587891,0.107879639,272.625,3.472900391,0.221679688,88.046875,245426.1719
644.0,644.008703,,69.3046875,22.0546875,23.640625,4,0.0,14.59960938,20.375,1,34.296875,22.92480469,754.25,-15.25,14.00585938,0.111968994,282.5625,3.225708008,0.232421875,88.14453125,245654.1875
645.0,645.0013109,,69.3515625,22.0546875,23.6640625,3,0.0,14.59960938,18.0,1,33.234375,22.19238281,769.75,-15.5,14.02587891,0.108428955,273.3125,2.969360352,0.221679688,88.14453125,245885.2813
646.0,646.0092857,,69.4453125,22.0546875,23.71875,3,0.0,14.59960938,15.6328125,1,34.52734375,23.12011719,749.875,-15.125,13.97753906,0.112915039,285.75,3.240966797,0.220703125,88.16015625,246112.8594
647.0,647.0015603,,69.5390625,22.0546875,23.6640625,3,0.0,14.59960938,13.1328125,1,35.8515625,24.16992188,698.5,-14.0625,13.98681641,0.118041992,298.375,3.22265625,0.223632813,88.08984375,246336.9375
648.0,648.002275,,69.6171875,22.0546875,23.6953125,2,0.0,14.59960938,10.1328125,1,34.765625,23.14453125,655.625,-11.25,13.97900391,0.113037109,284.75,2.587890625,0.203125,88.08984375,246548.6563
649.0,649.0056394,,69.7109375,22.0546875,23.6875,2,0.0,14.59960938,6.25,1,36.44921875,24.70703125,616.25,-4.125,13.97753906,0.120666504,304.3125,2.917480469,0.200195313,88.08984375,246750.5469
650.0,650.0031138,,69.8046875,22.0546875,23.703125,1,0.0,14.59960938,3.75,1,44.2109375,30.37109375,577.125,6.875,13.82470703,0.14831543,378.75,3.311157227,0.25390625,87.97265625,246969.7969
651.0,651.0102285,,69.8671875,22.0546875,23.7421875,0,0.0,14.59960938,0.0,1,44.40625,30.79833984,567.0,3.4375,13.74169922,0.15045166,384.5,3.305053711,0.2421875,87.95703125,247230.1094
652.0,652.0024232,,69.96875,22.0546875,23.7109375,0,0.0,14.59960938,0.0,1,44.29296875,30.59082031,563.75,5.5,13.74023438,0.149414063,382.125,3.356933594,0.23828125,87.97265625,247471.9688
653.0,653.0033079,,70.109375,22.0546875,23.7421875,0,0.0,14.59960938,0.0,1,45.34765625,31.55517578,576.875,5.6875,13.87304688,0.15411377,394.375,3.518676758,0.254882813,87.88671875,247731.0781
654.0,654.0033525,,70.140625,22.0546875,23.765625,0,0.0,14.59960938,0.0,1,44.10546875,30.71289063,613.75,3.875,13.93408203,0.150024414,384.5,3.564453125,0.259765625,87.97265625,247992.5469
655.0,655.0033221,,70.2421875,22.0546875,23.7421875,0,0.0,14.59960938,0.0,1,44.1953125,30.63964844,609.875,4.75,13.94335938,0.149627686,383.625,3.521728516,0.262695313,87.95703125,248259.8281
656.0,656.0034517,,70.34375,22.0546875,23.7421875,0,0.0,14.59960938,0.0,1,44.03515625,30.61523438,619.25,4.375,14.02294922,0.14956665,384.0,3.591918945,0.2734375,87.95703125,248522.5156
657.0,657.0063005,,70.4296875,22.0546875,23.765625,0,0.0,14.59960938,0.0,1,43.59765625,30.29785156,631.375,3.625,13.93701172,0.147979736,378.9375,3.64074707,0.276367188,88.10546875,248788.9531
658.0,658.0110945,,70.546875,22.0546875,23.7890625,0,0.0,14.59960938,0.0,1,43.65625,30.17578125,632.5,3.6875,14.03222656,0.147369385,378.875,3.652954102,0.282226563,88.08984375,249069.125
659.0,659.0110285,,70.59375,22.0546875,23.7734375,0,0.0,14.59960938,0.0,1,43.5390625,30.13916016,632.625,3.75,13.93408203,0.147186279,378.375,3.570556641,0.287109375,88.04296875,249338.0156
660.0,660.0112118,,70.6796875,22.0546875,23.7890625,0,0.0,14.59960938,0.0,1,43.1953125,29.79736328,634.875,3.6875,13.97900391,0.145568848,373.25,3.671264648,0.29296875,88.08984375,249626.5
661.0,661.0021845,,70.7421875,22.0546875,23.7421875,0,0.0,14.59960938,0.0,1,43.1953125,30.00488281,630.625,3.9375,13.98095703,0.146575928,372.9375,3.668212891,0.282226563,87.97265625,249913.0156
662.0,662.0042371,,70.796875,22.0546875,23.7578125,0,0.0,14.59960938,0.0,1,43.375,29.93164063,635.5,3.75,13.95898438,0.146179199,374.3125,3.704833984,0.279296875,88.08984375,250180.3281
663.0,663.0013514,,70.8515625,22.0546875,23.78125,0,0.0,14.59960938,0.0,1,43.5078125,30.05371094,630.125,4.1875,13.99804688,0.147186279,376.5625,3.549194336,0.28125,87.97265625,250470.5781
664.0,664.001887,,70.9140625,22.0546875,23.7578125,0,0.0,14.79980469,0.0,1,43.31640625,29.8828125,628.25,4.3125,13.98681641,0.145965576,372.375,3.549194336,0.27734375,87.97265625,250739.0625
665.0,665.0047227,,71.0390625,22.0546875,23.7890625,0,0.0,15.89941406,0.0,1,45.3515625,31.8359375,636.375,3.625,13.92431641,0.155517578,376.125,3.823852539,0.27734375,88.10546875,251101.8594
666.0,666.0056035,,71.125,22.0546875,23.8125,0,0.0,15.89941406,0.0,1,44.28515625,30.70068359,640.5,3.625,13.98535156,0.150817871,362.8125,3.741455078,0.262695313,88.07421875,251290.5156
667.0,667.0049757,,71.1640625,22.0546875,23.7578125,0,0.0,15.89941406,0.0,1,45.27734375,31.76269531,637.75,3.6875,13.98388672,0.155151367,375.0625,3.93371582,0.275390625,88.17578125,251554.3125
668.0,668.0055379,,71.28125,22.0546875,23.8359375,0,0.0,15.89941406,0.0,1,44.90234375,31.45751953,630.25,4.125,13.92431641,0.153656006,370.75,3.857421875,0.268554688,88.10546875,251850.125
669.0,669.013101,,71.359375,22.0546875,23.8125,0,0.0,15.89941406,0.0,1,44.453125,30.96923828,647.375,6.5625,14.04931641,0.151275635,386.625,3.829956055,0.26953125,87.97265625,252116.5156
670.0,670.0053949,,71.46875,22.0546875,23.8125,0,7.168579102,13.63525391,0.0,1,53.4453125,43.37158203,778.25,28.8125,13.98095703,0.211853027,550.6875,8.279418945,0.659179688,87.88671875,252451.125
671.0,671.0086891,,71.5078125,22.0546875,23.7578125,1,11.6027832,14.35253906,5.25,1,54.2890625,42.24853516,1143.375,39.3125,14.01513672,0.206329346,540.375,8.837890625,0.771484375,88.109375,253120.5625
672.0,672.009092,,71.5546875,22.0546875,23.7421875,1,17.3828125,14.59960938,8.3671875,1,69.21484375,53.91845703,1625.0,59.1875,13.95556641,0.263336182,712.375,15.3503418,1.623046875,88.99609375,254020.0313
673.0,673.0071748,,71.6875,22.0546875,23.8046875,1,10.36987305,14.59960938,12.625,1,54.59375,40.50292969,1977.625,36.6875,14.00732422,0.197570801,534.8125,11.67907715,0.948242188,94.3671875,255530.4844
674.0,674.0074877,,71.6875,22.0546875,23.8046875,1,4.159545898,14.59960938,14.75,1,40.4765625,29.27246094,1382.75,16.0625,14.02587891,0.145111084,369.8125,6.732177734,0.52734375,92.08203125,256340.5313
675.0,675.0026804,,71.8203125,22.0546875,23.796875,2,3.082275391,14.59960938,14.875,1,31.60546875,23.66943359,1252.125,2.25,14.02929688,0.115631104,292.1875,5.487060547,0.349609375,89.58984375,256779.0781
676.0,676.0031634,,71.8828125,22.0546875,23.7578125,2,3.918457031,14.59960938,14.875,1,37.8125,27.88085938,1348.375,13.0625,14.01806641,0.136199951,348.6875,6.640625,0.487304688,88.87890625,257250.4531
677.0,677.0024463,,72.0,22.0546875,23.71875,2,2.243041992,14.59960938,15.2421875,1,33.6171875,24.35302734,1304.0,6.25,14.00878906,0.118927002,301.625,5.670166016,0.361328125,88.703125,257712.1406
678.0,678.0031754,,72.046875,22.0546875,23.71875,2,2.243041992,14.59960938,15.125,1,34.0703125,24.42626953,1303.75,6.4375,14.01025391,0.11932373,301.8125,5.575561523,0.400390625,88.51171875,258097.7344
679.0,679.0148117,,72.1328125,22.0546875,23.7421875,2,2.236938477,14.59960938,15.0,1,33.8515625,24.35302734,1289.75,6.5625,14.07470703,0.11895752,301.75,5.654907227,0.380859375,88.26953125,258521.3906
680.0,680.0147578,,72.1796875,22.0546875,23.7421875,2,2.236938477,14.59960938,14.875,1,33.80859375,24.43847656,1286.75,6.5,14.07128906,0.119354248,301.5625,5.630493164,0.416992188,88.1875,258927.1875
681.0,681.0009552,,72.2421875,22.0546875,23.734375,2,0.0,14.59960938,14.75,1,33.41796875,23.85253906,1171.0,-4.8125,14.00878906,0.115966797,294.5625,4.986572266,0.3671875,88.17578125,259326.0781
682.0,682.0074717,,72.2890625,22.0546875,23.75,2,0.0,14.59960938,13.125,1,31.78125,22.04589844,1058.375,-9.3125,13.96533203,0.107666016,270.75,4.388427734,0.305664063,88.171875,259667.0781
683.0,683.0051081,,72.34375,22.0546875,23.75,2,0.0,14.59960938,10.5,1,32.81640625,21.89941406,798.875,-11.125,14.00097656,0.106964111,270.5625,3.155517578,0.23828125,88.23046875,259942.5313
684.0,684.0074444,,72.421875,22.0546875,23.765625,2,0.0,14.59960938,8.2578125,1,36.703125,24.76806641,736.75,-11.625,13.99462891,0.12097168,307.25,3.54309082,0.255859375,88.08984375,260194.9063
685.0,685.0154062,,72.4609375,22.0546875,23.8203125,1,0.0,14.59960938,4.375,1,42.0390625,29.08935547,591.25,5.9375,13.89501953,0.142089844,362.1875,3.591918945,0.254882813,88.10546875,260452.125
686.0,686.015508,,72.5390625,22.0546875,23.8359375,0,0.0,14.59960938,0.0,1,43.48046875,30.04150391,591.625,2.0625,13.96191406,0.146759033,375.0625,3.3203125,0.263671875,88.01953125,260646.7656
687.0,687.0078496,,72.5625,22.0546875,23.828125,0,0.0,14.59960938,0.0,1,43.609375,30.16357422,567.5,5.0625,13.78076172,0.14730835,376.0,3.280639648,0.250976563,88.04296875,260924.3906
688.0,688.0058584,,72.625,22.0546875,23.8515625,0,0.0,14.59960938,0.0,1,44.265625,30.71289063,591.5,4.5625,13.86035156,0.149993896,384.125,3.393554688,0.270507813,88.04296875,261195.4844
689.0,689.0004487,,72.6953125,22.0546875,23.859375,0,0.0,14.59960938,0.0,1,42.88671875,29.85839844,617.5,3.125,13.96679688,0.145843506,373.125,3.375244141,0.2734375,88.08984375,261463.3125
690.0,690.0051894,,72.7890625,22.0546875,23.875,0,0.0,14.59960938,0.0,1,43.08203125,29.99267578,621.75,3.125,13.87597656,0.146514893,375.75,3.460693359,0.283203125,88.01953125,261771.3438
691.0,691.0085685,,72.8125,22.0546875,23.8984375,0,0.0,14.59960938,0.0,1,42.62890625,29.65087891,618.0,3.8125,13.94970703,0.144836426,371.0,3.555297852,0.272460938,88.04296875,262069.3281
692.0,692.000688,,72.875,22.0546875,23.9375,0,0.0,14.59960938,0.0,1,43.265625,29.74853516,629.75,3.125,13.96826172,0.145324707,371.9375,3.54309082,0.278320313,88.00390625,262272.9375
693.0,693.0009076,,72.921875,22.0546875,23.875,0,0.0,14.59960938,0.0,1,43.0546875,29.74853516,626.375,3.6875,13.96191406,0.145324707,372.5625,3.509521484,0.274414063,87.95703125,262566.7813
694.0,694.0019002,,72.953125,22.0546875,23.9609375,0,0.0,14.59960938,0.0,1,43.3515625,29.83398438,626.0,3.9375,13.97460938,0.145935059,373.3125,3.515625,0.271484375,88.10546875,262841.8438
695.0,695.0171443,,73.0390625,22.0546875,23.9453125,0,0.0,14.59960938,0.0,1,43.078125,29.8828125,625.375,4.3125,14.02294922,0.145935059,373.6875,3.622436523,0.280273438,88.10546875,263130.5938
696.0,696.017028,,73.0703125,22.0546875,23.921875,0,0.0,14.59960938,0.0,1,43.2109375,30.01708984,630.625,4.0,14.02587891,0.146606445,375.625,3.628540039,0.27734375,88.10546875,263439.7969
